layer,head,pair,dim0,dim1,pre_spread,pre_anisotropy,pre_mean_compactness,pre_balance,pre_mu_norm,pre_mu_angle,pre_pca_angle,pre_lam1,pre_lam2,post_spread,post_anisotropy,post_mean_compactness,post_balance,post_mu_norm,post_mu_angle,post_pca_angle,post_lam1,post_lam2,mu_drift,pca_drift,shape_label,shape_source,orientation_source,orientation_label,base_angle_rad,base_angle_deg,diag_distance_rad,diag_distance_deg,axis_distance_rad,axis_distance_deg,target_diag_angle_rad,target_diag_angle_deg,suggested_alpha_rad,suggested_alpha_deg,fakeq_err_before,fakeq_err_after,fakeq_err_delta,fakeq_err_gain_pct
0,2,38,76,77,2.7216881048817285,0.9798047166311826,0.9282367352773934,0.1270456314086914,5.933315736639527,0.04954500854021322,3.029869295632707,2.6942054736224055,0.02748263125932289,4.76556651222846,0.15880386065597374,0.874345387340239,0.6466633677482605,5.758502522197277,0.4730816587404154,2.9886583543585448,2.761178436291661,2.004388075936799,0.4235366502002022,0.04121094127416214,isotropic_scatter,post,post_mean,intermediate,0.4730816587404154,27.105582410874096,0.31231650465703287,17.894417589125904,0.4730816587404154,27.105582410874096,0.7853981633974483,45.0,0.31231650465703287,17.894417589125904,7.8644682897,7.8043815219,0.0600867678,0.764028
0,2,39,78,79,5.482518926094511,0.9864104238023601,0.8937915180907895,0.08659589290618896,6.792483367088375,-0.0007452097625758947,3.036441911950175,5.445266371744422,0.03725255435008908,7.277665102501519,0.44771372865894393,0.8590155595329686,0.5239554643630981,6.65902976313482,0.34450442282010846,-2.946179221705839,5.267987840736999,2.0096772617645207,0.3452496325826844,0.3005641735235723,isotropic_scatter,post,post_mean,intermediate,0.34450442282010846,19.73864945118262,0.4408937405773398,25.26135054881738,0.34450442282010846,19.73864945118262,0.7853981633974483,45.0,0.4408937405773398,25.26135054881738,7.8644682897,6.7459880121,1.1184802776,14.221944
0,2,41,82,83,3.782367269842095,0.9519831227587451,0.6487910406038445,0.3460383415222168,2.643330561533148,-1.638964647110077,1.300047434587549,3.691558537403897,0.09080873243819801,3.9051403343366626,0.8630823730375414,0.6373910021460857,0.3579832911491394,2.620004266340015,-1.411025380989663,1.5202081485290821,3.6377990605707153,0.2673412737659475,0.227939266120414,0.22016071394153314,elongated,post,post_mean,axis_like,-1.411025380989663,-80.8457991165467,0.6256272175922146,35.84579911654671,0.15977094580523366,9.154200883453292,-0.7853981633974483,-45.0,0.6256272175922146,35.84579911654671,7.8644682897,7.6809004134,0.1835678763,2.334142
0,2,46,92,93,1.140698884591248,0.045140944525053975,0.03131237992861375,0.5872859358787537,0.19202230237794132,-2.9752248756682413,0.9499270195394106,0.5960955548302088,0.5446033297610392,1.1409240353001588,0.04697292555138941,0.03112114991160694,0.5808349847793579,0.19143504495338415,-2.8935871229114634,1.0301552454045972,0.5972582875350755,0.5436657477650834,0.08163775275677798,0.08022822586518663,isotropic_scatter,post,post_mean,axis_like,-2.8935871229114634,-165.79032979622946,0.5373926327191185,30.790329796229443,0.24800553067833,14.20967020377057,-2.356194490192345,-135.0,0.5373926327191185,30.790329796229443,7.8644682897,7.8488358377,0.0156324519,0.198773
0,2,47,94,95,1.6866626559834352,0.4292659911474765,0.22331510311403555,0.598723292350769,0.6963871241934388,2.2494282776307144,2.47962400752977,1.2053447863680145,0.48131786961542067,1.687444740665493,0.4271160794710198,0.22295495623836872,0.5893125534057617,0.6958253521135424,2.3160549191402224,2.546793271120595,1.2040897613114787,0.4833549793540144,0.06662664150950803,0.06716926359082498,isotropic_scatter,post,post_mean,already_diagonal,2.3160549191402224,132.7001719872479,0.0401395710521224,2.299828012752107,0.7452585923453259,42.70017198724789,2.356194490192345,135.0,0.0401395710521224,2.299828012752107,7.8644682897,7.8637732272,0.0006950625,0.008838
0,2,49,98,99,1.0756585577973143,0.2634371285336744,0.7064764950968686,0.5989342927932739,1.6090318271821542,-1.1413895461458783,3.0608665961203236,0.6795134797731879,0.39614507802412646,1.0765118815670254,0.2633625872507563,0.7062436392461546,0.6151008605957031,1.6087666283789455,-1.0971448316331056,3.10717881523511,0.6800124179514802,0.3964994636155452,0.044244714512772676,0.046312219114786224,compact_cluster,post,post_mean,intermediate,-1.0971448316331056,-62.861768367168246,0.31174666823565733,17.861768367168246,0.47365149516179095,27.138231632831754,-0.7853981633974483,-45.0,0.31174666823565733,17.861768367168246,7.8644682897,7.8506778342,0.0137904555,0.175351
0,2,50,100,101,1.7598400315589768,0.45740795382374033,0.3179036243831905,0.5885125398635864,0.905652238603886,0.38158075821471377,0.836342147740026,1.2824024297259662,0.47743760183301054,1.760328389242717,0.45644443245487415,0.31771433533724586,0.5869940519332886,0.9053825683292541,0.4177680069108038,0.8728525335721955,1.2819102409026342,0.4784181483400829,0.036187248696090024,0.03651038583216948,isotropic_scatter,post,post_mean,intermediate,0.4177680069108038,23.936343611581265,0.3676301564866445,21.063656388418735,0.4177680069108038,23.936343611581265,0.7853981633974483,45.0,0.3676301564866445,21.063656388418735,7.8644682897,7.8470555825,0.0174127072,0.221410
0,2,51,102,103,1.6961991652378017,0.22608401475401085,0.4194577047661612,0.5746192932128906,1.1070457724766272,1.8239297478134546,-2.9884220382082622,1.039841341168696,0.6563578240691058,1.6972335832675645,0.2262361552380405,0.419103666493753,0.5715643763542175,1.1065784817062336,1.8533553580820559,-2.9579510251270342,1.0406045918435636,0.6566289914240009,0.029425610268601243,0.030471013081228016,isotropic_scatter,post,post_mean,intermediate,1.8533553580820559,106.1894399560592,0.502839132110289,28.81056004394079,0.28255903128715937,16.189439956059214,2.356194490192345,135.0,0.502839132110289,28.81056004394079,7.8644682897,7.8428115787,0.0216567110,0.275374
0,2,52,104,105,1.9729845290056325,0.2575066421270782,0.0686691397031096,0.5960785150527954,0.38140874485468435,2.878521041614349,2.4894468740608326,1.2405205750194026,0.7324639539862298,1.9729666279060938,0.2573117236614043,0.06867762392259161,0.5948371291160583,0.3814323130554214,2.90242696908019,2.513172679610075,1.2403170358296483,0.7326495920764454,0.02390592746584108,0.023725805549242193,isotropic_scatter,post,post_mean,axis_like,2.90242696908019,166.29681567324238,0.5462324788878452,31.296815673242374,0.23916568450960307,13.703184326757626,2.356194490192345,135.0,-0.5462324788878452,-31.296815673242374,7.8644682897,7.8551683119,0.0092999777,0.118253
0,2,55,110,111,1.3716941549313002,0.2499918596190465,0.06897498554352893,0.5841730833053589,0.3187819906459896,-1.4875767614982705,1.0703534065839473,0.8573032637757012,0.514390891155599,1.371704824469723,0.24995929993462065,0.06896779699687308,0.5835627317428589,0.3187653876699199,-1.4748225655122302,1.0834846136979064,0.8572876010556834,0.5144172234140397,0.012754195986040218,0.013131207113959098,isotropic_scatter,post,post_mean,axis_like,-1.4748225655122302,-84.50110853450715,0.6894244021147818,39.501108534507146,0.09597376128266633,5.4988914654928465,-0.7853981633974483,-45.0,0.6894244021147818,39.501108534507146,7.8644682897,7.8448688064,0.0195994833,0.249216
