layer,head,pair,suggested_alpha_deg,base_pair_stat,base_k_scale,rot_dim_stat0,rot_dim_stat1,base_scaled_dim0,base_scaled_dim1,residual_gamma,final_dim0,final_dim1,dominant_channel
9,2,51,13.430027915870868,4.544682025909424,1.7602991704131692,4.437122821807861,3.844680070877075,7.810663622249718,6.76778713926896,1.0242407542953114,8.000000000000002,6.9318434044349475,0
9,2,52,-14.803674681863425,3.8345470428466797,2.086295958977461,3.624743700027466,3.3853700160980225,7.5622881336963115,7.062883784228766,1.0578808766031165,8.0,7.4716896890058635,0
9,2,53,5.0671942281117754,5.572421550750732,1.4356415657250872,4.6046552658081055,4.682743549346924,6.610634495429016,6.7227412810734695,1.1899907590557437,7.866593961055658,8.000000000000002,1
9,2,54,-44.260302149730556,4.804694652557373,1.6650381717268705,4.049993515014648,4.040926456451416,6.743393797745672,6.7282967991326075,1.186346258270489,8.0,7.982089732184276,0
9,2,55,0.04987202867168234,4.774377822875977,1.6756110003839164,4.190176010131836,4.180670261383057,7.021105016121693,7.005177078951353,1.1394217835555218,8.0,7.981851361421011,0
9,2,56,0.2778785469358561,4.9448370933532715,1.6178490512363701,3.925328493118286,4.886536598205566,6.350588978382509,7.9056785992386756,1.011930841809128,6.426356850878383,8.0,1
9,2,57,-42.392354353294735,4.165814399719238,1.9203928049552983,3.9120311737060547,4.110283851623535,7.512636518745938,7.893359534981788,1.0135101492014398,7.614133359010381,7.999999999999999,1
9,2,58,-4.52754538271239,5.365312099456787,1.4910595789590624,5.127711296081543,3.7463064193725586,7.645723046158974,5.58596607232128,1.0463366187477856,8.0,5.844800852552496,0
9,2,59,11.74060240288517,4.484920024871826,1.783755330225455,3.992766857147217,3.5182058811187744,7.122119163783886,6.275618493276157,1.1232611833680284,8.0,7.04915865512366,0
9,2,60,19.523810092424583,3.4797585010528564,2.2990101173916155,3.429370164871216,3.189239025115967,7.884156705319878,7.33209278552178,1.0146931750610635,8.0,7.439824508383412,0
9,2,61,-14.719818198547289,5.813079357147217,1.3762069134948158,5.740192890167236,4.567884922027588,7.899693140241939,6.286354809743094,1.012697564067025,7.999999999999998,6.366176202687858,0
9,2,62,-19.81040650068034,4.516753673553467,1.7711835929512088,4.356054782867432,3.765960931777954,7.715372761411435,6.6702082140603585,1.0368909250907659,7.999999999999999,6.916278365625071,0
9,2,63,22.884434086631977,3.912957191467285,2.044489527625052,3.3367247581481934,3.787631034851074,6.821898824601216,7.74377198526066,1.0330882695444854,7.0476236517148285,7.999999999999999,1
9,3,32,14.930079155799682,5.823298931121826,1.373791744958359,5.81295919418335,4.892745018005371,7.9857953547488805,6.721612715921916,1.001778738950864,8.0,6.7335687102723485,0
9,3,33,-26.653585533962897,11.536745071411133,0.6934364892767341,9.79371452331543,11.430736541748047,6.7913190160264145,7.926489817357042,1.0092739894123108,6.854301636676668,8.0,1
9,3,34,-31.783358430831683,6.243896007537842,1.2812513197436552,4.951363563537598,5.745760440826416,6.343941100313195,7.361763147739732,1.0866961948451472,6.893936654032085,8.0,1
9,3,35,-29.01055466924018,6.055413246154785,1.3211319648712723,5.480298042297363,5.438875675201416,7.240196920700503,7.185472507469415,1.1049423223734618,7.999999999999999,7.939532679753916,0
9,3,36,0.21211224122089875,9.756155967712402,0.8199950909431616,8.882689476013184,8.545251846313477,7.283761764703295,7.0070645648500385,1.098333561480217,8.0,7.69609417903357,0
9,3,37,19.813901112093962,6.970645904541016,1.1476698299634491,4.975699424743652,6.632516860961914,5.710460112744779,7.611939498049869,1.0509805026760328,6.001582239803943,8.0,1
9,3,38,26.1778073557309,9.047951698303223,0.8841780180480244,7.313399314880371,5.671815872192383,6.466346911424706,5.014894916608388,1.2371745762457693,8.0,6.204300493372045,0
9,3,39,-31.895453138886868,6.217597961425781,1.2866705196495993,5.4266557693481445,5.632772922515869,6.982317998706673,7.247522863281685,1.103825424343345,7.707260127822569,8.000000000000002,1
9,3,40,34.84639151312644,16.87398910522461,0.47410247512385795,13.557557106018066,14.754362106323242,6.427671380596214,6.995079593481507,1.1436610396048883,7.351077333371253,7.999999999999999,1
9,3,41,30.143928646698352,5.809855937957764,1.3769704594107541,5.510124683380127,4.97156286239624,7.587278916684469,6.845695198623194,1.054396455942585,8.0,7.218076755891467,0
9,3,42,-26.48741959038876,6.220321178436279,1.2861072234876323,5.72542142868042,5.631146430969238,7.363505856936768,7.242258101386137,1.0864390081884194,7.999999999999999,7.8682717087145,0
9,3,43,-44.5137231024622,8.04671573638916,0.994194434360605,5.769920825958252,7.461463451385498,5.736423171869038,7.418145435552533,1.0784366617643872,6.186369055938323,7.999999999999999,1
9,3,44,-15.77505914590244,7.098636627197266,1.1269769703874273,5.422456741333008,6.466409683227539,6.110983870404355,7.287494794087696,1.097770938579655,6.708460499058922,8.0,1
9,3,45,-14.720778512426818,7.314253807067871,1.093754771302779,6.7205328941345215,6.272022247314453,7.350614918656908,6.860054258717362,1.0883443206492642,7.999999999999998,7.466101091820839,0
9,3,46,-30.874159361170655,7.707321643829346,1.0379740679961085,6.470230579376221,7.31893253326416,6.715931555347954,7.596862174941264,1.0530663602649672,7.07232159877891,7.999999999999999,1
9,3,47,21.871017868614153,7.589558124542236,1.0540798118576264,7.074069023132324,6.587332248687744,7.456633344971183,6.943573937340453,1.072870239140197,8.000000000000002,7.449553830642091,0
9,3,48,-44.9244580847599,11.066507339477539,0.7229019739101974,9.64967155456543,8.041227340698242,6.975766614380432,5.8130191172514065,1.1468273585168585,8.0,6.666529359245431,0
9,3,49,-5.212239205297507,7.627625942230225,1.0488191293844304,6.175176620483398,7.269026756286621,6.476643366890487,7.6238943140006645,1.0493324894743947,6.79615230761702,7.999999999999999,1
9,3,50,-30.597189474569632,7.8382391929626465,1.0206373910077389,6.789709091186523,6.756505012512207,6.929830972530139,6.895941648301169,1.1544293117266515,8.0,7.960877170755469,0
9,3,51,17.275354156103628,7.901199817657471,1.012504453073283,6.47866678237915,7.901195049285889,6.559678967136848,7.9999951720025395,1.0000006035000468,6.55968292590341,8.0,1
