layer,head,pair,suggested_alpha_deg,base_pair_stat,base_k_scale,rot_dim_stat0,rot_dim_stat1,base_scaled_dim0,base_scaled_dim1,base_channel_ratio,apply_gamma,gamma_raw,residual_gamma,final_dim0,final_dim1,dominant_channel
8,6,50,41.803042149166934,8.592716217041016,0.931021087852809,6.9338483810424805,7.25235652923584,6.455559062724609,6.752096865345574,0.9560821166321066,1,1.0,1.0,6.455559062724609,6.752096865345574,1
8,6,51,29.837952705457518,7.968297958374023,1.0039785211084709,5.973249435424805,7.1517791748046875,5.997014134389804,7.18023267921477,0.8352116710298081,0,1.0,1.0,5.997014134389804,7.18023267921477,1
8,6,52,-9.83496798903456,6.620564937591553,1.2083560958032475,6.37924861907959,6.335768222808838,7.708403955509271,7.655864153627568,0.9931840881478257,1,1.0,1.0,7.708403955509271,7.655864153627568,0
8,6,53,20.86969261151118,6.774416446685791,1.1809135241329598,5.85667610168457,5.775128364562988,6.91622801494561,6.819927189316295,0.9860761060188857,1,1.0,1.0,6.91622801494561,6.819927189316295,0
8,6,54,-8.917280603502249,6.418473720550537,1.2464022364671783,5.187248229980469,6.3054046630859375,6.4653977949580685,7.859070473900887,0.8226669828739858,0,1.0,1.0,6.4653977949580685,7.859070473900887,1
8,6,55,-43.36433157011381,6.307131290435791,1.2684054971443666,6.263777256011963,5.55977725982666,7.94500950441343,7.052052039262379,0.887607753690538,0,1.0,1.0,7.94500950441343,7.052052039262379,0
8,6,56,-10.546569126522492,6.742618560791016,1.1864826592031736,6.30526065826416,6.513847351074219,7.481082432786414,7.728566926746088,0.9679779580994233,1,1.0,1.0,7.481082432786414,7.728566926746088,1
8,6,57,-9.10637922200483,7.7623114585876465,1.0306208456953105,6.813898086547852,6.898900508880615,7.022545408439605,7.110150676830348,0.987678845024168,1,1.0,1.0,7.022545408439605,7.110150676830348,1
8,6,58,-7.142544851233047,6.435362815856934,1.2431311534273952,5.229457855224609,5.169438362121582,6.500901975365321,6.426289873676027,0.9885228077623642,1,1.0,1.0,6.500901975365321,6.426289873676027,0
8,6,59,34.84591518726264,6.409587860107422,1.2481301722675697,6.201706886291504,5.455006122589111,7.740537484339988,6.808557731507795,0.8795975402589682,0,1.0,1.0,7.740537484339988,6.808557731507795,0
8,6,60,35.24577615887349,6.147123336791992,1.3014217483026738,6.080460071563721,4.825565338134766,7.913242976819058,6.28009567890413,0.7936184567188134,0,1.0,1.0,7.913242976819058,6.28009567890413,0
8,6,61,14.695782092195834,8.433192253112793,0.9486324703491852,6.9971771240234375,6.942471981048584,6.637749420633161,6.58585434571212,0.9921818267559592,1,1.0,1.0,6.637749420633161,6.58585434571212,0
8,6,62,-25.747968863739132,6.625840187072754,1.2073940472648705,5.713414669036865,6.253753185272217,6.898342860950901,7.550744368961397,0.9135977228030256,1,1.0,1.0,6.898342860950901,7.550744368961397,1
8,6,63,44.751516603899994,8.523576736450195,0.9385731186989643,7.678878307342529,7.550084114074707,7.2071887610323015,7.086305993386605,0.9832274730614406,1,1.0,1.0,7.2071887610323015,7.086305993386605,0
8,7,32,42.3753732645083,7.7819647789001465,1.0280180169526119,7.413456916809082,6.314369201660156,7.621167278381696,6.491285304997321,0.8517442365306148,0,1.0,1.0,7.621167278381696,6.491285304997321,0
8,7,33,-26.34838797128821,10.076499938964844,0.7939264673703593,9.595279693603516,9.678735733032227,7.617946510573183,7.684204469137541,0.9913773821570635,1,1.0,1.0,7.617946510573183,7.684204469137541,1
8,7,34,1.4601630483665362,7.287895679473877,1.0977105534772873,6.520116329193115,6.076351642608643,7.157200504454873,6.670075324730557,0.9319391458404562,1,1.0,1.0,7.157200504454873,6.670075324730557,0
8,7,35,40.62816847948528,6.622992515563965,1.2079131874602125,6.029640197753906,5.669585227966309,7.283281910507147,6.84836676429012,0.9402858283448288,1,1.0,1.0,7.283281910507147,6.84836676429012,0
8,7,36,-4.371751885360535,8.438477516174316,0.948038314336458,7.435564994812012,6.470999240875244,7.049200503820754,6.134755212391866,0.8702767369245282,0,1.0,1.0,7.049200503820754,6.134755212391866,0
8,7,37,3.428878697817495,7.253425121307373,1.1029272193766113,5.9381303787231445,7.249936103820801,6.5493256269009015,7.996151867645179,0.819059684621728,0,1.0,1.0,6.5493256269009015,7.996151867645179,1
8,7,38,14.312003220426543,17.397369384765625,0.45983963569833547,15.075848579406738,14.614483833312988,6.932472718597663,6.720318921829858,0.9693970960464564,1,1.0,1.0,6.932472718597663,6.720318921829858,0
8,7,39,-34.95040308132277,7.166916847229004,1.116240103035812,6.938042163848877,6.724802017211914,7.744520899841478,7.5064936965880635,0.9692650834916997,1,1.0,1.0,7.744520899841478,7.5064936965880635,0
8,7,40,-36.79197557070018,7.6271233558654785,1.0488882409182183,7.617170810699463,6.145599842071533,7.989560892408159,6.446047407737691,0.8068087213482351,0,1.0,1.0,7.989560892408159,6.446047407737691,0
8,7,41,-17.79959326125331,7.400318145751953,1.0810346045179537,6.6507439613342285,6.721381187438965,7.189684367991116,7.266045653777495,0.9894906680435348,1,1.0,1.0,7.189684367991116,7.266045653777495,1
8,7,42,28.29692035595974,7.690947532653809,1.0401839261071582,6.6193108558654785,6.929476261138916,6.885300754177886,7.207929823177829,0.9552397044762427,1,1.0,1.0,6.885300754177886,7.207929823177829,1
8,7,43,44.16624914575016,7.4869279861450195,1.0685290435281933,7.081630706787109,6.496006011962891,7.566928085743114,6.941171090716101,0.917303694717807,1,1.0,1.0,7.566928085743114,6.941171090716101,0
8,7,44,31.23175953026065,8.190350532531738,0.9767591714450226,7.155557632446289,8.080808639526367,6.989256544295345,7.893003951349554,0.8855001957905158,0,1.0,1.0,6.989256544295345,7.893003951349554,1
8,7,45,27.967903947541277,10.403081893920898,0.7690028860269615,7.052596092224121,9.456175804138184,5.42346674890282,7.271826484160587,0.7458190539496722,0,1.0,1.0,5.42346674890282,7.271826484160587,1
8,7,46,23.372153485012113,10.797640800476074,0.7409025867620337,9.644882202148438,8.76407241821289,7.145918172586877,6.493323925223723,0.9086759417611816,1,1.0,1.0,7.145918172586877,6.493323925223723,0
8,7,47,2.795629481032285,11.471832275390625,0.6973602653833774,11.348755836486816,7.991159915924072,7.914171381903599,5.572717399689819,0.704144139768352,0,1.0,1.0,7.914171381903599,5.572717399689819,0
8,7,48,-29.946257833660965,9.593786239624023,0.8338730716094751,8.689327239990234,9.182059288024902,7.245795995830539,7.656671982205635,0.9463375227083012,1,1.0,1.0,7.245795995830539,7.656671982205635,1
8,7,49,-19.34835925545107,10.870216369628906,0.7359559118208342,10.520747184753418,8.609957695007324,7.742806087391676,6.336549266167923,0.8183789177526103,0,1.0,1.0,7.742806087391676,6.336549266167923,0
8,7,50,31.674968544774707,12.084731101989746,0.6619923879549793,10.80211067199707,12.074870109558105,7.150915038709306,7.993472098072573,0.8945943578677871,0,1.0,1.0,7.150915038709306,7.993472098072573,1
8,7,51,-41.265088654941714,12.699934005737305,0.6299245331815055,11.333539962768555,11.046952247619629,7.13927487034092,6.958746237660178,0.9747133096904951,1,1.0,1.0,7.13927487034092,6.958746237660178,0
8,7,52,-2.7640153429484338,12.33690071105957,0.6484610833277031,11.042522430419922,11.140793800354004,7.160646057900564,7.224371216908116,0.9911791411191042,1,1.0,1.0,7.160646057900564,7.224371216908116,1
8,7,53,-3.470898014637958,12.216272354125977,0.6548642473002859,12.08973503112793,8.026704788208008,7.917135231219491,5.2564019894314375,0.66392727115535,0,1.0,1.0,7.917135231219491,5.2564019894314375,0
8,7,54,35.11568063986017,13.215804100036621,0.6053358493697581,12.31008243560791,13.21333122253418,7.451734206970455,7.998503078596673,0.9316411000591691,1,1.0,1.0,7.451734206970455,7.998503078596673,1
8,7,55,-1.306474847593965,10.041637420654297,0.7966828182369019,9.669133186340332,9.234637260437012,7.703232276801571,7.357076838040461,0.9550636114396338,1,1.0,1.0,7.703232276801571,7.357076838040461,0
8,7,56,-38.46252543625367,8.975542068481445,0.8913110694553855,8.655385971069336,7.1620941162109375,7.71464132642295,6.383653766260095,0.8274725286833271,0,1.0,1.0,7.71464132642295,6.383653766260095,0
8,7,57,-32.61417309526837,10.171536445617676,0.7865085125312347,8.989480972290039,10.000024795532227,7.070303307943676,7.865104627209516,0.8989458682448793,0,1.0,1.0,7.070303307943676,7.865104627209516,1
8,7,58,44.384360428889416,12.034996032714844,0.6647280961500548,12.006508827209473,10.790013313293457,7.98106375411978,7.172425007179305,0.8986803298591544,0,1.0,1.0,7.98106375411978,7.172425007179305,0
8,7,59,26.716166131046357,10.458648681640625,0.7649171746292044,9.68700885772705,9.485843658447266,7.409759446060653,7.255884730193838,0.9792335072431236,1,1.0,1.0,7.409759446060653,7.255884730193838,0
8,7,60,19.04980621830959,11.065145492553711,0.722990945341261,8.603857040405273,10.278032302856445,6.220510735223672,7.430924290890199,0.8371113056352343,0,1.0,1.0,6.220510735223672,7.430924290890199,1
8,7,61,-22.31464396860989,10.995896339416504,0.7275441449300275,9.546487808227539,10.355964660644531,6.945491309521837,7.534421453954208,0.9218347224094706,1,1.0,1.0,6.945491309521837,7.534421453954208,1
8,7,62,-3.8064578880468165,11.768169403076172,0.6797998674210807,11.715039253234863,9.042906761169434,7.963882131181816,6.147366817344175,0.7719058012266091,0,1.0,1.0,7.963882131181816,6.147366817344175,0
8,7,63,-35.83510673192771,14.046609878540039,0.5695324401528474,11.182960510253906,12.424211502075195,6.369058787537839,7.0759914937519595,0.9000941837142773,1,1.0,1.0,6.369058787537839,7.0759914937519595,1
9,0,32,-38.37588049641749,11.812092781066895,0.6772720252267966,11.306135177612305,10.265188217163086,7.657329069229414,6.952324813172293,0.9079307876567373,1,1.0,1.0,7.657329069229414,6.952324813172293,0
9,0,33,34.47533748953378,5.447331428527832,1.4686090069907936,5.310886383056641,5.37869119644165,7.79961557726174,7.899194336916295,0.9873938081015198,1,1.0,1.0,7.79961557726174,7.899194336916295,1
9,0,34,18.834648129115756,5.274245262145996,1.5168046995116309,5.054927825927734,5.166202068328857,7.667338282059299,7.836119575867919,0.9784611130324762,1,1.0,1.0,7.667338282059299,7.836119575867919,1
9,0,35,-13.076039043078989,11.075769424438477,0.7222974489111474,9.745241165161133,9.325523376464844,7.038962832619784,6.735801744581827,0.9569310003125665,1,1.0,1.0,7.038962832619784,6.735801744581827,0
9,0,36,5.34118289396883,6.352845668792725,1.259278190763966,4.434078693389893,6.322615146636963,5.583738594717075,7.961931362753843,0.701304537845927,0,1.0,1.0,5.583738594717075,7.961931362753843,1
9,0,37,-0.02880874539994619,16.48202896118164,0.48537713523265513,13.697636604309082,14.804268836975098,6.648519614457497,7.185653597305044,0.9252491126139176,1,1.0,1.0,6.648519614457497,7.185653597305044,1
9,0,38,-0.5209346906402326,6.377777099609375,1.2543555340762822,5.99255895614624,6.063501834869385,7.516799489920425,7.605787082450104,0.9883000152955882,1,1.0,1.0,7.516799489920425,7.605787082450104,1
9,0,39,-23.207062540050238,7.5675225257873535,1.0571491492412373,5.053701877593994,7.15504264831543,5.342516640417334,7.563947248451425,0.7063133130008427,0,1.0,1.0,5.342516640417334,7.563947248451425,1
9,0,40,-17.997912748853064,8.220527648925781,0.9731735408791431,8.109689712524414,5.980533599853516,7.892135452968544,5.820097059716134,0.7374552926010621,0,1.0,1.0,7.892135452968544,5.820097059716134,0
9,0,41,-39.84377679808624,8.401352882385254,0.9522275890557159,6.398705005645752,6.876579284667969,6.093023440604796,6.548068513189859,0.9305069774898567,1,1.0,1.0,6.093023440604796,6.548068513189859,1
9,0,42,10.30276160117745,8.032626152038574,0.9959382957178589,6.554931163787842,7.217848300933838,6.5283069718107445,7.18853153558209,0.9081558506764088,1,1.0,1.0,6.5283069718107445,7.18853153558209,1
9,0,43,5.469115870789305,8.16584300994873,0.9796906443404951,6.056351184844971,7.674444675445557,5.93335059463309,7.51858164904274,0.7891582311124492,0,1.0,1.0,5.93335059463309,7.51858164904274,1
9,0,44,19.8340629791693,7.11350679397583,1.1246211231252228,7.062925338745117,6.7276434898376465,7.943115027009128,7.566049977527308,0.9525293227909103,1,1.0,1.0,7.943115027009128,7.566049977527308,0
9,0,45,-21.4678664558004,8.71588134765625,0.9178647208352883,8.277443885803223,7.135235786437988,7.597573721472538,6.5491812032128625,0.8620095629613082,0,1.0,1.0,7.597573721472538,6.5491812032128625,0
9,0,46,-25.200304223239282,16.58635139465332,0.48232428034648017,13.745918273925781,12.20045280456543,6.629990139172783,5.884574618863216,0.8875691359018264,0,1.0,1.0,6.629990139172783,5.884574618863216,0
9,0,47,-28.24343056335343,10.154077529907227,0.7878608348653304,8.54527473449707,8.817378997802734,6.732487286474477,6.946867578532893,0.9691400059616955,1,1.0,1.0,6.732487286474477,6.946867578532893,1
9,0,48,26.988278768338894,8.46411418914795,0.9451668327273985,8.181235313415527,8.34162425994873,7.7326322689785,7.884226581577772,0.9807724561146574,1,1.0,1.0,7.7326322689785,7.884226581577772,1
9,0,49,-22.17943071917436,11.288172721862793,0.7087063776500956,9.617257118225098,11.196632385253906,6.815811455186906,7.935124779633045,0.8589419378358029,0,1.0,1.0,6.815811455186906,7.935124779633045,1
9,0,50,1.4277134224958539,11.042887687683105,0.7244481902068923,7.448133945465088,10.668697357177734,5.3957871572107035,7.728918492272465,0.6981296493947406,0,1.0,1.0,5.3957871572107035,7.728918492272465,1
9,0,51,-12.01755836180273,12.356433868408203,0.6474359904481556,10.152200698852539,12.070369720458984,6.572900114690051,7.814791775040789,0.8410844848973271,0,1.0,1.0,6.572900114690051,7.814791775040789,1
9,0,52,-30.831776938954807,8.853654861450195,0.9035816422924837,7.776882648468018,8.79948902130127,7.027048395418651,7.951056741202081,0.8837879824205941,0,1.0,1.0,7.027048395418651,7.951056741202081,1
9,0,53,36.13239201011076,10.508760452270508,0.7612696127516667,9.495823860168457,9.372762680053711,7.228882152788478,7.1351994158577625,0.9870404946503964,1,1.0,1.0,7.228882152788478,7.1351994158577625,0
9,0,54,35.13036626560349,13.130525588989258,0.6092673096580753,12.405906677246094,10.05079460144043,7.55851338511488,6.123620586745518,0.8101620351436933,0,1.0,1.0,7.55851338511488,6.123620586745518,0
9,0,55,-0.31691765534806016,10.989461898803711,0.7279701293537277,10.712679862976074,9.66112995147705,7.798510945575767,7.033014020479922,0.9018406295204182,1,1.0,1.0,7.798510945575767,7.033014020479922,0
9,0,56,-2.7404438053179,11.832147598266602,0.6761240876653696,11.04366683959961,11.80294418334961,7.466889166404581,7.980254867732535,0.9356705130554535,1,1.0,1.0,7.466889166404581,7.980254867732535,1
9,0,57,-33.701164187411955,11.820261001586914,0.6768040061827713,11.805495262145996,9.179533004760742,7.990006488392136,6.212744712509042,0.7775644139381994,0,1.0,1.0,7.990006488392136,6.212744712509042,0
9,0,58,-38.363320595734514,12.08204174041748,0.6621397419310331,11.657106399536133,8.297460556030273,7.7186334230514495,5.4940783912528115,0.7117941855931289,0,1.0,1.0,7.7186334230514495,5.4940783912528115,0
9,0,59,-15.87887206300073,11.283428192138672,0.7090043791454902,9.781960487365723,10.732664108276367,6.935452822170451,7.6095058526655714,0.9114196054847631,1,1.0,1.0,6.935452822170451,7.6095058526655714,1
9,0,60,22.846519919695915,10.83814525604248,0.7381336761047599,10.815580368041992,8.200738906860352,7.983344096269308,6.053241556096161,0.7582338282180393,0,1.0,1.0,7.983344096269308,6.053241556096161,0
9,0,61,-7.770450919352636,11.646344184875488,0.68691083425039,10.35402774810791,10.00771713256836,7.112293838304492,6.874409324474453,0.9665530531726809,1,1.0,1.0,7.112293838304492,6.874409324474453,0
9,0,62,-22.075230693320687,9.095979690551758,0.8795094395724979,7.732186317443848,8.800210952758789,6.800530854725175,7.739868603180641,0.878636473483613,0,1.0,1.0,6.800530854725175,7.739868603180641,1
9,0,63,-20.34657465686585,12.402219772338867,0.6450458181560932,12.370203018188477,8.467208862304688,7.9793477266243595,5.46173766808385,0.6844842279350599,0,1.0,1.0,7.9793477266243595,5.46173766808385,0
9,1,32,2.6534749640477613,4.2075066566467285,1.9013635991192437,3.850064992904663,3.6356983184814453,7.320373431752215,6.912784440139663,0.9443212842333111,1,1.0,1.0,7.320373431752215,6.912784440139663,0
9,1,33,-39.258006759298304,4.673898696899414,1.711633160835742,3.8857898712158203,4.048798561096191,6.651046799612645,6.930057878716278,0.9597389972801618,1,1.0,1.0,6.651046799612645,6.930057878716278,1
9,1,34,-7.597501625818918,10.490283966064453,0.7626104332236956,8.80921459197998,9.933880805969238,6.717998956350354,7.575681145032755,0.8867848088821996,0,1.0,1.0,6.717998956350354,7.575681145032755,1
9,1,35,1.8801625731614322,4.901327610015869,1.632210828684863,4.822909355163574,3.8987717628479004,7.8720048752635154,6.363617489891115,0.8083858674792923,0,1.0,1.0,7.8720048752635154,6.363617489891115,0
9,1,36,41.03900994274556,4.251818656921387,1.881547790608868,3.0779197216033936,4.251768589019775,5.791253051854327,7.999905794850343,0.7239151560487427,0,1.0,1.0,5.791253051854327,7.999905794850343,1
9,1,37,13.01067260966765,6.913244247436523,1.1571990969314374,5.6760711669921875,5.699135780334473,6.56834442856193,6.595034778292694,0.9959529630050451,1,1.0,1.0,6.56834442856193,6.595034778292694,1
9,1,38,34.9768672246816,6.129576683044434,1.3051472252773197,4.637414455413818,5.724634647369385,6.052508608944278,7.47149102574056,0.8100804227820597,0,1.0,1.0,6.052508608944278,7.47149102574056,1
9,1,39,20.974557844861994,7.857598304748535,1.0181228016155277,5.0157365798950195,7.029181003570557,5.106635778888203,7.156569456417902,0.7135591724480016,0,1.0,1.0,5.106635778888203,7.156569456417902,1
9,1,40,31.560585323000193,4.724829196929932,1.693182899648137,4.568351745605469,3.4309093952178955,7.735055055236896,5.809157118225072,0.7510169063750974,0,1.0,1.0,7.735055055236896,5.809157118225072,0
9,1,41,41.7766512757561,14.231986999511719,0.56211406041015,10.992724418640137,11.07817268371582,6.179164957931613,6.227196629168308,0.9922867906544474,1,1.0438083759157173,1.0043808375915717,6.206234876063843,6.254476966251477,1
9,1,42,43.08271490877473,8.500838279724121,0.9410836598410887,5.944289684295654,6.879107475280762,5.594073891252584,6.473815639277411,0.8641076921178711,0,1.004044656533579,1.0,5.594073891252584,6.473815639277411,1
9,1,43,-17.6551709650964,5.350194931030273,1.495272621489225,4.455705642700195,5.102510929107666,6.662494656944653,7.62964489314424,0.8732378439960373,0,1.0,1.0,6.662494656944653,7.62964489314424,1
9,1,44,-35.735241653359644,5.592810153961182,1.4304079308563504,4.460794448852539,5.285688400268555,6.380755757558655,7.560690607779557,0.843938217891523,0,1.0,1.0,6.380755757558655,7.560690607779557,1
9,1,45,37.03858546597419,5.120924472808838,1.5622179242202303,3.9335780143737793,4.004500389099121,6.145106080373341,6.255902285397534,0.9822893325423557,1,1.039018786334345,1.0039018786334344,6.169083538488537,6.280312056857779,1
9,1,46,-25.170458267441713,6.1026930809021,1.3108966638082085,5.961546421051025,3.7157163619995117,7.814971314493555,4.870920182602734,0.6232806221014762,0,1.0,1.0,7.814971314493555,4.870920182602734,0
9,1,47,-44.82055250978797,5.03523588180542,1.588803422081498,4.799078941345215,4.100639343261719,7.62479304484853,6.515109821296245,0.8544638238670609,0,1.0,1.0,7.62479304484853,6.515109821296245,0
9,1,48,-31.750864928867575,5.444073677062988,1.4694878274160137,5.103898048400879,3.8266654014587402,7.50011605449744,5.623238227037632,0.7497534953030042,0,1.0,1.0,7.50011605449744,5.623238227037632,0
9,1,49,19.785849875402402,4.312458038330078,1.8550905142483094,3.849863290786743,4.103611469268799,7.141844871891268,7.6125707108011165,0.938164667785357,1,1.0,1.0,7.141844871891268,7.6125707108011165,1
9,1,50,-27.91384407501177,5.1598029136657715,1.550446816255704,4.765466213226318,4.469759464263916,7.38860191827087,6.930124330796789,0.9379479917113498,1,1.0,1.0,7.38860191827087,6.930124330796789,0
9,1,51,1.7627386143873707,6.635098934173584,1.2057092259463675,6.1952223777771,3.676323413848877,7.469636777675241,4.432577057640237,0.5934126637707514,0,1.0,1.0,7.469636777675241,4.432577057640237,0
9,1,52,33.82522388986055,4.118723392486572,1.9423494218120358,3.8907432556152344,3.4735498428344727,7.557182912963328,6.7468475288648255,0.8927728237583767,0,1.0,1.0,7.557182912963328,6.7468475288648255,0
9,1,53,-19.52531054069969,6.010871410369873,1.3309218337624906,4.629729270935059,4.957391738891602,6.161807771096767,6.597900903804632,0.9339042615119614,1,1.0,1.0,6.161807771096767,6.597900903804632,1
9,1,54,9.250135639732523,5.343190670013428,1.4972327386512478,4.725159645080566,4.104179382324219,7.0746637159683345,6.144911736513277,0.8685800460937104,0,1.0,1.0,7.0746637159683345,6.144911736513277,0
9,1,55,8.567756066957763,4.942893981933594,1.6184850472699208,4.1433258056640625,4.9218621253967285,6.705910862434883,7.965960254678757,0.8418207784172922,0,1.0,1.0,6.705910862434883,7.965960254678757,1
9,1,56,35.26831052673014,5.439396858215332,1.470751299919823,5.421351432800293,4.755391597747803,7.973459667113225,6.993998374015384,0.8771598109240261,0,1.0,1.0,7.973459667113225,6.993998374015384,0
9,1,57,32.43929683967319,5.0957536697387695,1.5699346001570196,4.02379035949707,4.984018325805664,6.317087709152704,7.824582817498974,0.8073385963817913,0,1.0,1.0,6.317087709152704,7.824582817498974,1
9,1,58,-36.49503790941053,4.605072975158691,1.7372145985860992,4.387302398681641,4.00250768661499,7.621685775401557,6.953214784140637,0.9122935514583451,1,1.0,1.0,7.621685775401557,6.953214784140637,0
9,1,59,-27.536713253323544,4.612180233001709,1.7345375930362164,3.6630125045776367,4.572702884674072,6.353632892951657,7.931525055252329,0.8010606848860955,0,1.0,1.0,6.353632892951657,7.931525055252329,1
9,1,60,20.993843715446243,4.76574182510376,1.6786473740267758,4.125080108642578,3.5623538494110107,6.92455489202295,5.979935934667969,0.8635841621469161,0,1.0,1.0,6.92455489202295,5.979935934667969,0
9,1,61,0.9888966884815559,3.6211469173431396,2.209244800779764,2.942265272140503,3.3191776275634766,6.500184254991263,7.3328759165591215,0.8864440540051316,0,1.0,1.0,6.500184254991263,7.3328759165591215,1
9,1,62,38.65369465222976,4.716381072998047,1.696215779891311,4.6872758865356445,3.9168620109558105,7.950631323445794,6.643843150640058,0.8356371815465623,0,1.0,1.0,7.950631323445794,6.643843150640058,0
9,1,63,8.531212763307387,5.052507400512695,1.58337224784435,3.6675944328308105,4.159163951873779,5.807167241292744,6.585504775631575,0.8818104973184556,0,1.0,1.0,5.807167241292744,6.585504775631575,1
9,2,32,-25.440294888489845,4.015772342681885,1.9921448023762465,3.8591198921203613,3.12631893157959,7.687925634834359,6.22808001011674,0.8101118957104646,0,1.0,1.0,7.687925634834359,6.22808001011674,0
9,2,33,25.957581665994503,3.6435048580169678,2.195688028903609,3.45902681350708,3.3135972023010254,7.594943766074092,7.275625709700852,0.9579564949776713,1,1.0,1.0,7.594943766074092,7.275625709700852,0
9,2,34,3.0178974996363834,8.559477806091309,0.9346364557785103,8.062548637390137,8.282651901245117,7.535551882992175,7.741268417426876,0.973425991279207,1,1.0,1.0,7.535551882992175,7.741268417426876,1
9,2,35,-7.415981088338744,3.694809675216675,2.1651994833890478,3.441694736480713,3.685633659362793,7.4519556654108445,7.980132095213605,0.933813573071108,1,1.0,1.0,7.4519556654108445,7.980132095213605,1
9,2,36,41.40434997056526,3.9610207080841064,2.019681438088087,3.355675220489502,3.429258346557617,6.777394955074795,6.926009428951064,0.9785425539192811,1,1.0,1.0,6.777394955074795,6.926009428951064,1
9,2,37,17.93499704162081,3.9741272926330566,2.0130205730525565,3.824580669403076,3.264694929122925,7.698959570807511,6.571898057064805,0.8536085943331571,0,1.0,1.0,7.698959570807511,6.571898057064805,0
9,2,38,13.995034889646577,3.8003461360931396,2.1050714102121812,3.7034196853637695,3.4484376907348633,7.795962899676263,7.259207592664076,0.9311495816591846,1,1.0,1.0,7.795962899676263,7.259207592664076,0
9,2,39,8.700280973642645,3.664233922958374,2.183266725924823,3.2045280933380127,3.2593517303466797,6.9963395584761985,7.116034180951402,0.9831795885978726,1,1.0,1.0,6.9963395584761985,7.116034180951402,1
9,2,40,10.039686468339811,3.189150094985962,2.5085053264121187,2.8793303966522217,3.073395013809204,7.222815636502417,7.709627762308836,0.9368565979039394,1,1.0,1.0,7.222815636502417,7.709627762308836,1
9,2,41,-41.31554192991127,20.722179412841797,0.38605977878187364,16.96282196044922,16.733827590942383,6.5486632935673335,6.46025777793323,0.9865002197133966,1,1.0,1.0,6.5486632935673335,6.46025777793323,0
9,2,42,14.100175195873183,3.4157214164733887,2.3421113798735136,3.183807134628296,3.373215913772583,7.456830921335415,7.9004473784172,0.9438491979209082,1,1.0,1.0,7.456830921335415,7.9004473784172,1
9,2,43,-21.708140718130068,4.117190837860107,1.943072428519725,3.9428021907806396,3.4487602710723877,7.661150228013029,6.7011909952949695,0.8746977667651048,0,1.0,1.0,7.661150228013029,6.7011909952949695,0
9,2,44,-9.746479927690373,3.8410353660583496,2.0827717627108333,3.4804210662841797,3.8395731449127197,7.248922719200619,7.996954527087043,0.9064604149801386,1,1.0,1.0,7.248922719200619,7.996954527087043,1
9,2,45,-7.633068738591655,3.806328058242798,2.1017631369622993,3.3072407245635986,3.639854669570923,6.951036639948256,7.6501123684042565,0.9086188941036665,1,1.0,1.0,6.951036639948256,7.6501123684042565,1
9,2,46,18.936189727288752,4.1418561935424805,1.9315011497677554,3.8367769718170166,4.029450416564941,7.410739132467015,7.7828881125273455,0.9521836913649935,1,1.0,1.0,7.410739132467015,7.7828881125273455,1
9,2,47,23.078998860628463,4.746098041534424,1.6855951836624055,3.942599296569824,4.380668640136719,6.6456263854088835,7.384033961035392,0.8999994339783658,0,1.0,1.0,6.6456263854088835,7.384033961035392,1
9,2,48,-36.66192430610229,3.6900734901428223,2.1679785026965317,3.3117551803588867,3.5171141624450684,7.1798140372119414,7.625027895710425,0.941611510857692,1,1.0,1.0,7.1798140372119414,7.625027895710425,1
9,2,49,44.32863209693803,4.108785629272461,1.9470473083348845,3.257046937942505,3.4780092239379883,6.341624473641332,6.7718484978323605,0.936468746409678,1,1.0,1.0,6.341624473641332,6.7718484978323605,1
9,2,50,-14.940558103815688,4.4875807762146,1.78269771597253,4.180701732635498,3.5681211948394775,7.452927429931701,6.360881504353511,0.8534742306503047,0,1.0,1.0,7.452927429931701,6.360881504353511,0
9,2,51,13.430027915870868,4.544682025909424,1.7602991704131692,4.437122821807861,3.844680070877075,7.810663622249718,6.76778713926896,0.8664804255543683,0,1.0,1.0,7.810663622249718,6.76778713926896,0
9,2,52,-14.803674681863425,3.8345470428466797,2.086295958977461,3.624743700027466,3.3853700160980225,7.5622881336963115,7.062883784228766,0.9339612111257329,1,1.0,1.0,7.5622881336963115,7.062883784228766,0
9,2,53,5.0671942281117754,5.572421550750732,1.4356415657250872,4.6046552658081055,4.682743549346924,6.610634495429016,6.7227412810734695,0.9833242451319572,1,1.0,1.0,6.610634495429016,6.7227412810734695,1
9,2,54,-44.260302149730556,4.804694652557373,1.6650381717268705,4.049993515014648,4.040926456451416,6.743393797745672,6.7282967991326075,0.9977612165230345,1,1.0,1.0,6.743393797745672,6.7282967991326075,0
9,2,55,0.04987202867168234,4.774377822875977,1.6756110003839164,4.190176010131836,4.180670261383057,7.021105016121693,7.005177078951353,0.9977314201776264,1,1.0,1.0,7.021105016121693,7.005177078951353,0
9,2,56,0.2778785469358561,4.9448370933532715,1.6178490512363701,3.925328493118286,4.886536598205566,6.350588978382509,7.9056785992386756,0.8032946063597978,0,1.0,1.0,6.350588978382509,7.9056785992386756,1
9,2,57,-42.392354353294735,4.165814399719238,1.9203928049552983,3.9120311737060547,4.110283851623535,7.512636518745938,7.893359534981788,0.9517666698762978,1,1.0,1.0,7.512636518745938,7.893359534981788,1
