layer,head,pair,dim0,dim1,pre_spread,pre_anisotropy,pre_mean_compactness,pre_balance,pre_mu_norm,pre_mu_angle,pre_pca_angle,pre_lam1,pre_lam2,post_spread,post_anisotropy,post_mean_compactness,post_balance,post_mu_norm,post_mu_angle,post_pca_angle,post_lam1,post_lam2,mu_drift,pca_drift,shape_label,shape_source,orientation_source,orientation_label,base_angle_rad,base_angle_deg,diag_distance_rad,diag_distance_deg,axis_distance_rad,axis_distance_deg,target_diag_angle_rad,target_diag_angle_deg,suggested_alpha_rad,suggested_alpha_deg,orig_suggested_alpha_rad,orig_suggested_alpha_deg,residual_gamma,delta_phi_deg,delta_phi_rad,base_k_scale,base_q_scale,final_k_scale,final_q_scale,baseline_logit_mse,baseline_sink_logit_mse,baseline_attention_kl,baseline_margin_mse,baseline_top1_match_rate,baseline_attention_l1,best_logit_mse,best_sink_logit_mse,best_attention_kl,best_margin_mse,best_top1_match_rate,best_attention_l1,qk_loss_score
2,3,40,80,81,1.439107858378076,0.8746176351908508,0.9877300322735515,0.3704884648323059,10.763266449541709,1.3464290447183929,1.3090684282773262,1.3488884851290768,0.09021937324899938,4.459512859074794,0.4051716554203697,0.9619777735917734,0.25009214878082275,10.622028379114202,1.6293312979950194,3.101791358225219,3.1331905332774794,1.3263223257973142,0.28290225327662655,1.3488697236419007,elongated,post,post_mean,axis_like,1.6293312979950194,93.35380680368687,0.7268631921973254,41.646193196313135,0.058534971200122854,3.353806803686863,2.356194490192345,135.0,0.6395967296,36.6461931963,0.7268631921973254,41.646193196313135,1.0000000000,-5.0000000000,-0.0872664626,0.5275662306,1.8954966068,0.5275662306,1.8954966068,13.6972002378,3.1079186057,0.0007720363,0.4711920733,0.7812500000,0.0166627876,13.8639994115,1.5511601303,0.0006954843,0.3556765703,0.7812500000,0.0164722109,4.5769086054
2,4,34,68,69,0.7990558848644985,0.7105092086701867,0.9660275015360076,0.5836560130119324,4.766719303734225,-0.3859919231607598,-3.128030718929665,0.6833962246517699,0.11565966021272871,7.21698315149599,0.7365003446439905,0.6931641613815464,0.5229555368423462,4.037781871221207,0.5830044107933213,2.1083187721238987,6.266146864931698,0.9508362865642919,0.9689963339540811,1.0468358161260227,elongated,post,post_mean,already_diagonal,0.5830044107933213,33.40369217596861,0.20239375260412695,11.596307824031388,0.5830044107933213,33.40369217596861,0.7853981633974483,45.0,0.2896602152,16.5963078240,0.20239375260412695,11.596307824031388,1.0000000000,5.0000000000,0.0872664626,0.9874209476,1.0127393007,0.9874209476,1.0127393007,17.0848694894,2.9080763325,0.3936594502,3.3210560954,0.6875000000,0.2840338841,17.0694939860,3.6273286772,0.3332445324,1.5125028686,0.7187500000,0.2332820104,5.6522468268
2,4,38,76,77,1.3127751209600602,0.9571595950014863,0.9823788702850683,0.07564467191696167,8.554956411350688,0.037222801471853396,3.0859529002260184,1.284655212033588,0.02811990892647239,5.498603122281914,0.5472480614176201,0.9261932884952694,0.6284480690956116,8.306710485203897,0.4682925241007306,1.9020126081483386,4.2538515107280555,1.244751611553858,0.43106972262887716,1.1839402920776798,elongated,post,post_mean,intermediate,0.4682925241007306,26.831185208500248,0.31710563929671765,18.16881479149975,0.4682925241007306,26.831185208500248,0.7853981633974483,45.0,0.3171056393,18.1688147915,0.31710563929671765,18.16881479149975,1.0000000000,0.0000000000,0.0000000000,0.6538952236,1.5292969942,0.6538952236,1.5292969942,12.9977097689,2.3635521709,0.2060135779,1.7402540392,0.7500000000,0.1611431272,12.9977097689,2.3635521709,0.2060135779,1.7402540392,0.7500000000,0.1611431272,6.0000000000
2,4,48,96,97,3.634058914464687,0.29755707322662406,0.26092467973376227,0.5542500019073486,1.1326851617600247,-2.0419044499607972,1.5296617090056674,2.3576994244931098,1.2763594899715773,3.6295110600383405,0.29918797350705467,0.26184958385877954,0.5473216772079468,1.1346908992419695,-1.986102595034522,1.5868925351696352,2.3577085594564764,1.2718025005818643,0.05580185492627532,0.057230826163967796,isotropic_scatter,post,post_mean,intermediate,-1.986102595034522,-113.79529637545859,0.3700918951578229,21.204703624541402,0.41530626823962535,23.795296375458598,-2.356194490192345,-135.0,-0.3700918952,-21.2047036245,-0.3700918951578229,-21.204703624541402,1.0000000000,0.0000000000,0.0000000000,1.0745447926,0.9306266308,1.0745447926,0.9306266308,17.0120875754,3.0492770995,0.4140104437,2.3581660707,0.6875000000,0.2336425110,17.0120875754,3.0492770995,0.4140104437,2.3581660707,0.6875000000,0.2336425110,6.0000000000
2,4,49,98,99,0.29350288666317903,0.7865294330466593,0.990873069062912,0.8403051495552063,5.644855366105296,-2.198574821006722,0.8586447828853585,0.26217577285435684,0.03132711380882221,0.30971372619949855,0.6849855373300013,0.9903689675830194,0.7943276166915894,5.6434192615511165,-2.153950939996646,0.932052065034863,0.26093157467971195,0.04878215151978658,0.044623881010076076,0.07340728214950454,elongated,post,post_mean,already_diagonal,-2.153950939996646,-123.41229814004423,0.20224355019569895,11.587701859955764,0.5831546132017493,33.412298140044236,-2.356194490192345,-135.0,-0.2895100128,-16.5877018600,-0.20224355019569895,-11.587701859955764,1.0000000000,-5.0000000000,-0.0872664626,1.0726976172,0.9322291613,1.0726976172,0.9322291613,15.9743076105,3.7421694654,0.5057472852,4.1441789400,0.6875000000,0.2391290613,15.9207585276,1.6580275250,0.3684319715,0.9788098540,0.6562500000,0.2008965023,3.5859491266
2,5,51,102,103,6.548004459374447,0.17634906746937512,0.7141682215007743,0.6598305702209473,4.04482268674883,0.7740576303683174,1.039202151397013,3.851369469785308,2.696634989589138,6.552562343071873,0.17628302681987953,0.7139692638158676,0.6607882380485535,4.044259244003531,0.8039079128151654,1.0741427255541527,3.8538339331673606,2.6987284099045126,0.029850282446847953,0.03494057415713958,isotropic_scatter,post,post_mean,already_diagonal,0.8039079128151654,46.060530521479926,0.018509749417717103,1.060530521479923,0.7668884139797312,43.939469478520074,0.7853981633974483,45.0,-0.0185097494,-1.0605305215,-0.018509749417717103,-1.060530521479923,1.1000000000,0.0000000000,0.0000000000,0.6657810336,1.5019953251,0.7323591370,1.3654502955,18.4481428217,1.6269151409,0.0519004765,0.8613198551,0.7187500000,0.0402087946,18.0011570434,1.2859564993,0.0050225428,0.1873416399,0.7187500000,0.0290871546,2.9776737284
2,5,54,108,109,10.980307870731222,0.3654977496110092,0.5502067297829406,0.5656795501708984,3.6649135189064084,-3.0488903434674772,1.5628959787911434,7.496792843759951,3.483515026971271,10.979468886863756,0.36559702202083194,0.5502411191028297,0.565364420413971,3.6650281379048337,-3.032816299201801,1.5788433177294647,7.496765007635945,3.4827038792278113,0.016074044265676157,0.015947338938321343,elongated,post,post_mean,axis_like,-3.032816299201801,-173.7675739827487,0.6766218090094562,38.7675739827487,0.10877635438799185,6.232426017251286,-2.356194490192345,-135.0,0.5893553464,33.7675739827,0.6766218090094562,38.7675739827487,1.1000000000,-5.0000000000,-0.0872664626,0.6961042892,1.4365663528,0.7657147182,1.3059694117,16.8698123825,1.8852192021,0.0364209922,1.0123568605,0.7187500000,0.0487141347,16.6960801963,1.2366742773,0.0175454642,1.0464149397,0.6875000000,0.0462180789,4.3187934882
2,5,60,120,121,6.115322381985562,0.2961904883270274,0.8094741169956639,0.7246267795562744,5.097229291962046,0.7763361066043409,1.4037628281310286,3.963311352291681,2.152011029693881,6.116621202959318,0.29660657698747933,0.8094336541406457,0.7240341305732727,5.09710192793865,0.7810552732086856,1.4089889438437884,3.965425640349208,2.15119556261011,0.004719166604344682,0.005226115712759771,elongated,post,post_mean,already_diagonal,0.7810552732086856,44.751170721295125,0.00434289018876266,0.24882927870487384,0.7810552732086856,44.751170721295125,0.7853981633974483,45.0,0.0043428902,0.2488292787,0.00434289018876266,0.24882927870487384,1.0000000000,0.0000000000,0.0000000000,0.6628433984,1.5086519718,0.6628433984,1.5086519718,17.7634350134,2.2496681021,0.0006552547,0.0465675549,0.7500000000,0.0113933466,17.7634350134,2.2496681021,0.0006552547,0.0465675549,0.7500000000,0.0113933466,6.0000000000
2,5,63,126,127,6.71228111312667,0.04651570829204264,0.701819052615335,0.6186589002609253,3.9747306174540937,-2.5339850660933636,2.1273390224774356,3.512253811679552,3.200027301447118,6.711592705965117,0.04645139193738325,0.701849621835013,0.6192224025726318,3.9748171002843975,-2.531449597724379,2.129536417101275,3.511677764637016,3.1999149413281014,0.0025354683689844393,0.0021973946238396103,isotropic_scatter,post,post_mean,already_diagonal,-2.531449597724379,-145.04137799969698,0.17525510753203435,10.041377999696973,0.6101430558654146,34.958622000303066,-2.356194490192345,-135.0,0.0879886449,5.0413779997,0.17525510753203435,10.041377999696973,0.9000000000,-5.0000000000,-0.0872664626,0.6841696908,1.4616256952,0.6157527217,1.6240285503,17.8329331207,1.0342339861,0.0614415291,1.8029940940,0.7187500000,0.0832035941,18.1321713005,1.2953101531,0.0192800430,0.5650626519,0.7187500000,0.0407571334,4.4826410899
2,6,40,80,81,0.980076589154551,0.9346441933898267,0.9931817612552809,0.40321874618530273,11.948359287975439,1.322790544532471,1.2226829161982662,0.9480497411430467,0.032026848011504225,4.696773506138404,0.5970832581758083,0.9673252815797566,0.24434798955917358,11.791801266525255,1.6058647713021683,3.1017866511401797,3.750569167048967,0.9462043390894368,0.2830742267696973,1.2624889186478798,elongated,post,post_mean,axis_like,1.6058647713021683,92.00927386435541,0.7503297188901765,42.99072613564459,0.03506844450727176,2.0092738643554053,2.356194490192345,135.0,0.7503297189,42.9907261356,0.7503297188901765,42.99072613564459,1.0000000000,0.0000000000,0.0000000000,0.5365770910,1.8636651039,0.5365770910,1.8636651039,18.8345242019,3.2969842298,0.0035516606,0.0268525693,0.6562500000,0.0481099350,18.8345242019,3.2969842298,0.0035516606,0.0268525693,0.6562500000,0.0481099350,6.0000000000
2,7,39,78,79,0.9255586193115835,0.948309038233748,0.9935814998983328,0.24876350164413452,11.96980118137131,3.0007170414672886,3.0322899917214903,0.9016371117104276,0.023921507601155884,6.533986505819607,0.7129178199858129,0.9546885548896143,0.36216485500335693,11.733187693157909,-2.9354480540329564,1.7071004249845558,5.596090960682977,0.9378955451366304,0.3470202116793415,1.3251895667369344,elongated,post,post_mean,axis_like,-2.9354480540329564,-168.18878447597882,0.5792535638406116,33.188784475978835,0.20614459955683653,11.811215524021154,-2.356194490192345,-135.0,0.6665200264,38.1887844760,0.5792535638406116,33.188784475978835,1.1000000000,5.0000000000,0.0872664626,0.5350833398,1.8688677549,0.5885916738,1.6989706863,23.7143679670,9.8368229701,1.5190826850,7.5804797004,0.6250000000,0.5841259682,21.6954382111,7.7230302662,1.1375095469,3.2153848114,0.6562500000,0.5313220569,4.4268865844
2,7,46,92,93,0.4657167650777297,0.9661436037526259,0.9932670232493318,0.7971377372741699,8.28877569377955,-0.5851180264557009,2.5712040191922894,0.4578330194094543,0.007883745668275377,0.6186338738006911,0.4814506975560311,0.9910562643706956,0.7093883156776428,8.279546071049724,-0.5029201575473302,2.6836114016611634,0.45823779193715247,0.1603960818635386,0.08219786890837066,0.11240738246887405,elongated,post,post_mean,intermediate,-0.5029201575473302,-28.815202459516456,0.28247800585011806,16.184797540483544,0.5029201575473302,28.815202459516456,-0.7853981633974483,-45.0,-0.1952115433,-11.1847975405,-0.28247800585011806,-16.184797540483544,1.0000000000,5.0000000000,0.0872664626,0.7783616304,1.2847498655,0.7783616304,1.2847498655,33.6131454542,5.2164690784,2.3267409623,8.8498707354,0.5312500000,0.7242255415,32.8180063004,5.0216724646,2.1598582390,8.3971187840,0.5625000000,0.6642312991,5.7170523856
3,0,40,80,81,1.5802921440593052,0.9583385763926707,0.9890783838036944,0.23032867908477783,11.963013436135967,-1.700394001512084,1.4193666842622055,1.5473735338412897,0.03291861021801538,5.265562438469361,0.42753962946338187,0.9636089703351175,0.2947579622268677,11.807980537347575,-1.4165740260503432,3.1360028660231074,3.7583995261646406,1.5071629123047205,0.28381997546174076,1.4249564718288914,elongated,post,post_mean,axis_like,-1.4165740260503432,-81.1637130605398,0.6311758626528949,36.1637130605398,0.15422230074455334,8.8362869394602,-0.7853981633974483,-45.0,0.6311758627,36.1637130605,0.6311758626528949,36.1637130605398,1.0000000000,0.0000000000,0.0000000000,0.5102841136,1.9596925974,0.5102841136,1.9596925974,14.8232496374,7.4259853947,0.0097612233,0.0052472100,1.0000000000,0.0260725887,14.8232496374,7.4259853947,0.0097612233,0.0052472100,1.0000000000,0.0260725887,6.0000000000
3,1,33,66,67,1.6316096403274494,0.8679796579674464,0.9287729368116227,0.11212986707687378,4.61254258100671,-0.023278618103663003,3.0785812358255713,1.5239068089380625,0.10770283138938692,9.945948323486093,0.6614805508814774,0.5658147792363403,0.5517337918281555,3.6001676453149263,1.150891800337957,2.729348182219606,8.26249984977252,1.6834484737135713,1.17417041844162,0.3492330536059654,elongated,post,post_mean,intermediate,1.150891800337957,65.94124283557794,0.3654936369405086,20.941242835577942,0.41990452645693965,24.058757164422058,0.7853981633974483,45.0,-0.4527600995,-25.9412428356,-0.3654936369405086,-20.941242835577942,1.1000000000,-5.0000000000,-0.0872664626,0.9213031519,1.0854190588,1.0134334671,0.9867445989,28.2002376805,4.8179974178,1.6594456245,6.4482927617,0.7187500000,0.4944094953,27.3488043758,2.7521195355,1.6737969620,5.4588977356,0.7187500000,0.4771913148,4.9961019025
3,1,38,76,77,1.4412319967919323,0.9588546854876211,0.9811481063493523,0.06538468599319458,8.660774720422266,1.5385266707332292,1.504431413464391,1.4115820248957578,0.029649971896174555,5.71836229373908,0.5110587756639995,0.9252015114731681,0.5542076230049133,8.41022450902159,1.9651511801154764,-2.8109166104065304,4.320390763190533,1.3979715305485476,0.42662450938224716,1.173755370281128,elongated,post,post_mean,intermediate,1.9651511801154764,112.59486872576986,0.3910433100768684,22.405131274230133,0.39435485332057985,22.594868725769864,2.356194490192345,135.0,0.4783097727,27.4051312742,0.3910433100768684,22.405131274230133,0.9000000000,5.0000000000,0.0872664626,0.6559784647,1.5244402885,0.5903806182,1.6938225428,18.8159956130,4.6888014219,0.5079033899,3.4499944745,0.7812500000,0.3183524684,20.2334200683,6.1049775715,0.3908346234,2.0049224890,0.8125000000,0.2947578792,5.8195478289
3,1,47,94,95,0.5535593221753949,0.3288638138601715,0.9838872906038075,0.32786673307418823,5.8139390230226216,2.9426236399860044,1.362998596442389,0.3678024760320878,0.18575684614330717,0.6052919404227077,0.3866851685926292,0.9823814849360475,0.2410029172897339,5.809488266635194,3.009533034573227,1.4290203382571676,0.4196746782266044,0.18561726219610333,0.06690939458722278,0.0660217418147786,elongated,post,post_mean,axis_like,3.009533034573227,172.43354118624518,0.6533385443808823,37.433541186245186,0.13205961901656593,7.566458813754815,2.356194490192345,135.0,-0.7406050070,-42.4335411862,-0.6533385443808823,-37.433541186245186,1.0000000000,-5.0000000000,-0.0872664626,1.1192112401,0.8934863806,1.1192112401,0.8934863806,27.6506864957,9.8505838424,1.7990872060,9.0172238482,0.5937500000,0.4484052942,27.5591028680,6.2797187698,1.6445594521,9.5274659338,0.5625000000,0.4808421028,5.1664827197
3,2,41,82,83,1.99376463064217,0.9711398586729052,0.991104960559199,0.4273718595504761,14.904685946557768,-1.8363323448952538,1.2733769722112536,1.9649944661360075,0.02877016450616235,5.925865450684775,0.34751092814996726,0.9735621691380014,0.2076197862625122,14.772188068235872,-1.6058547871412463,2.967790765866483,3.9925842267722063,1.9332812239125685,0.2304775577540075,1.4471788599345639,elongated,post,post_mean,axis_like,-1.6058547871412463,-92.0087018140726,0.7503397030510985,42.991298185927405,0.03505846034634974,2.0087018140725945,-2.356194490192345,-135.0,-0.8376061657,-47.9912981859,-0.7503397030510985,-42.991298185927405,1.1000000000,-5.0000000000,-0.0872664626,0.4335673849,2.3064465523,0.4769241234,2.0967695930,16.4897966375,3.6890616813,0.2257116403,2.8169538037,0.5625000000,0.2337351757,13.4571186880,3.3401679864,0.2210752488,2.2593189478,0.3750000000,0.1831015642,5.4078981130
3,3,33,66,67,2.8336587974998304,0.5866912976425516,0.884496838477829,0.27925634384155273,4.658273507558303,3.040924201988052,2.9570155514827943,2.2480708772409126,0.585587920258918,11.464506295854537,0.5085975690282218,0.5326935907604601,0.5385866761207581,3.6150602977339394,-2.0122012976979398,2.5883691832851254,8.647663164017704,2.816843131836834,1.2300598074935947,0.36864636819766883,elongated,post,post_mean,intermediate,-2.0122012976979398,-115.29064188883927,0.3439931924944051,19.709358111160718,0.4414049709030432,25.290641888839282,-2.356194490192345,-135.0,-0.3439931925,-19.7093581112,-0.3439931924944051,-19.709358111160718,1.0000000000,0.0000000000,0.0000000000,0.7078237289,1.4127811193,0.7078237289,1.4127811193,23.1526573391,5.9869305383,0.1751361237,2.0189565551,0.8437500000,0.1638499641,23.1526573391,5.9869305383,0.1751361237,2.0189565551,0.8437500000,0.1638499641,6.0000000000
3,3,39,78,79,2.884214167351794,0.9309061221090646,0.9699153988341079,0.08198559284210205,9.642919714910516,-0.034329430659595685,3.0150250225677238,2.784573396607104,0.09964077074469001,6.473023488334929,0.17643181309334527,0.9324813121509246,0.46752071380615234,9.45500282772307,0.3154362948972505,1.6863363365972075,3.807535379288924,2.6654881090460054,0.3497657255568462,1.3286886859705163,isotropic_scatter,post,post_mean,intermediate,0.3154362948972505,18.073168402856478,0.4699618685001978,26.926831597143522,0.3154362948972505,18.073168402856478,0.7853981633974483,45.0,0.3826954059,21.9268315971,0.4699618685001978,26.926831597143522,1.0000000000,-5.0000000000,-0.0872664626,0.4676120203,2.1385250092,0.4676120203,2.1385250092,15.7329363517,8.4451890766,0.5781254659,8.0394790319,0.8437500000,0.1864032410,16.0063978930,2.0002997524,0.2774857809,1.4992551074,0.8750000000,0.1497292381,2.6475315369
3,3,52,104,105,2.1830458156955332,0.19823323431226986,0.8967021889387785,0.3245326280593872,4.353213635187529,3.0748637758882547,1.315854694616316,1.307899024196462,0.8751467914990709,2.1965571001451276,0.20247618591192787,0.8960628630069714,0.3209482431411743,4.351661572657138,3.0988406842612277,1.3460327290327927,1.32065380196024,0.8759032981848875,0.02397690837297306,0.030178034416476596,elongated,post,post_mean,axis_like,3.0988406842612277,177.55049259160046,0.742646194068883,42.55049259160047,0.0427519693285654,2.449507408399541,2.356194490192345,135.0,-0.8299126567,-47.5504925916,-0.742646194068883,-42.55049259160047,1.0000000000,-5.0000000000,-0.0872664626,1.1101706254,0.9007624388,1.1101706254,0.9007624388,21.8744978441,6.5414750412,0.4060266962,2.1514361503,0.2187500000,0.2071514803,21.8917372780,4.3822267054,0.3834080006,1.2000710735,0.2187500000,0.1980877409,4.7970015860
3,3,61,122,123,2.8428160961710387,0.7009181571808383,0.7696419366759981,0.4747996926307678,3.0818893030211365,1.5064191933685507,-3.089488553069302,2.4176987577519844,0.4251173384190543,2.8424096297425465,0.7008552032383722,0.7696748711878295,0.47426557540893555,3.0819552281479865,1.5102095376216484,-3.085751356367847,2.417263604241583,0.4251460255009634,0.003790344253097766,0.0037371967014552254,elongated,post,post_mean,axis_like,1.5102095376216484,86.52863268612397,0.7248113742242002,41.52863268612397,0.06058678917324811,3.4713673138760273,0.7853981633974483,45.0,-0.8120778368,-46.5286326861,-0.7248113742242002,-41.52863268612397,1.1000000000,-5.0000000000,-0.0872664626,1.0215184036,0.9789348841,1.1236702440,0.8899408037,22.0872042170,4.8582287367,0.3236030063,2.0315236547,0.2500000000,0.1478883968,21.9691688573,4.3572799982,0.3566408607,1.8077583056,0.2500000000,0.1870482593,5.9024700326
3,4,40,80,81,0.7523854754584435,0.9673359082611507,0.9959120724320504,0.3960374593734741,13.538766680473426,2.8996460131699435,2.902821082759751,0.740097481362251,0.012287994096192544,5.451821342309226,0.7215308638684987,0.9703786770196438,0.2429647445678711,13.364084234603313,-3.1012700569100278,1.5504361486447336,4.692739352541521,0.759081989767705,0.2822692370996152,1.3523849341150174,elongated,post,post_mean,axis_like,-3.1012700569100278,-177.68968539124123,0.7450755667176829,42.68968539124122,0.04032259667976514,2.310314608758769,-2.356194490192345,-135.0,0.6578091041,37.6896853912,0.7450755667176829,42.68968539124122,1.1000000000,-5.0000000000,-0.0872664626,0.4759924927,2.1008734703,0.5235917420,1.9098849730,45.3025501312,5.0765394628,1.6845117801,5.2377216497,0.7812500000,0.3662739695,42.3991843203,4.8949472398,0.9110035810,1.4057392579,0.8125000000,0.4032006173,4.2343807400
3,4,44,88,89,0.427351480488364,0.9517981654075756,0.9958854679581711,0.6997108459472656,10.170377650851867,-0.49352996500633856,2.674806792226282,0.417051917801176,0.01029956268718804,0.9432076237314444,0.15026731198888213,0.9909188142372662,0.5563410520553589,10.14498498387777,-0.36947196726621573,0.844149880159573,0.5424704489985699,0.4007371747328745,0.12405799774012283,1.3109357415230842,elongated,post,post_mean,intermediate,-0.36947196726621573,-21.169184372749864,0.4159261961312325,23.830815627250132,0.36947196726621573,21.169184372749864,-0.7853981633974483,-45.0,-0.5031926587,-28.8308156273,-0.4159261961312325,-23.830815627250132,1.0000000000,-5.0000000000,-0.0872664626,0.6527266559,1.5320348740,0.6527266559,1.5320348740,59.4477484699,7.4269176494,2.3713260906,3.3374275610,0.7500000000,0.4840137216,54.9878967123,10.2473378077,1.5709965454,1.1654171903,0.8437500000,0.3081187003,5.3686819563
3,5,40,80,81,1.0141714553813879,0.9243466278201158,0.9917480390712498,0.20189273357391357,11.040221459324991,1.458183223514515,1.3536221116671887,0.9758087100977586,0.03836274528362926,4.192888975880057,0.5454587591209006,0.9658839147912195,0.3095780611038208,10.895309032858606,1.7412155867054975,-3.0418825959868965,3.2399684968979208,0.9529204789821357,0.28303236319098257,1.2539120540642923,elongated,post,post_mean,axis_like,1.7412155867054975,99.76430434062046,0.6149789034868474,35.23569565937954,0.17041925991060092,9.764304340620459,2.356194490192345,135.0,0.6149789035,35.2356956594,0.6149789034868474,35.23569565937954,0.9000000000,0.0000000000,0.0000000000,0.5372208190,1.8614319563,0.4834987371,2.0682577292,9.1908305345,6.2621070264,0.1658381270,1.0557436612,0.9375000000,0.0935450653,8.7793194634,7.0556773606,0.0938212316,0.1933936631,0.9687500000,0.0793451627,4.5333394895
3,5,63,126,127,1.119951530964458,0.7226027325577661,0.9220787038152657,0.5774849653244019,3.640453814544385,-1.1638914830772917,-3.1341476026334405,0.964615783786176,0.15533574717828222,1.1204921140586444,0.7229967991745504,0.9220410892456249,0.5798206329345703,3.6403794866447874,-1.161346330787652,-3.131672340873649,0.9653021630120462,0.15518995104659805,0.002545152289639807,0.0024752617597916253,elongated,post,post_mean,intermediate,-1.161346330787652,-66.54024330713648,0.37594816739020365,21.540243307136475,0.40944999600724463,23.459756692863525,-0.7853981633974483,-45.0,0.4632146300,26.5402433071,0.37594816739020365,21.540243307136475,1.0000000000,5.0000000000,0.0872664626,1.2981229339,0.7703430653,1.2981229339,0.7703430653,32.3286210078,8.3581469393,0.2667754624,2.3855930784,0.3750000000,0.1239155717,31.9758102399,8.2125966267,0.2627511208,2.2606901717,0.9687500000,0.1005713220,5.8817309424
3,6,39,78,79,1.3329230538338794,0.9115766554813884,0.9885128469326312,0.09552323818206787,10.709951264951144,-1.6215400351883453,1.4032784864240584,1.2739922966313588,0.05893075720252055,5.712740213105074,0.5605549944620348,0.9507675032459404,0.4449862241744995,10.503486260612503,-1.2733204886465925,-2.917352827170031,4.4575226358128965,1.2552175772921774,0.3482195465417528,1.179038660004296,elongated,post,post_mean,intermediate,-1.2733204886465925,-72.95588996698541,0.48792232524914425,27.95588996698541,0.29747583814830403,17.04411003301459,-0.7853981633974483,-45.0,0.5751887878,32.9558899670,0.48792232524914425,27.95588996698541,0.9000000000,5.0000000000,0.0872664626,0.5423734424,1.8437480927,0.4881360982,2.0486089918,13.0440247525,4.3770905340,0.3183213083,2.8187848496,0.7187500000,0.1708061552,13.9848861264,2.2512796309,0.1412655046,2.8849953990,0.7500000000,0.1183613334,4.0318490858
3,6,49,98,99,4.116341399023266,0.13747531806964625,0.09707874766486531,0.5522646903991699,0.6652621858268646,3.0736444048883222,-2.5666176761844604,2.34111837106869,1.7752230279545762,4.115968480736712,0.13671367487164696,0.09716053894689643,0.5529128313064575,0.6655423737341583,3.119950803156021,-2.5206132996286437,2.3393388286971173,1.776629652039595,0.04630639826769878,0.046004376555816684,isotropic_scatter,post,post_mean,axis_like,3.119950803156021,178.76001330929148,0.7637563129636762,43.76001330929149,0.021641850433772095,1.239986690708511,2.356194490192345,135.0,-0.6764898504,-38.7600133093,-0.7637563129636762,-43.76001330929149,0.9000000000,5.0000000000,0.0872664626,0.8387068134,1.1923117638,0.7548361321,1.3247908486,30.4954370587,12.6177338218,0.2880298931,2.5857603482,0.7187500000,0.1912263276,30.5150617488,12.7120668800,0.2811103486,2.4176808504,0.7187500000,0.1865355720,5.9225466172
3,6,53,106,107,5.091068351549408,0.5516618451239356,0.42695336321024707,0.43785202503204346,1.947599701812488,-1.2970966453284942,0.955774995649186,3.9498082560088896,1.1412600955405185,5.0899899372223665,0.5516200921296304,0.4270747756751809,0.43616312742233276,1.9478766468892388,-1.2774968199856835,0.9757978739694663,3.948865327666206,1.1411246095561605,0.019599825342810684,0.02002287832028027,elongated,post,post_mean,intermediate,-1.2774968199856835,-73.19517612656354,0.49209865658823526,28.195176126563542,0.293299506809213,16.804823873436458,-0.7853981633974483,-45.0,0.5793651192,33.1951761266,0.49209865658823526,28.195176126563542,0.9000000000,5.0000000000,0.0872664626,0.9175547953,1.0898531675,0.8257993157,1.2109479639,30.7131269224,14.8876752113,0.6189021657,3.4752723075,0.6562500000,0.2787105573,31.0797430845,14.6057676040,0.3512742552,1.6249688517,0.7187500000,0.1694473986,4.5967985868
3,6,62,124,125,1.8543064769085418,0.6363698709071903,0.7715146970076299,0.5461059212684631,2.5022674379928374,-2.9554046407940944,1.5448397653675399,1.517165625120917,0.3371408517876248,1.8550090897381182,0.6366197039061398,0.7714281163870724,0.5473624467849731,2.5021269994113093,-2.9522847510648096,1.5478459432344047,1.5179722135955167,0.3370368761426015,0.003119889729284786,0.0030061778668648564,elongated,post,post_mean,axis_like,-2.9522847510648096,-169.15345615684447,0.5960902608724648,34.15345615684446,0.18930790252498422,10.846543843155576,-2.356194490192345,-135.0,0.6833567235,39.1534561568,0.5960902608724648,34.15345615684446,0.9000000000,5.0000000000,0.0872664626,1.4552701666,0.6871576309,1.3097431499,0.7635084788,29.0422844855,11.1364473167,0.0970552741,1.6897136014,0.4062500000,0.1367869150,29.2071140540,8.4450151363,0.0926895358,1.1496350345,0.4062500000,0.1259811981,5.1327286449
3,7,40,80,81,1.52166516775959,0.9429551052129828,0.9933395127056227,0.3153741955757141,15.064523634367811,1.3850116707653026,1.2739359423222718,1.4782635530621042,0.043401614697485866,7.38505599589704,0.5999248429567555,0.967674835429213,0.2623082995414734,14.86864004195687,1.668105953776452,-3.1150084339628528,5.907767277231509,1.4772887186655312,0.28309428301114936,1.247351722695331,elongated,post,post_mean,axis_like,1.668105953776452,95.57543093203549,0.6880885364158928,39.42456906796451,0.09730962698155543,5.575430932035487,2.356194490192345,135.0,0.7753549990,44.4245690680,0.6880885364158928,39.42456906796451,1.1000000000,5.0000000000,0.0872664626,0.4192875906,2.3849978447,0.4612163497,2.1681798588,22.6637569795,6.9191490436,1.9593869514,7.9928659381,0.3750000000,0.6480625886,22.9279228737,3.1163337060,1.2448984462,3.0966714856,0.3750000000,0.5268769813,3.5905725414
