layer,head,pair,dim0,dim1,pre_spread,pre_anisotropy,pre_mean_compactness,pre_balance,pre_mu_norm,pre_mu_angle,pre_pca_angle,pre_lam1,pre_lam2,post_spread,post_anisotropy,post_mean_compactness,post_balance,post_mu_norm,post_mu_angle,post_pca_angle,post_lam1,post_lam2,mu_drift,pca_drift,shape_label,shape_source,orientation_source,orientation_label,base_angle_rad,base_angle_deg,diag_distance_rad,diag_distance_deg,axis_distance_rad,axis_distance_deg,target_diag_angle_rad,target_diag_angle_deg,suggested_alpha_rad,suggested_alpha_deg,fakeq_err_before,fakeq_err_after,fakeq_err_delta,fakeq_err_gain_pct,orig_suggested_alpha_rad,orig_suggested_alpha_deg,best_alpha_frac,rpn_alpha,fakeq_rpn_err_before,fakeq_rpn_err_after,fakeq_rpn_err_delta,fakeq_rpn_err_gain_pct,fakeq_rpn_p99_before,fakeq_rpn_p99_after,fakeq_rpn_p99_delta,fakeq_rpn_p99_gain_pct
14,5,39,78,79,5.571102102884086,0.8702804588587671,0.9333272885334216,0.11445790529251099,8.831073150128821,-1.597307320447826,1.5564961582720964,5.2097616986659805,0.3613404042181052,9.100332564784694,0.1073533145835402,0.8910908623335044,0.4836896061897278,8.628940358199984,-1.2523685044288642,2.0452963606416565,5.038641714713483,4.0616908500712094,0.3449388160189619,0.4888002023695601,isotropic_scatter,post,post_mean,intermediate,-1.2523685044288642,-71.75542969888487,0.46697034103141594,26.755429698884868,0.3184278223660324,18.244570301115136,-0.7853981633974483,-45.0,0.4669703410,26.7554296989,14.0059986224,12.5480488947,1.4579497277,10.409466,0.46697034103141594,26.755429698884868,1.000000,8.000000,4.7130404138,4.6397000842,0.0733403296,1.556115,8.7933754768,8.6934052020,0.0999702748,1.136882
14,5,62,124,125,7.36202661777426,0.3389739060724179,0.838837209510899,0.40665656328201294,6.190206626814819,-3.1164789396135153,1.3562668964440623,4.928780768505326,2.433245849268934,7.363775410922407,0.3395613157483579,0.8387989231375311,0.406882107257843,6.190065292906924,-3.113311058439391,1.3586682209380663,4.932114339165482,2.431661071756925,0.003167881174124254,0.0024013244940039873,elongated,post,post_mean,axis_like,-3.113311058439391,-178.3795839599843,0.7571165682470462,43.3795839599843,0.02828159515040187,1.620416040015684,-2.356194490192345,-135.0,0.7571165682,43.3795839600,14.0059986224,13.8915437642,0.1144548583,0.817185,0.7571165682470462,43.3795839599843,1.000000,8.000000,4.7130404138,4.6911368546,0.0219035592,0.464744,8.7933754768,8.7478400503,0.0455354265,0.517838
14,5,63,126,127,10.905141585279132,0.5899336132452501,0.8415872651454284,0.4311556816101074,7.6114988477968915,3.0739145817363123,1.5649609046133994,8.669225581817237,2.2359160034618943,10.901455326261743,0.5897557235073855,0.8416408071632014,0.4309236407279968,7.6117408189409925,3.0764661307329173,1.567215603125712,8.665325499742634,2.2361298265191087,0.0025515489966050353,0.002254698512312636,elongated,post,post_mean,axis_like,3.0764661307329173,176.26852510593872,0.7202716405405725,41.26852510593873,0.06512652285687581,3.731474894061273,2.356194490192345,135.0,0.0000000000,0.0000000000,14.0059986224,13.8365663588,0.1694322636,1.209712,-0.7202716405405725,-41.26852510593873,0.000000,8.000000,4.7130404138,4.7130404138,0.0000000000,0.000000,8.7933754768,8.7933754768,0.0000000000,0.000000
14,6,43,86,87,6.289978919412297,0.7711054404767651,0.33989036125635985,0.4750768542289734,1.7996414285943811,-0.22366325002589954,3.0637877267601925,5.570107942328027,0.71987097708427,6.320842250282243,0.7418446126335357,0.3366513269311734,0.4709959030151367,1.7910458708896866,-0.08086348898877727,-3.0736089559239126,5.5049625104806506,0.8158797398015923,0.14279976103712227,0.14578862449548094,elongated,post,post_mean,axis_like,-0.08086348898877727,-4.633136635759542,0.704534674408671,40.36686336424046,0.08086348898877727,4.633136635759542,-0.7853981633974483,-45.0,-0.8806683430,-50.4585792053,16.6692772759,16.6513981750,0.0178791009,0.107258,-0.704534674408671,-40.36686336424046,1.250000,8.000000,6.3031702808,6.2931881135,0.0099821674,0.158367,9.2447276307,9.2260136368,0.0187139939,0.202429
14,6,48,96,97,1.3839370978046084,0.3364202881133905,0.9888074319707574,0.7087836265563965,11.057301844089436,-2.072423342469314,1.5770250062084668,0.9247608074895903,0.4591762903150181,1.476882173788745,0.30707057329062976,0.9880557400189045,0.6481059193611145,11.053098063821402,-2.017832229864917,1.7393632027133819,0.9651946147885367,0.5116875590002082,0.05459111260439675,0.1623381965049151,elongated,post,post_mean,intermediate,-2.017832229864917,-115.61327053673155,0.33836226032742767,19.38672946326846,0.4470359030700206,25.61327053673154,-2.356194490192345,-135.0,-0.3383622603,-19.3867294633,16.6692772759,11.8284337206,4.8408435553,29.040513,-0.33836226032742767,-19.38672946326846,1.000000,8.000000,6.3031702808,6.0685198032,0.2346504776,3.722737,9.2447276307,9.1767945164,0.0679331143,0.734831
14,7,38,76,77,4.81588803070248,0.6270303079751259,0.8387745622668157,0.37315046787261963,5.0054604437760455,-2.95491411060704,3.089094803600692,3.917797892884103,0.8980901378183769,6.8157977028074415,0.1287705849351397,0.771821908301024,0.6690118312835693,4.801533077241458,-2.529120492829871,-3.0662681415193846,3.846735979898833,2.9690617229086085,0.42579361777716906,0.12782236205950984,isotropic_scatter,post,post_mean,already_diagonal,-2.529120492829871,-144.9079301191984,0.1729260026375261,9.907930119198388,0.6124721607599224,35.092069880801624,-2.356194490192345,-135.0,0.2161575033,12.3849126490,11.6600613102,11.6436483891,0.0164129212,0.140762,0.1729260026375261,9.907930119198388,1.250000,8.000000,4.5761311996,4.5691142461,0.0070169534,0.153338,8.7062980651,8.6672024199,0.0390956452,0.449050
14,7,49,98,99,6.538869878586871,0.12105096601850344,0.8628093919673139,0.38720667362213135,6.4127836620405665,-1.4832781903189556,2.947429988953805,3.6652031970296135,2.8736666815572574,6.5347057929225585,0.12728554134580855,0.862896756239239,0.404171884059906,6.413108283723055,-1.4378069994748723,2.950057463198365,3.6832396786552124,2.851466114267346,0.04547119084408324,0.002627474244560002,isotropic_scatter,post,post_mean,axis_like,-1.4378069994748723,-82.38027282427876,0.6524088360774241,37.380272824278755,0.13298932732002422,7.619727175721243,-0.7853981633974483,-45.0,0.6524088361,37.3802728243,11.6600613102,11.1533742551,0.5066870551,4.345492,0.6524088360774241,37.380272824278755,1.000000,8.000000,4.5761311996,4.4885130363,0.0876181633,1.914678,8.7062980651,8.5964939412,0.1098041239,1.261203
14,7,56,112,113,7.9888188995970495,0.2104402147164567,0.8250366526031857,0.42085808515548706,6.137681809212794,0.1351932742046207,0.9247038357696248,4.834993832079675,3.1538250675173742,8.012385704360474,0.21171686502240197,0.8245205287540989,0.4255794286727905,6.135761947332167,0.14601161410548222,0.9430620297870602,4.854371443519097,3.158014260841376,0.010818339900861507,0.018358194017435433,isotropic_scatter,post,post_mean,axis_like,0.14601161410548222,8.36584924813697,0.639386549291966,36.634150751863025,0.14601161410548222,8.36584924813697,0.7853981633974483,45.0,0.6393865493,36.6341507519,11.6600613102,11.3097345681,0.3503267421,3.004502,0.639386549291966,36.634150751863025,1.000000,8.000000,4.5761311996,4.5410731753,0.0350580243,0.766106,8.7062980651,8.6823675694,0.0239304957,0.274864
14,7,57,114,115,11.299263134922679,0.3203385455409387,0.04240059367248604,0.5470736622810364,0.7073251427474212,1.4487209030613173,1.6025787098155626,7.459426326624239,3.8398368082984407,11.299397904306701,0.32052104648344654,0.042389237233276277,0.5469312071800232,0.7072304365963201,1.457785762493183,1.6116941788869705,7.460546372614134,3.838851531692567,0.009064859431865635,0.009115469071407922,elongated,post,post_mean,axis_like,1.457785762493183,83.52497162512,0.6723875990957346,38.52497162512,0.11301056430171363,6.475028374879996,0.7853981633974483,45.0,-0.6723875991,-38.5249716251,11.6600613102,11.6472179162,0.0128433940,0.110149,-0.6723875990957346,-38.52497162512,1.000000,8.000000,4.5761311996,4.5686577830,0.0074734165,0.163313,8.7062980651,8.6289418434,0.0773562217,0.888509
14,7,59,118,119,20.45183097512,0.30721437713942046,0.060130969033079934,0.5514553785324097,1.1438827978037178,0.14632562386906436,2.963063251593534,13.367463744751252,7.084367230368748,20.44921922183699,0.30708730109672167,0.06025101962041794,0.5511975884437561,1.1450241172869584,0.15197946944453913,2.9686824661626128,13.364457381103211,7.08476184073378,0.00565384557547477,0.005619214569078768,elongated,post,post_mean,axis_like,0.15197946944453913,8.707782171809546,0.6334186939529092,36.29221782819045,0.15197946944453913,8.707782171809546,0.7853981633974483,45.0,0.7917733674,45.3652722852,11.6600613102,11.6142016413,0.0458596689,0.393306,0.6334186939529092,36.29221782819045,1.250000,8.000000,4.5761311996,4.5639704783,0.0121607213,0.265742,8.7062980651,8.6367108720,0.0695871931,0.799274
14,7,60,120,121,15.315712045824032,0.32732157089769803,0.41459706051638356,0.5256332755088806,3.293474127761303,-1.86225612852604,1.6667744674127871,10.16443748604014,5.151274559783893,15.316627289537514,0.3272955688883783,0.41456208447909754,0.5250269174575806,3.2933352225906845,-1.8576773113304865,1.6720068420101184,10.164845765859141,5.151781523678373,0.00457881719555342,0.0052323745973312805,elongated,post,post_mean,intermediate,-1.8576773113304865,-106.43706963644715,0.4985171788618583,28.56293036355286,0.28688098453558997,16.43706963644714,-2.356194490192345,-135.0,-0.6231464736,-35.7036629544,11.6600613102,11.4838217910,0.1762395193,1.511480,-0.4985171788618583,-28.56293036355286,1.250000,8.000000,4.5761311996,4.5550851205,0.0210460790,0.459910,8.7062980651,8.6212018744,0.0850961907,0.977410
14,7,63,126,127,15.28320891468293,0.22786690064094814,0.5584301024099482,0.4926885962486267,4.396346920697954,-0.039600891971940194,2.979131354753778,9.382873180960033,5.900335733722897,15.282928379409762,0.22780399622838257,0.5584381911040095,0.4925931692123413,4.396378677498242,-0.037021957563165384,2.9820741422282047,9.382220269155846,5.900708110253916,0.0025789344087748106,0.0029427874744265563,isotropic_scatter,post,post_mean,axis_like,-0.037021957563165384,-2.121201917681814,0.7483762058342829,42.878798082318184,0.037021957563165384,2.121201917681814,-0.7853981633974483,-45.0,-0.7483762058,-42.8787980823,11.6600613102,11.3130059485,0.3470553617,2.976445,-0.7483762058342829,-42.878798082318184,1.000000,8.000000,4.5761311996,4.5365104473,0.0396207523,0.865813,8.7062980651,8.6523431378,0.0539549273,0.619723
15,0,39,78,79,3.319397466522262,0.8194447148080516,0.9635125621646536,0.10825097560882568,9.362388007161492,-0.040071663670679256,3.1396616339480494,3.0197300884059928,0.29966737811626953,7.192115884395749,0.19465266609285278,0.9209429066859763,0.4665089249610901,9.153227790501798,0.30400197086726743,1.80820537140989,4.296040208071166,2.896075676324583,0.3440736345379467,1.3314562625381594,elongated,post,post_mean,intermediate,0.30400197086726743,17.41802989435343,0.4813961925301808,27.581970105646565,0.30400197086726743,17.41802989435343,0.7853981633974483,45.0,0.4813961925,27.5819701056,13.7596575736,11.3376804096,2.4219771640,17.602016,0.4813961925301808,27.581970105646565,1.000000,8.000000,5.3534896220,5.2654418711,0.0880477509,1.644680,8.9352635425,8.8731682018,0.0620953407,0.694947
15,0,49,98,99,4.039184858052726,0.133488124020332,0.9106589510436818,0.29354649782180786,6.416515113640299,-1.5309617770553394,-2.433367199184283,2.2891840336628246,1.7500008243899017,4.050993588311982,0.12291317477520378,0.9103977577183797,0.30900001525878906,6.415594828351594,-1.4859744738325198,-2.411845626916622,2.274457035622763,1.7765365526892194,0.04498730322281963,0.021521572267660716,compact_cluster,post,post_mean,axis_like,-1.4859744738325198,-85.14006581477658,0.7005763104350715,40.14006581477657,0.08482185296237676,4.859934185223428,-0.7853981633974483,-45.0,0.7005763104,40.1400658148,13.7596575736,13.4133347550,0.3463228186,2.516944,0.7005763104350715,40.14006581477657,1.000000,8.000000,5.3534896220,5.2462750968,0.1072145252,2.002704,8.9352635425,8.7674464875,0.1678170549,1.878143
15,0,62,124,125,4.8637956963449795,0.28649196303631064,0.8560199692337638,0.40620553493499756,5.377475978579362,-0.0862606846527423,1.5347998715164677,3.128617036599349,1.73517865974563,4.862631035629502,0.2862957482337157,0.8560544427409047,0.40530622005462646,5.377584197299323,-0.08311385804513895,1.5367508705725963,3.1273908131799124,1.73524022244959,0.0031468266076033475,0.0019509990561286106,elongated,post,post_mean,axis_like,-0.08311385804513895,-4.762073285035904,0.7022843053523093,40.2379267149641,0.08311385804513896,4.762073285035905,-0.7853981633974483,-45.0,-0.7022843054,-40.2379267150,13.7596575736,13.7179468849,0.0417106887,0.303138,-0.7022843053523093,-40.2379267149641,1.000000,8.000000,5.3534896220,5.3310379210,0.0224517010,0.419384,8.9352635425,8.8747962031,0.0604673394,0.676727
15,1,39,78,79,4.706984656017511,0.8475851499947277,0.9732325314206579,0.14106643199920654,13.082057364188952,1.4981936614449107,1.4666270665741123,4.348277475855921,0.35870718016159,11.37752768773275,0.2530783842017264,0.9352987788722593,0.42694365978240967,12.824572454744295,1.845920187168355,-3.0201272122583687,7.128467005577406,4.249060682155344,0.3477265257234443,1.3451616252426877,isotropic_scatter,post,post_mean,intermediate,1.845920187168355,105.76343604274572,0.5102743030239898,29.236563957254276,0.2751238603734585,15.763436042745724,2.356194490192345,135.0,0.5102743030,29.2365639573,25.9332606247,19.5120932056,6.4211674191,24.760355,0.5102743030239898,29.236563957254276,1.000000,8.000000,5.3122742890,5.2272035030,0.0850707860,1.601400,8.8407416939,8.8420499028,-0.0013082089,-0.014798
15,2,51,102,103,7.868549254696253,0.7090736714923194,0.913121377099991,0.8045043349266052,9.094003662230476,-2.3004584939974047,1.7652309610754742,6.723965182021294,1.144584072674959,7.8790323539271085,0.7116921523530858,0.9130056309462932,0.7992168068885803,9.093427290901761,-2.270873224332376,1.7956381203121117,6.743238924176902,1.135793429750207,0.029585269665028502,0.030407159236637504,elongated,post,post_mean,already_diagonal,-2.270873224332376,-130.11145156351014,0.08532126585996869,4.888548436489844,0.7000768975374796,40.11145156351016,-2.356194490192345,-135.0,-0.1279818988,-7.3328226547,10.9042880464,10.5501622799,0.3541257664,3.247583,-0.08532126585996869,-4.888548436489844,1.500000,8.000000,5.0724492302,5.0149487975,0.0575004327,1.133583,8.8820494965,8.7284921587,0.1535573379,1.728850
15,2,53,106,107,2.4409317984754253,0.22064963449532216,0.9423491032024004,0.6422756314277649,6.316561073773212,-1.1115512364558153,2.927549653733214,1.489761253818629,0.9511705446567963,2.4326908461289842,0.2309808095286818,0.9425437438601778,0.663163959980011,6.317213519126491,-1.0916740084755079,2.9355954309183825,1.4972978735505509,0.9353929725784332,0.019877227980307444,0.008045777185168301,compact_cluster,post,post_mean,intermediate,-1.0916740084755079,-62.548313289775464,0.3062758450780596,17.548313289775464,0.4791223183193887,27.451686710224536,-0.7853981633974483,-45.0,0.1531379225,8.7741566449,10.9042880464,10.7971245202,0.1071635262,0.982765,0.3062758450780596,17.548313289775464,0.500000,8.000000,5.0724492302,5.0539660916,0.0184831386,0.364383,8.8820494965,8.8344206412,0.0476288554,0.536237
15,2,61,122,123,4.144513196240724,0.3127793294522425,0.8696559404414441,0.37324732542037964,5.258536295511938,-3.076266826083163,1.4324731803410518,2.7204156273335904,1.4240975689071336,4.143175812285902,0.31283124236023235,0.869698000337031,0.3738827705383301,5.258663444451764,-3.0724295013546095,1.4353495202839297,2.719645324480239,1.4235304878056627,0.0038373247285536927,0.002876339942877948,elongated,post,post_mean,axis_like,-3.0724295013546095,-176.03724327910317,0.7162350111622646,41.03724327910317,0.06916315223518435,3.9627567208968695,-2.356194490192345,-135.0,0.7162350112,41.0372432791,10.9042880464,10.8443804821,0.0599075643,0.549395,0.7162350111622646,41.03724327910317,1.000000,8.000000,5.0724492302,5.0635083645,0.0089408657,0.176263,8.8820494965,8.8476947430,0.0343547536,0.386789
15,3,39,78,79,3.8263184947202635,0.9035347613697958,0.9732648528349974,0.13373929262161255,11.802249435480167,-1.6412593117659757,1.4377288372179415,3.6417651313865385,0.18455336333372502,9.493751021868354,0.25341322240418235,0.9336655157137885,0.43075692653656006,11.559655721871163,-1.2950433529588952,-2.881039479129677,5.949796530511633,3.543954491356721,0.34621595880708056,1.1771756627578254,isotropic_scatter,post,post_mean,intermediate,-1.2950433529588952,-74.20051841101571,0.5096451895614469,29.200518411015704,0.2757529738360014,15.799481588984294,-0.7853981633974483,-45.0,0.5096451896,29.2005184110,21.1387281910,16.0425722591,5.0961559319,24.108148,0.5096451895614469,29.200518411015704,1.000000,8.000000,5.3068081618,5.1008032619,0.2060048998,3.881898,8.9474749293,8.8981795877,0.0492953416,0.550941
15,3,46,92,93,8.114062321291208,0.4911811149045607,0.13724797503868905,0.5274245142936707,1.1361329324187055,1.2529160503231513,1.612062271861636,6.049768249334301,2.064294071956907,8.126586283789937,0.4816893225630778,0.13591630181501385,0.5257883667945862,1.1306077135506427,1.3275359985000341,1.692475355696832,6.020538062789797,2.1060482210001403,0.07461994817688278,0.08041308383519596,elongated,post,post_mean,axis_like,1.3275359985000341,76.06220986573754,0.5421378351025858,31.06220986573754,0.24326032829486247,13.93779013426246,0.7853981633974483,45.0,-0.5421378351,-31.0622098657,21.1387281910,21.1009290408,0.0377991502,0.178815,-0.5421378351025858,-31.06220986573754,1.000000,8.000000,5.3068081618,5.2848941291,0.0219140326,0.412942,8.9474749293,8.9118085844,0.0356663449,0.398619
15,4,37,74,75,2.7387652366950146,0.8676426491862019,0.9094865954330882,0.33034849166870117,5.245889088555984,-2.956224790191877,-3.1110023321342624,2.55751738108051,0.18124785561450465,5.098047140596487,0.05277525834554806,0.8315146990187947,0.7050456404685974,5.015980966489215,-2.4216668673203126,2.053104405946802,2.683548947749651,2.414498192846836,0.5345579228715645,1.1190785690985214,isotropic_scatter,post,post_mean,already_diagonal,-2.4216668673203126,-138.7512908841214,0.06547237712796772,3.7512908841214125,0.7199257862694808,41.2487091158786,-2.356194490192345,-135.0,0.0982085657,5.6269363262,5.1167851875,5.1114157174,0.0053694702,0.104938,0.06547237712796772,3.7512908841214125,1.500000,8.000000,4.7077160076,4.7073306804,0.0003853272,0.008185,8.5927582901,8.5960168310,-0.0032585409,-0.037922
15,4,38,76,77,2.4024197671339773,0.719152305954611,0.7790663528332413,0.2985955476760864,2.910588032429234,1.6036395102998746,1.5367568910672593,2.065062741270018,0.3373570258639594,3.078020104420957,0.28956850969891984,0.716936096549714,0.5947808623313904,2.7921175852181572,2.0331123802723585,1.9726937219387826,1.9846588994408685,1.0933612049800887,0.4294728699724839,0.43593683087152324,isotropic_scatter,post,post_mean,intermediate,2.0331123802723585,116.48875866540304,0.3230821099199863,18.511241334596964,0.46231605347746196,26.488758665403036,2.356194490192345,135.0,0.4038526374,23.1390516682,5.1167851875,5.0918806617,0.0249045258,0.486722,0.3230821099199863,18.511241334596964,1.250000,8.000000,4.7077160076,4.6955999896,0.0121160181,0.257365,8.5927582901,8.5777516403,0.0150066497,0.174643
15,4,63,126,127,3.572324004654897,0.5901572644409259,0.8566346278122773,0.4205845594406128,4.620097073347307,1.624050875187433,-3.008065092769124,2.8402784834696373,0.7320455211852597,3.5709335012876733,0.589825142116344,0.8566904259683975,0.420961856842041,4.620247444814266,1.6265956919827576,-3.005736980536986,2.8385799305866395,0.7323535707010338,0.0025448167953245893,0.0023281122321381353,elongated,post,post_mean,axis_like,1.6265956919827576,93.19706812477365,0.7295987982095873,41.802931875226356,0.055799365187860994,3.197068124773645,2.356194490192345,135.0,0.7295987982,41.8029318752,5.1167851875,5.0239331969,0.0928519906,1.814655,0.7295987982095873,41.802931875226356,1.000000,8.000000,4.7077160076,4.6918688113,0.0158471964,0.336622,8.5927582901,8.6645215461,-0.0717632560,-0.835160
15,5,40,80,81,5.619300048506904,0.8305599015729005,0.9623754782114607,0.21986323595046997,11.988860062965252,-0.12322134021000362,3.0555545979237526,5.143232671852112,0.4760673766547918,9.76603538638161,0.14052403855997303,0.9346106369022006,0.3168717622756958,11.814652512653035,0.16062022176969637,0.8210205161060513,5.5691990597978505,4.196836326583759,0.2838415619797,0.9070585717720921,isotropic_scatter,post,post_mean,axis_like,0.16062022176969637,9.202860811858908,0.6247779416277519,35.79713918814109,0.16062022176969637,9.202860811858908,0.7853981633974483,45.0,0.6247779416,35.7971391881,23.3961002200,16.4095884353,6.9865117847,29.861865,0.6247779416277519,35.79713918814109,1.000000,8.000000,5.0486754884,4.8947936937,0.1538817947,3.047964,8.9732125336,8.9623392130,0.0108733206,0.121175
15,5,53,106,107,3.871126683331372,0.1591311158410985,0.9155400836000909,0.2868228554725647,6.477867340255584,-1.6088148132329017,2.612943202266954,2.2435716960061516,1.6275549873252204,3.879203990906343,0.16598245877716816,0.9153638574936812,0.28549718856811523,6.477244019511722,-1.5888684684877394,2.622515330510939,2.261541903707674,1.6176620871986696,0.019946344745162214,0.009572128243985121,compact_cluster,post,post_mean,axis_like,-1.5888684684877394,-91.0354574457623,0.7673260217046054,43.96454255423769,0.01807214169284288,1.035457445762308,-2.356194490192345,-135.0,-0.7673260217,-43.9645425542,23.3961002200,23.3158575215,0.0802426985,0.342975,-0.7673260217046054,-43.96454255423769,1.000000,8.000000,5.0486754884,4.9243021118,0.1243733766,2.463485,8.9732125336,8.8582980513,0.1149144823,1.280639
15,6,39,78,79,6.673203221912914,0.9169552766855502,0.952822220226024,0.12538880109786987,11.609255363668279,-1.628924096320038,1.39309084688531,6.396116064320946,0.27708715759196756,12.094855548918353,0.048383551929312346,0.9144925625478252,0.4518736004829407,11.373352145555215,-1.2816060560033848,1.3140021346611712,6.340023810223513,5.7548317386948415,0.34731804031665314,0.07908871222413882,isotropic_scatter,post,post_mean,intermediate,-1.2816060560033848,-73.43061800740098,0.49620789260593656,28.430618007400973,0.2891902707915117,16.569381992599027,-0.7853981633974483,-45.0,0.4962078926,28.4306180074,20.8388315469,15.8955643241,4.9432672229,23.721422,0.49620789260593656,28.430618007400973,1.000000,8.000000,4.9794431187,4.8032128822,0.1762302366,3.539156,8.7510693786,8.6742099621,0.0768594164,0.878286
15,7,60,120,121,4.627215261773644,0.505845972802664,0.9546294568125097,0.42744332551956177,9.867117003153657,-0.26247916120376574,1.4245167125754283,3.4839367336166864,1.1432785281569582,4.623237728565522,0.5050356355429609,0.9546684577426797,0.42245978116989136,9.867318626470501,-0.25778317502867304,1.4273399061731031,3.4790687665391555,1.144168962026367,0.0046959861750927034,0.0028231935976748,elongated,post,post_mean,axis_like,-0.25778317502867304,-14.769887958625159,0.5276149883687753,30.230112041374845,0.25778317502867304,14.769887958625159,-0.7853981633974483,-45.0,-0.5276149884,-30.2301120414,15.2989121498,11.3936114084,3.9053007414,25.526656,-0.5276149883687753,-30.230112041374845,1.000000,8.000000,5.2949304973,5.0618866001,0.2330438972,4.401265,8.6652397947,8.6396569698,0.0255828250,0.295235
16,0,61,122,123,4.025101100733989,0.41316193891164216,0.9777065037865169,0.866104245185852,13.286284792275602,-0.9129659633158532,1.7967437822969787,2.8440598379145214,1.1810412628194682,4.016044350615754,0.41101046078402237,0.9777566655695662,0.8694074749946594,13.286625590145894,-0.9091078125449339,1.8072563821586325,2.833340294845908,1.1827040557698458,0.003858150770919333,0.01051259986165376,elongated,post,post_mean,already_diagonal,-0.9091078125449339,-52.088040781195105,0.12370964914748561,7.088040781195108,0.6616885142499628,37.911959218804895,-0.7853981633974483,-45.0,0.1855644737,10.6320611718,19.0469707286,17.3777793349,1.6691913938,8.763553,0.12370964914748561,7.088040781195108,1.500000,8.000000,5.3123191744,5.2715465072,0.0407726672,0.767512,8.8490557726,8.8559623252,-0.0069065526,-0.078048
16,1,42,84,85,3.172732688090961,0.8476567225199849,0.9859043142300007,0.38119614124298096,14.89673253539495,-1.802235783127688,1.3673805735322115,2.931060439955507,0.24167224813545365,5.81247895695869,0.19500621437277457,0.9741765564023013,0.18252527713775635,14.807865327487841,-1.6135890026835784,2.295049206897009,3.472974237238406,2.3395047197202836,0.18864678044410965,0.9276686333647974,isotropic_scatter,post,post_mean,axis_like,-1.6135890026835784,-92.4518397224927,0.7426054875087663,42.548160277507286,0.04279267588868185,2.4518397224927098,-2.356194490192345,-135.0,-0.7426054875,-42.5481602775,36.6520767811,22.2840425013,14.3680342798,39.201146,-0.7426054875087663,-42.548160277507286,1.000000,8.000000,6.3037594368,4.9199806000,1.3837788367,21.951644,9.4706275422,8.7521957378,0.7184318044,7.585894
16,1,52,104,105,5.823139102867627,0.561330649999861,0.5213900389529099,0.4696155786514282,2.5186573071914644,1.8034235189658618,1.6615562164696658,4.54592278026024,1.2772163226073865,5.8305102816529715,0.561541043526778,0.520784211963329,0.47526711225509644,2.5171936574352682,1.8265553466113815,1.683132577198644,4.5522905547532755,1.2782197268996962,0.023131827645519687,0.021576360728978283,elongated,post,post_mean,axis_like,1.8265553466113815,104.65391240788738,0.5296391435809633,30.346087592112625,0.25575901981648497,14.653912407887375,2.356194490192345,135.0,0.5296391436,30.3460875921,36.6520767811,36.6049146010,0.0471621801,0.128675,0.5296391435809633,30.346087592112625,1.000000,8.000000,6.3037594368,6.2927805901,0.0109788467,0.174163,9.4706275422,9.4416480021,0.0289795401,0.305994
16,2,39,78,79,6.265981904438999,0.882715635070146,0.9485655079887105,0.11660182476043701,10.749815365438536,1.5423156206730222,1.3819956472428407,5.898531050277398,0.3674508541616009,11.214660832938968,0.11888132684817607,0.9079441231950571,0.48803359270095825,10.517121068651827,1.8874225539190144,1.0794739309216064,6.273937296455571,4.940723536483397,0.3451069332459922,0.30252171632123437,isotropic_scatter,post,post_mean,intermediate,1.8874225539190144,108.14134649736258,0.46877193627333047,26.85865350263742,0.31662622712411786,18.141346497362584,2.356194490192345,135.0,0.5859649203,33.5733168783,17.7854687892,13.9880291611,3.7974396281,21.351361,0.46877193627333047,26.85865350263742,1.250000,8.000000,4.7478658795,4.6611542974,0.0867115821,1.826328,8.7369256837,8.6568981225,0.0800275612,0.915969
16,3,42,84,85,1.7277881345511248,0.79006447644005,0.9943485318982008,0.42050808668136597,17.435480548080264,1.310404025372286,1.3002403267045894,1.54642608123769,0.1813620533134347,5.34350082832027,0.4308186911381916,0.9825217998041891,0.19282782077789307,17.331481317637518,1.497778279594072,2.9427616566991963,3.8227904306367413,1.520710397683529,0.18737425422178597,1.4990713235951865,elongated,post,post_mean,axis_like,1.497778279594072,85.81637406710571,0.7123801161966237,40.81637406710571,0.0730180472008246,4.183625932894284,0.7853981633974483,45.0,-0.7123801162,-40.8163740671,48.4986125665,30.0175074274,18.4811051391,38.106462,-0.7123801161966237,-40.81637406710571,1.000000,8.000000,7.1985686383,5.3028967141,1.8956719241,26.334012,9.8911449553,8.7525227518,1.1386222034,11.511531
16,4,40,80,81,3.1456794458594226,0.7770675388713882,0.9733639842924819,0.23831063508987427,10.721615724397724,-1.7044895404825469,1.4882336520272683,2.7950424154662468,0.35063703039317573,6.401397548262111,0.17000467499103827,0.945796211302358,0.30585038661956787,10.568694949266536,-1.4223733895424864,3.004022115247563,3.744832528971505,2.6565650192906056,0.2821161509400605,1.5157884632202947,isotropic_scatter,post,post_mean,axis_like,-1.4223733895424864,-81.49599211250185,0.6369752261450381,36.49599211250185,0.14842293725241018,8.504007887498146,-0.7853981633974483,-45.0,0.6369752261,36.4959921125,18.5551096090,12.8421500541,5.7129595549,30.789145,0.6369752261450381,36.49599211250185,1.000000,8.000000,5.3342879842,5.1350316021,0.1992563821,3.735389,8.9586749570,8.9224022601,0.0362726970,0.404889
