layer,head,bucket_index,bucket_pair_lo,bucket_pair_hi,bucket_pairs,base_alpha,chosen_bucket_alpha,residual_gamma,head_fakeq_err_before,head_fakeq_err_after,head_fakeq_err_delta,head_fakeq_err_gain_pct
11,7,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,5.081057062100085,5.000385555583515,0.08067150651656974,1.58769141008676
12,0,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,5.081186312462156,4.920090246020284,0.16109606644187213,3.1704420293892133
12,0,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,5.081186312462156,5.010090866599555,0.07109544586260164,1.3991899035119497
12,0,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,5.081186312462156,4.9842422555669526,0.0969440568952038,1.9079020318038342
12,0,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,5.081186312462156,5.032060328173019,0.04912598428913739,0.9668211568753271
12,1,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.699520848023512,4.58048215329775,0.119038694725762,2.5329964176204554
12,1,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.699520848023512,4.60414792934967,0.09537291867384212,2.029417929148103
12,1,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.699520848023512,4.601627600039962,0.09789324798355015,2.083047424392666
12,1,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.699520848023512,4.614084920746015,0.08543592727749783,1.8179710238636306
12,2,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.82063082479755,4.671177940827442,0.14945288397010792,3.100276486664677
12,2,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.82063082479755,4.688718645873237,0.1319121789243125,2.7364090659203795
12,2,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.82063082479755,4.73938270863918,0.08124811615836958,1.685424980905517
12,2,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.82063082479755,4.7591165164829325,0.06151430831461724,1.2760634562220523
12,3,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,5.586369349546793,5.4150491746114655,0.17132017493532725,3.066753453192743
12,3,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,5.586369349546793,5.557958441696692,0.02841090785010092,0.5085755357798858
12,3,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,5.586369349546793,5.519685177390839,0.0666841721559539,1.1936942937968076
12,3,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,5.586369349546793,5.522940062441651,0.06342928710514162,1.1354295274136765
12,4,0,32,39,"32,33,34,35,36,37,38,39",8.0,6.400000095367432,0.800000011920929,5.631512782114958,5.5627280152213725,0.06878476689358592,1.2214260990765837
12,4,1,40,47,"40,41,42,43,44,45,46,47",8.0,6.400000095367432,0.800000011920929,5.631512782114958,5.6123471686500555,0.019165613464902975,0.34032797591742625
12,4,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,5.631512782114958,5.56961544346863,0.06189733864632885,1.0991245344041076
12,4,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,5.631512782114958,5.558441328308104,0.07307145380685487,1.2975457329853084
12,5,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,5.375288606238266,5.243722741470683,0.13156586476758303,2.44760559674684
12,5,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,5.375288606238266,5.2672937993502424,0.10799480688802365,2.009097832676199
12,5,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,5.375288606238266,5.3305435850356115,0.044745021202654556,0.8324208145907911
12,5,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,5.375288606238266,5.308581228541805,0.06670737769646085,1.2410008574989613
12,6,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,5.125247892350745,4.920222736223823,0.20502515612692207,4.000297359917264
12,6,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,5.125247892350745,4.918205328145102,0.2070425642056435,4.039659516072332
12,6,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,5.125247892350745,5.084932772279686,0.04031512007105942,0.7865984420232305
12,6,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,5.125247892350745,5.083524056989648,0.04172383536109692,0.8140842401665741
12,7,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,5.088250577488227,5.023657663357672,0.06459291413055546,1.2694523028471056
12,7,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,5.088250577488227,4.825111777049766,0.26313880043846183,5.17149846359096
12,7,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,5.088250577488227,5.026551999184971,0.061698578303256646,1.2125695730518373
12,7,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,5.088250577488227,5.028380153406774,0.0598704240814536,1.1766406384610117
13,0,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.3881596271479815,4.184699021626544,0.2034606055214372,4.636581683644753
13,0,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.3881596271479815,4.287801883211336,0.10035774393664543,2.2870121523330145
13,0,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.3881596271479815,4.260445357000042,0.12771427014793968,2.9104289952857902
13,0,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.3881596271479815,4.2261506537428275,0.16200897340515397,3.6919571567739267
13,1,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.816954613199627,4.617326771258436,0.199627841941191,4.144274919970434
13,1,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.816954613199627,4.777621117678541,0.03933349552108645,0.8165635485396334
13,1,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.816954613199627,4.760881639502186,0.05607297369744124,1.1640751927325133
13,1,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.816954613199627,4.737824844694067,0.07912976850555964,1.6427343593548678
13,2,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.372190772731734,4.235205864529759,0.13698490820197584,3.133095405084257
13,2,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.372190772731734,4.319808268440437,0.052382504291297316,1.1980836842251705
13,2,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.372190772731734,4.269721618964888,0.10246915376684651,2.343656969543075
13,2,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.372190772731734,4.161234226747985,0.21095654598374924,4.8249620601972065
13,3,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.67531961491019,4.536219391039725,0.13910022387046528,2.975202453044214
13,3,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.67531961491019,4.609529332571054,0.06579028233913675,1.407182562007593
13,3,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.67531961491019,4.432764036726761,0.24255557818342943,5.187999926462541
