layer,head,pair,dim0,dim1,pre_spread,pre_anisotropy,pre_mean_compactness,pre_balance,pre_mu_norm,pre_mu_angle,pre_pca_angle,pre_lam1,pre_lam2,post_spread,post_anisotropy,post_mean_compactness,post_balance,post_mu_norm,post_mu_angle,post_pca_angle,post_lam1,post_lam2,mu_drift,pca_drift,shape_label,shape_source,orientation_source,orientation_label,base_angle_rad,base_angle_deg,diag_distance_rad,diag_distance_deg,axis_distance_rad,axis_distance_deg,target_diag_angle_rad,target_diag_angle_deg,suggested_alpha_rad,suggested_alpha_deg
1,3,40,80,81,0.12757419367410672,0.9442856487193843,0.9958768355678258,0.2912518382072449,5.5509703033155455,2.9726597922783555,2.9498257869388818,0.12402033695422862,0.0035538567198780974,0.9310881832325797,0.7364204590879377,0.9699074711882855,0.2703770399093628,5.47811591206594,-3.026987731060807,1.5738096026280843,0.8083802852904032,0.12270789794217653,0.2835377838404239,1.3760161843107974,isotropic_scatter,post,post_mean,axis_like,-3.026987731060807,-173.43362162766533,0.6707932408684623,38.43362162766534,0.1146049225289867,6.566378372334703,-2.356194490192345,-135.0,0.6707932408684623,38.43362162766534
1,3,43,86,87,3.672572325088737,0.831321964122906,0.38090583731869093,0.5040562152862549,1.5031960924392997,-0.24710226210575492,2.8400327108022774,3.3628311818828824,0.3097411432058548,3.677250878154662,0.8163574014156247,0.3801171191045356,0.43701380491256714,1.5016389455785244,-0.09425915608739546,2.992673420081219,3.339600924699571,0.3376499534550909,0.15284310601835946,0.1526407092789417,isotropic_scatter,post,post_mean,axis_like,-0.09425915608739546,-5.400651824272622,0.6911390073100528,39.59934817572738,0.09425915608739546,5.400651824272622,-0.7853981633974483,-45.0,-0.6911390073100528,-39.59934817572738
1,3,54,108,109,6.6609649348076,0.9838583263663122,0.2811727073952727,0.6675135493278503,1.6141462295367188,-2.6153661844703673,1.570293865512684,6.607205373776541,0.05375956103105948,6.663148200396504,0.9838649906156445,0.28093713101849316,0.6619846224784851,1.6134699315021113,-2.5990750283241724,1.5863520753775944,6.609393221025622,0.053754979370882465,0.01629115614619492,0.016058209864910467,elongated,post,post_mean,already_diagonal,-2.5990750283241724,-148.91602976081998,0.24288053813182756,13.916029760819976,0.542517625265621,31.08397023918004,-2.356194490192345,-135.0,0.24288053813182756,13.916029760819976
1,4,40,80,81,0.17637237078097545,0.9726770815132254,0.9970624553908585,0.29533106088638306,7.737207117787544,-0.17154533856306892,2.9648838457964914,0.1739628668263779,0.002409503954597561,1.7328398345271223,0.7935252632683589,0.9711389326682855,0.26847171783447266,7.6359609731384985,0.11132732582857688,1.5984948478531975,1.553946010211475,0.17889382431564727,0.2828726643916458,1.366388997943294,elongated,post,post_mean,axis_like,0.11132732582857688,6.378585914455216,0.6740708375688714,38.621414085544785,0.11132732582857688,6.378585914455216,0.7853981633974483,45.0,0.6740708375688714,38.621414085544785
1,5,33,66,67,2.067290121143383,0.9882939065699576,0.8699047111059838,0.11723136901855469,3.717969058109074,3.0852643399326154,3.056304264527387,2.0551901754913233,0.01209994565205996,7.415075638660525,0.4970601307241472,0.5333666340590194,0.5402145385742188,2.911272245890326,-2.0044805175094877,2.680533733047889,5.550407052471531,1.8646685861889942,1.1934404497374838,0.3757705314794979,isotropic_scatter,post,post_mean,intermediate,-2.0044805175094877,-114.84827376949276,0.3517139726828571,20.15172623050724,0.4336841907145912,24.84827376949276,-2.356194490192345,-135.0,-0.3517139726828571,-20.15172623050724
1,5,39,78,79,0.22100780062053832,0.9771440192622797,0.9943556191958319,0.23138487339019775,6.239740297265164,-0.12959600917044867,3.071492473158358,0.21848212560409241,0.0025256750164458965,1.7256435548925446,0.7414396524892425,0.9559282947626301,0.3693113327026367,6.11798316808809,0.2181084329310533,1.6954089737318354,1.5025520562765577,0.22309149861598693,0.347704442101502,1.3760834994265225,elongated,post,post_mean,axis_like,0.2181084329310533,12.496692683161534,0.567289730466395,32.503307316838466,0.2181084329310533,12.496692683161534,0.7853981633974483,45.0,0.567289730466395,32.503307316838466
1,5,40,80,81,0.15996380605153743,0.964430800165105,0.996394300210426,0.2841413617134094,6.648622873939563,2.9774098892453678,2.9911269213635743,0.15711891376012088,0.0028448922914165475,1.299840491492823,0.7544994181243645,0.9707006527942874,0.27126652002334595,6.5623398748637864,-3.0229492727488863,1.60212233854073,1.1402846929897001,0.15955579850312276,0.28282614518533244,1.3890045828228443,elongated,post,post_mean,axis_like,-3.0229492727488863,-173.20223501065274,0.6667547825565414,38.20223501065274,0.11864338084090711,6.79776498934727,-2.356194490192345,-135.0,0.6667547825565414,38.20223501065274
1,5,50,100,101,1.126835484670343,0.27835727206958216,0.8166342590923291,0.5431978702545166,2.240190525869309,2.8040947693614866,2.535736038729325,0.7202491681273318,0.40658631654301125,1.1251938805854065,0.2773713690386291,0.8169013894374707,0.5163913369178772,2.2405568809534615,2.840426736929164,2.5742489917292164,0.7186452238387729,0.4065486567466336,0.036331967567677204,0.038512952999891326,compact_cluster,post,post_mean,intermediate,2.840426736929164,162.74446404215726,0.48423224673681897,27.744464042157258,0.3011659166606293,17.255535957842742,2.356194490192345,135.0,-0.48423224673681897,-27.744464042157258
1,6,39,78,79,0.21043025634272006,0.9394240030842289,0.9949310637472104,0.1863771677017212,6.426761341820066,3.0384883780657654,2.92539463201072,0.204056745063589,0.006373511279131036,1.8112296078715562,0.7658917580484301,0.9563703015159555,0.39237678050994873,6.300988533600789,-2.8970313675254977,1.7492986878044958,1.5992177182372185,0.21201188963433776,0.3476655615883238,1.1760959442062242,elongated,post,post_mean,axis_like,-2.8970313675254977,-165.98767047622428,0.5408368773331529,30.987670476224277,0.24456128606429517,14.012329523775708,-2.356194490192345,-135.0,0.5408368773331529,30.987670476224277
1,6,40,80,81,0.16735096130636834,0.9141454437374115,0.9962131689669551,0.2556586265563965,6.635173463852115,-0.1460535784760586,2.8884718940098786,0.16016704004528748,0.00718392126108087,1.3048182312968981,0.7507284338449439,0.9704744647413728,0.2831970453262329,6.54889722126106,0.13688109428552914,1.6346120498291377,1.1421911892657495,0.16262704203114853,0.28293467276158774,1.253859844180741,elongated,post,post_mean,axis_like,0.13688109428552914,7.84270899769311,0.6485170691119191,37.157291002306884,0.13688109428552914,7.84270899769311,0.7853981633974483,45.0,0.6485170691119191,37.157291002306884
1,6,42,84,85,0.09302360972505147,0.8778113934196079,0.9958840309914423,0.46925657987594604,4.744221204125904,-0.29799307667622144,2.73287671599053,0.08734039709979925,0.005683212625252216,0.3506333502574819,0.5125946351890793,0.9844857007433204,0.21719253063201904,4.716993033013947,-0.11032839535494354,1.354360209422853,0.26518306225917654,0.08545028799830535,0.1876646813212779,1.378516506567677,elongated,post,post_mean,axis_like,-0.11032839535494354,-6.321351414289021,0.6750697680425047,38.67864858571098,0.11032839535494354,6.321351414289021,-0.7853981633974483,-45.0,-0.6750697680425047,-38.67864858571098
