layer,head,pair,suggested_alpha_deg,base_pair_stat,base_k_scale,rot_dim_stat0,rot_dim_stat1,base_scaled_dim0,base_scaled_dim1,residual_gamma,final_dim0,final_dim1,dominant_channel
0,2,45,-30.65370004180544,3.9579710960388184,2.0212376002458656,2.8092832565307617,2.8781611919403076,5.678228947841127,5.817447620718208,1.3751735334081683,7.808550165703229,7.999999999999999,1
0,2,46,30.790329796229443,3.434983253479004,2.3289778754809,3.2978761196136475,2.294447898864746,7.680680518656986,5.343718392899631,1.0415743735945482,8.000000000000002,5.565880137750099,0
0,2,47,2.299828012752107,4.626639366149902,1.7291168312211178,4.080220699310303,3.092242479324341,7.055178286274244,5.346848517216637,1.1339188997624474,8.0,6.062892587838762,0
0,2,48,18.306540881922892,5.334039688110352,1.499801364026614,4.5513176918029785,2.4840359687805176,6.826072482284567,3.7255605342681917,1.1719770073877886,8.0,4.366271285793686,0
0,2,49,17.861768367168246,5.335567474365234,1.4993719109421908,3.9391419887542725,3.0795884132385254,5.906238851151115,4.617448364072877,1.3544999112998646,7.999999999999999,6.2543333995684165,0
0,2,50,21.063656388418735,4.180149078369141,1.9138073427565772,3.121556282043457,3.953848123550415,5.974057333402689,7.566903570995098,1.0572356215381171,6.315986217984338,8.0,1
0,2,51,28.81056004394079,4.197954177856445,1.9056901674150601,3.1714680194854736,3.6874685287475586,6.043835421004782,7.027172517886701,1.138437967708506,6.880531713853366,8.0,1
0,2,52,-31.296815673242374,5.638320446014404,1.4188622439249636,3.298356056213379,3.6360671520233154,4.679912875182408,5.159078398381653,1.550664553287175,7.256975008017628,8.0,1
0,2,53,-7.484368621304404,5.171593189239502,1.54691208439317,3.8168342113494873,3.9877381324768066,5.904306965661797,6.168680306523824,1.2968738210568997,7.657141135250685,8.0,1
0,2,54,23.374109323501784,4.0523905754089355,1.9741433731847782,3.966052770614624,3.306394338607788,7.82955679480999,6.527296472698232,1.021769202223936,7.999999999999999,6.669390509587983,0
0,2,55,39.501108534507146,4.453955173492432,1.796156379752481,2.8266217708587646,3.0657858848571777,5.077054726875226,5.506630876041325,1.452793946078176,7.375914371111915,8.0,1
0,2,56,-8.5431345063291,5.027354717254639,1.5912941198564714,4.285634994506836,3.205381155014038,6.819705766609849,5.100704183872583,1.1730711373456935,8.0,5.983488858239348,0
0,2,57,-2.7327062443455112,5.354930400848389,1.4939503226283855,3.8188018798828125,3.024700164794922,5.705100300504813,4.518751787049504,1.4022540496425846,7.999999999999999,6.336437992719833,0
0,2,58,15.253033868250286,4.652007579803467,1.7196876537200259,3.1036176681518555,2.7523844242095947,5.337252985788082,4.733241512604542,1.4988984073459177,8.0,7.094648164826531,0
0,2,59,-19.45516896201846,3.3235573768615723,2.407059392353377,2.8545472621917725,2.1663875579833984,6.871064798375325,5.214623518921436,1.1643028023679263,8.0,6.071400776373925,0
0,2,60,4.7106755483106975,4.324440002441406,1.849950512779347,3.3373422622680664,2.8805742263793945,6.173918029402995,5.328919767189531,1.2957736014473102,7.999999999999999,6.905073558554941,0
0,2,61,-0.7498989012862051,5.657087802886963,1.4141551764350178,3.4003448486328125,3.3281824588775635,4.8086152693582385,4.706566452341932,1.663680613206489,8.000000000000002,7.830223361529315,0
0,2,62,-2.511310308701455,4.967025279998779,1.6106219616425963,4.141872406005859,3.661735773086548,6.670990659434497,5.8976720538655245,1.1992221857912426,8.0,7.072619171516541,0
0,2,63,28.051766891890264,3.6594130992889404,2.186142909515867,3.253284215927124,2.4158101081848145,7.112144221288968,5.281306138744991,1.1248365824828734,8.000000000000002,5.940606348151737,0
0,3,32,-8.393520093812871,2.1970691680908203,3.641214448861313,1.5958359241485596,1.5364561080932617,5.8107808250216815,5.594566180830404,1.376751290558296,8.0,7.702326209572056,0
0,3,33,-29.19778015319708,4.250738620758057,1.8820258580315432,3.8540096282958984,3.8518288135528564,7.253345777555417,7.249241427817435,1.1029392842066088,8.0,7.9954731514378565,0
0,3,34,-11.791362377218839,2.282029390335083,3.5056516072412705,2.215041399002075,1.9686182737350464,7.765163440517577,6.901289815363801,1.0302423202397875,7.999999999999999,7.110000832027616,0
0,3,35,23.503248368013345,3.286501169204712,2.434199651277133,1.6799378395080566,2.070683479309082,4.0893041030977715,5.040457003239488,1.5871576713894042,6.490370377875796,8.0,1
0,3,36,-6.59336434520426,4.524727821350098,1.7680621500041838,4.229773998260498,3.7142255306243896,7.478503309396249,6.566981577276189,1.0697327618948198,7.999999999999999,7.024915339972058,0
0,3,37,34.15696381548717,3.616666555404663,2.2119816348689887,3.5702450275421143,2.9788379669189453,7.897316432905483,6.589134876075183,1.0130023366756167,8.0,6.674809026134961,0
0,3,38,16.78761867201262,4.041265487670898,1.9795779377540073,3.3738765716552734,3.2064425945281982,6.678851625953906,6.347403018802739,1.1978107087919325,7.999999999999999,7.602987308940161,0
0,3,39,26.142017469495226,7.09735107421875,1.1271811012787767,5.780786514282227,5.660796165466309,6.515993309426141,6.38074245590499,1.2277483447423236,8.0,7.8339459884644205,0
0,3,40,32.42903492943374,5.4246721267700195,1.4747435076345143,4.394193649291992,4.259746074676514,6.480308555582179,6.282032867800796,1.2345091181049934,8.0,7.7552268555353425,0
0,3,41,40.01031225967236,4.75875186920166,1.681113077522594,4.119655609130859,4.10605525970459,6.925606919399195,6.902743194119817,1.1551334190785996,8.0,7.9735893468451575,0
0,3,42,31.732370994929173,2.5219199657440186,3.1721863138665602,2.3018434047698975,1.862877607345581,7.301876145275074,5.909394850430136,1.0956088326938647,8.0,6.474385194006897,0
0,3,43,-43.37921031028782,4.769906997680664,1.6771815475416916,2.935866594314575,2.934859275817871,4.923981278028474,4.922291822033305,1.624701547038201,8.0,7.9972551382309955,0
0,3,44,-37.101932412228884,2.9286937713623047,2.7315932031633126,2.2773959636688232,2.203009843826294,6.22091933526932,6.017726715897775,1.2859835610862584,7.999999999999999,7.738697631754135,0
0,3,45,-15.92252395726516,3.0675461292266846,2.6079477416095993,1.7161434888839722,2.2630455493927,4.4756125361129735,5.9019045296983474,1.3554946474894756,6.066668836937933,8.0,1
0,3,46,2.4062787534127437,2.4347145557403564,3.2858061250499784,1.5163307189941406,2.2895689010620117,4.982368764072385,7.523079518833506,1.063394316113841,5.2982226244977175,8.0,1
0,3,47,-18.479455096948346,4.940141677856445,1.619386754808871,3.4306483268737793,3.2937209606170654,5.555546460946612,5.3338080976596265,1.440002357326497,8.0,7.680696234157021,0
0,3,48,-31.6151320701033,3.661792278289795,2.184722505269011,2.8481595516204834,2.3298187255859375,6.222438271022165,5.090007402984764,1.2856696445276,8.0,6.544068008438273,0
0,3,49,-27.49300250158091,3.660567283630371,2.185453614191184,2.2971291542053223,2.54622220993042,5.020269212321959,5.5646505312263,1.4376464353165794,7.217372137424237,8.0,1
0,3,50,-6.161911414725678,4.273523330688477,1.8719916520758009,2.0986924171447754,2.5099446773529053,3.928734685169804,4.698595483176728,1.7026364641612406,6.68920693298514,8.0,1
0,3,51,-44.53586642830167,3.9981095790863037,2.00094565737947,2.175755739212036,2.63421368598938,4.353568997894783,5.2709184355900165,1.5177620556567188,6.607681831688146,8.0,1
0,3,52,-37.90130532474088,3.784647226333618,2.113803353806904,2.336204767227173,3.5359842777252197,4.938277472144476,7.474375425264053,1.07032354475523,5.285554648970571,8.0,1
0,3,53,-10.15676369572489,3.4167213439941406,2.341425944513232,3.3583996295928955,1.8680596351623535,7.863444024772434,4.3739232956670575,1.0173659244978879,8.0,4.449880517379165,0
0,3,54,32.93798134269775,2.444472312927246,3.2726899616302183,2.2154784202575684,2.164053440093994,7.2505739861853185,7.082275969826956,1.1033609222169969,7.999999999999999,7.814306545463546,0
0,3,55,28.730674719326448,3.4540159702301025,2.316144473259934,2.9654173851013184,1.2787915468215942,6.868335087411343,2.9618659736223574,1.1647655360704277,8.000000000000002,3.449879408535004,0
0,3,56,1.8244728120540685,3.5583927631378174,2.24820601111653,1.8381472826004028,2.295168161392212,4.132533770059741,5.160010856965245,1.5503843347928605,6.4070156201031025,7.999999999999999,1
0,3,57,8.485269338730983,3.4929416179656982,2.2903331561147673,2.7233800888061523,1.73679780960083,6.23744771409551,3.977845608796284,1.282575881465337,8.0,5.101888838034913,0
