model,stage,layer,head,tokens,mean,p50,p90,p99,p99_9,max,mean_delta_vs_orig,mean_gain_pct_vs_orig,p50_delta_vs_orig,p50_gain_pct_vs_orig,p90_delta_vs_orig,p90_gain_pct_vs_orig,p99_delta_vs_orig,p99_gain_pct_vs_orig,p99_9_delta_vs_orig,p99_9_gain_pct_vs_orig,max_delta_vs_orig,max_gain_pct_vs_orig
orig,post,16,7,20480,12.58862018585205,12.684885025024414,14.19836139678955,15.487092018127441,16.514923095703125,18.59157371520996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,16,7,20480,5.848283290863037,5.817046642303467,6.623169898986816,7.319642066955566,7.897219657897949,9.337096214294434,6.740336894989014,53.54309523584057,6.867838382720947,54.14190486687308,7.575191497802734,53.35257559731922,8.167449951171875,52.73714356195456,8.617703437805176,52.18131133803064,9.254477500915527,49.77780602480328
fireq_rpn,post,17,0,20480,11.77293586730957,11.889280319213867,13.358482360839844,14.414113998413086,15.103424072265625,15.852198600769043,0.12481307983398438,1.0490478525683622,0.11249637603759766,0.937331021015473,0.15805816650390625,1.1693684947280485,0.1913166046142578,1.309900473421185,0.15003585815429688,0.9836185287711733,0.03407478332519531,0.2144919862660295
orig,post,17,0,20480,11.897748947143555,12.001776695251465,13.51654052734375,14.605430603027344,15.253459930419922,15.886273384094238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,17,0,20480,5.421492099761963,5.373319625854492,6.343958377838135,7.23448371887207,7.8557820320129395,8.085575103759766,6.476256847381592,54.43262314705699,6.628457069396973,55.22896515829643,7.172582149505615,53.06522134858098,7.370946884155273,50.4671658405433,7.397677898406982,48.498359927204575,7.800698280334473,49.10338687828916
fireq_rpn,post,17,1,20480,12.3077974319458,12.301061630249023,14.394706726074219,16.00454330444336,16.874277114868164,18.02109146118164,0.10893535614013672,0.8773270553479415,0.12335586547851562,0.9928502927476058,0.07889461517333984,0.545093189408929,-0.011800765991210938,-0.07378825716000721,0.16843605041503906,0.9883171111402093,-0.0618896484375,-0.34461246709518073
orig,post,17,1,20480,12.416732788085938,12.424417495727539,14.473601341247559,15.992742538452148,17.042713165283203,17.95920181274414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,17,1,20480,5.487857818603516,5.441386699676514,6.313201427459717,7.213415145874023,7.864837646484375,8.515861511230469,6.928874969482422,55.802722726954336,6.983030796051025,56.204090038445045,8.160399913787842,56.38126767062421,8.779327392578125,54.8956964164811,9.177875518798828,53.85219729857677,9.443340301513672,52.582182660325834
fireq_rpn,post,17,2,20480,7.650874137878418,7.5891828536987305,8.955364227294922,10.258590698242188,11.043764114379883,12.835755348205566,-0.0751194953918457,-0.9915777231030994,-0.0511937141418457,-0.6791428482325339,-0.044234275817871094,-0.49639356690718117,-0.10892677307128906,-1.0732057127640802,-0.08156108856201172,-0.7440209633950525,-0.5691471099853516,-4.639808322988639
orig,post,17,2,20480,7.575754642486572,7.537989139556885,8.91112995147705,10.149663925170898,10.962203025817871,12.266608238220215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,17,2,20480,5.388260841369629,5.336581230163574,6.303515434265137,7.207666873931885,7.860262393951416,8.297538757324219,2.1874938011169434,28.87492935487873,2.2014079093933105,29.204179903112976,2.607614517211914,29.262445182719986,2.9419970512390137,28.986152378335785,3.101940631866455,28.296690223314165,3.969069480895996,32.35669880227524
fireq_rpn,post,17,3,20480,11.798497200012207,11.894998550415039,13.606635093688965,14.781743049621582,15.614738464355469,16.83768081665039,0.014222145080566406,0.12039687615599327,0.011907577514648438,0.10000563863283658,0.03207683563232422,0.2351896263998625,0.12030410766601562,0.8072992012186924,0.07141780853271484,0.455291961206282,-0.3943901062011719,-2.3984864899977034
orig,post,17,3,20480,11.812719345092773,11.906906127929688,13.638711929321289,14.902047157287598,15.686156272888184,16.44329071044922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,17,3,20480,5.526092529296875,5.475228309631348,6.361940860748291,7.231375217437744,7.834173679351807,8.393547058105469,6.286626815795898,53.21913297133807,6.43167781829834,54.01636452992384,7.276771068572998,53.353799877017536,7.6706719398498535,51.47394756497358,7.851982593536377,50.05676634184549,8.04974365234375,48.95457846055339
fireq_rpn,post,17,4,20480,10.296651840209961,10.313700675964355,11.580267906188965,12.75283145904541,14.005738258361816,15.43844985961914,-0.06259632110595703,-0.6116472691506111,-0.04314899444580078,-0.42012343429852617,-0.16189289093017578,-1.4178277619524007,-0.3670969009399414,-2.9638686282010296,-0.8654136657714844,-6.585938267152704,-0.8579444885253906,-5.884188968005794
orig,post,17,4,20480,10.234055519104004,10.270551681518555,11.418375015258789,12.385734558105469,13.140324592590332,14.58050537109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,17,4,20480,5.293629169464111,5.222667217254639,6.16453742980957,7.131608486175537,7.812463283538818,8.260527610778809,4.940426349639893,48.27437510396103,5.047884464263916,49.149107280647655,5.253837585449219,46.012130258713036,5.254126071929932,42.42078697295776,5.327861309051514,40.54588812863747,6.319977760314941,43.34539578336201
fireq_rpn,post,17,5,20480,12.026838302612305,12.11217975616455,14.254612922668457,15.918168067932129,17.002124786376953,17.800437927246094,-0.02340412139892578,-0.19497854568616424,-0.02093982696533203,-0.17318180011269396,0.07935905456542969,0.5536431541199656,-0.010690689086914062,-0.0672054332205509,-0.021490097045898438,-0.12655650062008977,0.5422039031982422,2.9559749801051844
orig,post,17,5,20480,12.003434181213379,12.091239929199219,14.333971977233887,15.907477378845215,16.980634689331055,18.342641830444336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,17,5,20480,5.37606954574585,5.329143524169922,6.292691707611084,7.224762439727783,7.8806962966918945,8.246485710144043,6.627364635467529,55.21223789305267,6.762096405029297,55.925582856886855,8.041280269622803,56.099455771187976,8.682714939117432,54.582601202779415,9.09993839263916,53.59009577160657,10.096156120300293,55.04199566031499
fireq_rpn,post,17,6,20480,10.306674003601074,10.254112243652344,12.055127143859863,13.806594848632812,15.056371688842773,16.299837112426758,-0.12102127075195312,-1.1881542982675513,-0.0948486328125,-0.9336172034289705,-0.23955440521240234,-2.0274464091685185,-0.4500846862792969,-3.3697775901664766,-0.6911916732788086,-4.811576830432591,-1.1012802124023438,-7.2459524917169915
orig,post,17,6,20480,10.185652732849121,10.159263610839844,11.815572738647461,13.356510162353516,14.365180015563965,15.198556900024414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,17,6,20480,5.214677810668945,5.172937870025635,6.172492980957031,7.112215995788574,7.826332092285156,8.311028480529785,4.970974922180176,48.80369528158555,4.986325740814209,49.08156665502649,5.64307975769043,47.75968023312595,6.244294166564941,46.75094085702886,6.538847923278809,45.51873290967666,6.887528419494629,45.31698940103692
fireq_rpn,post,17,7,20480,10.742881774902344,10.614767074584961,13.325616836547852,15.431317329406738,16.6594181060791,17.776296615600586,0.18146800994873047,1.661133280448181,0.23865509033203125,2.1988925401194557,0.08514690399169922,0.6349146524318199,-0.0425567626953125,-0.2765444462588508,0.10225105285644531,0.610029060273725,0.49045562744140625,2.684963484016302
orig,post,17,7,20480,10.924349784851074,10.853422164916992,13.41076374053955,15.388760566711426,16.761669158935547,18.266752243041992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,17,7,20480,5.3460845947265625,5.306859016418457,6.294639587402344,7.269723892211914,7.892106056213379,8.09542465209961,5.578265190124512,51.062674667008174,5.546563148498535,51.104279039540664,7.116124153137207,53.06278069477724,8.119036674499512,52.75952302528122,8.869563102722168,52.915750923253704,10.171327590942383,55.6821894533373
fireq_rpn,post,18,0,20480,9.536170959472656,9.293756484985352,12.091259002685547,14.090519905090332,15.287626266479492,16.37168312072754,0.2393932342529297,2.4488942991810485,0.31410980224609375,3.2692982276776257,0.28112125396728516,2.272167910585529,0.07482719421386719,0.5282411626718465,-0.15478801727294922,-1.0228617706996583,-0.4572582244873047,-2.8732312192778733
orig,post,18,0,20480,9.775564193725586,9.607866287231445,12.372380256652832,14.1653470993042,15.132838249206543,15.914424896240234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,18,0,20480,5.303520202636719,5.248676300048828,6.220933437347412,7.133543968200684,7.784539699554443,8.367305755615234,4.472043991088867,45.747170214065335,4.359189987182617,45.371051770108885,6.15144681930542,49.71918654050166,7.031803131103516,49.640881242147024,7.3482985496521,48.55862746063113,7.547119140625,47.42313460794929
fireq_rpn,post,18,1,20480,9.70950984954834,9.634100914001465,10.979375839233398,12.312685012817383,13.166825294494629,16.450218200683594,-0.1458454132080078,-1.5249950913566095,-0.12829113006591797,-1.3496075871697437,-0.1948709487915039,-1.8069531311002918,-0.3402862548828125,-2.842256274310039,-0.17951202392578125,-1.3822106249841664,-2.2880048751831055,-16.155701249488473
orig,post,18,1,20480,9.563664436340332,9.505809783935547,10.784504890441895,11.97239875793457,12.987313270568848,14.162213325500488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,18,1,20480,5.374136924743652,5.299328327178955,6.326032638549805,7.196469306945801,7.804802417755127,8.037177085876465,4.18952751159668,43.80671801571344,4.206481456756592,44.251689780973564,4.45847225189209,41.34146441756033,4.7759294509887695,39.891165902101086,5.182510852813721,39.904410903508804,6.125036239624023,43.24914544674511
fireq_rpn,post,18,2,20480,9.3414945602417,9.145025253295898,11.108345031738281,14.302688598632812,16.285768508911133,17.897436141967773,-0.13165283203125,-1.4294798533615112,-0.16938209533691406,-1.8871304524480526,-0.067901611328125,-0.6150261247894918,-0.4414787292480469,-3.18499419176345,-0.6096258163452148,-3.888876417502356,0.2708854675292969,1.4909768406328616
orig,post,18,2,20480,9.20984172821045,8.975643157958984,11.040443420410156,13.861209869384766,15.676142692565918,18.16832160949707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,18,2,20480,5.350862979888916,5.342935562133789,6.337332725524902,7.255105018615723,7.786769390106201,8.131645202636719,3.858978748321533,41.90059788433916,3.6327075958251953,40.472950315587795,4.703110694885254,42.59892937081445,6.606104850769043,47.65893390994633,7.889373302459717,50.32726134982866,10.036676406860352,55.24272754844846
fireq_rpn,post,18,3,20480,12.272287368774414,12.328210830688477,13.777215957641602,14.953801155090332,15.707488059997559,16.470420837402344,-0.171661376953125,-1.4186156738432332,-0.19256210327148438,-1.586747503958696,-0.07619285583496094,-0.5561107026008446,-0.057346343994140625,-0.3849663877839177,0.06738853454589844,0.4271889807949952,0.1888751983642578,1.1337525784928308
orig,post,18,3,20480,12.100625991821289,12.135648727416992,13.70102310180664,14.896454811096191,15.774876594543457,16.6592960357666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,18,3,20480,5.286690711975098,5.218596458435059,6.251011848449707,7.196712970733643,7.860357284545898,8.22706413269043,6.813935279846191,56.31060148831699,6.917052268981934,56.99779570378345,7.450011253356934,54.37558347284709,7.699741840362549,51.68841806996322,7.914519309997559,50.17167178813429,8.432231903076172,50.615775630450585
fireq_rpn,post,18,4,20480,10.413843154907227,10.421457290649414,12.917060852050781,14.683687210083008,15.906137466430664,17.362384796142578,0.10968017578125,1.042238158596589,0.07149505615234375,0.6813626307388633,0.22098731994628906,1.6820407190872517,0.1957530975341797,1.3155944947335714,-0.050093650817871094,-0.31592780267512843,-0.6956748962402344,-4.174038550009865
orig,post,18,4,20480,10.523523330688477,10.492952346801758,13.13804817199707,14.879440307617188,15.856043815612793,16.666709899902344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,18,4,20480,5.516641139984131,5.469877243041992,6.359766006469727,7.2317352294921875,7.857041835784912,8.126045227050781,5.006882190704346,47.57800247473564,5.023075103759766,47.870941730625454,6.778282165527344,51.592763832110386,7.647705078125,51.39780072379425,7.999001979827881,50.44765310216659,8.540664672851562,51.24385511084947
fireq_rpn,post,18,5,20480,8.345144271850586,8.256509780883789,10.116654396057129,11.896522521972656,13.359715461730957,14.613967895507812,-0.17621421813964844,-2.157127273474435,-0.1876659393310547,-2.3258095337601805,-0.24436187744140625,-2.475229304445998,-0.2717418670654297,-2.337608554796412,-0.3563070297241211,-2.740104885478335,-0.36608028411865234,-2.569365327011867
orig,post,18,5,20480,8.168930053710938,8.068843841552734,9.872292518615723,11.624780654907227,13.003408432006836,14.24788761138916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,18,5,20480,5.297045707702637,5.256622314453125,6.23385763168335,7.1525163650512695,7.804180145263672,8.27820110321045,2.871884346008301,35.1561872500509,2.8122215270996094,34.85284363315225,3.638434886932373,36.85501498331361,4.472264289855957,38.47181656686191,5.199228286743164,39.98358056604363,5.969686508178711,41.89874787759271
fireq_rpn,post,18,6,20480,14.629308700561523,14.68406867980957,16.454345703125,17.85512924194336,18.597732543945312,19.502477645874023,-0.014226913452148438,-0.09734405636167356,-0.008488655090332031,-0.05784204151409293,0.04845237731933594,0.29360098259186457,-0.10794448852539062,-0.608234432813922,0.013387680053710938,0.07193376805146601,-0.4302635192871094,-2.2559704732305645
orig,post,18,6,20480,14.615081787109375,14.675580024719238,16.502798080444336,17.74718475341797,18.611120223999023,19.072214126586914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,18,6,20480,5.433440208435059,5.387065410614014,6.263436317443848,7.221729755401611,7.8095316886901855,8.511818885803223,9.181641578674316,62.82305985295684,9.288514614105225,63.29231688600959,10.239361763000488,62.046216120974286,10.525454998016357,59.307744547986616,10.801588535308838,58.0383577415195,10.560395240783691,55.370578217567115
fireq_rpn,post,18,7,20480,12.525251388549805,12.539812088012695,14.2227144241333,15.625011444091797,16.67198944091797,18.12632942199707,0.03152275085449219,0.2510417922989547,0.04469871520996094,0.3551883415167353,-0.011134147644042969,-0.0783455986415712,-0.007549285888671875,-0.04833874935760025,-0.05117225646972656,-0.3078805085324408,-0.609100341796875,-3.4771500618516424
orig,post,18,7,20480,12.556774139404297,12.584510803222656,14.211580276489258,15.617462158203125,16.620817184448242,17.517229080200195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,18,7,20480,5.316027641296387,5.261198997497559,6.2136430740356445,7.165116310119629,7.826498031616211,8.174875259399414,7.24074649810791,57.66406576817999,7.323311805725098,58.19305907266364,7.997937202453613,56.27760633829649,8.452345848083496,54.121122641196045,8.794319152832031,52.91147273469018,9.342353820800781,53.332372249218835
fireq_rpn,post,19,0,20480,7.77355432510376,7.712698936462402,9.201981544494629,10.768685340881348,11.878705978393555,12.574788093566895,-0.07050800323486328,-0.9153262266473919,-0.03611326217651367,-0.4704339104490369,-0.1642313003540039,-1.8171701575895918,-0.4011516571044922,-3.8693065230375416,-0.6656560897827148,-5.93644098969742,0.07312393188476562,0.5781502254096708
orig,post,19,0,20480,7.7030463218688965,7.676585674285889,9.037750244140625,10.367533683776855,11.21304988861084,12.64791202545166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,19,0,20480,5.374337673187256,5.331900596618652,6.286794662475586,7.198500633239746,7.8595781326293945,8.118086814880371,2.3287086486816406,30.23100928356685,2.3446850776672363,30.543332376543166,2.750955581665039,30.4384997079173,3.1690330505371094,30.56689418329087,3.3534717559814453,29.906865565519208,4.529825210571289,35.81480643963862
fireq_rpn,post,19,1,20480,9.985710144042969,10.05701732635498,11.684236526489258,12.88894271850586,13.727749824523926,14.66092300415039,-0.0143280029296875,-0.14369124286804047,-0.010264396667480469,-0.10216630924753654,-0.0010423660278320312,-0.008921926773755365,-0.042929649353027344,-0.33418656140179737,-0.23168468475341797,-1.7166832136182,-0.07837581634521484,-0.5374631423154764
orig,post,19,1,20480,9.971382141113281,10.0467529296875,11.683194160461426,12.846013069152832,13.496065139770508,14.582547187805176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,19,1,20480,5.5707807540893555,5.5287981033325195,6.406392574310303,7.291049957275391,7.811156272888184,8.405987739562988,4.400601387023926,44.132311095366454,4.5179548263549805,44.96930359464418,5.276801586151123,45.1657441764429,5.554963111877441,43.24270170031658,5.684908866882324,42.12271360583395,6.1765594482421875,42.35583378332838
fireq_rpn,post,19,2,20480,14.661827087402344,14.746708869934082,16.47614860534668,17.790348052978516,18.751901626586914,20.316688537597656,-0.10884284973144531,-0.7479074254042127,-0.13598251342773438,-0.9307033073491215,-0.03841972351074219,-0.2337289037124639,0.0063323974609375,0.035581902358544255,-0.06054878234863281,-0.3239400746067309,-0.8747425079345703,-4.499253863784792
orig,post,19,2,20480,14.552984237670898,14.610726356506348,16.437728881835938,17.796680450439453,18.69135284423828,19.441946029663086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,19,2,20480,5.602068901062012,5.560878753662109,6.456488609313965,7.295210838317871,7.831249713897705,8.232677459716797,8.950915336608887,61.50570350677035,9.049847602844238,61.93975153613238,9.981240272521973,60.721528772453894,10.501469612121582,59.0080247907259,10.860103130340576,58.102285162779246,11.209268569946289,57.65507502615229
fireq_rpn,post,19,3,20480,8.233919143676758,8.151763916015625,9.787089347839355,11.685303688049316,13.198840141296387,14.423845291137695,-0.05823040008544922,-0.712238465916335,-0.031003952026367188,-0.38178633728679684,-0.12930583953857422,-1.3388769734529353,-0.49393177032470703,-4.413505099785223,-0.8408575057983398,-6.804164810711048,0.0965261459350586,0.664763614025826
orig,post,19,3,20480,8.175688743591309,8.120759963989258,9.657783508300781,11.19137191772461,12.357982635498047,14.520371437072754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,19,3,20480,5.17553186416626,5.1103668212890625,6.113300323486328,7.090030193328857,7.814997673034668,8.326980590820312,3.000156879425049,36.69607507718279,3.0103931427001953,37.07033770299207,3.544483184814453,36.700793528535826,4.101341724395752,36.647354359657655,4.542984962463379,36.7615418831691,6.193390846252441,42.653115817958735
fireq_rpn,post,19,4,20480,6.4079766273498535,6.292695999145508,7.78311824798584,9.439411163330078,10.708736419677734,13.923444747924805,-0.14813470840454102,-2.3664289022413434,-0.06336021423339844,-1.0171263264834967,-0.06217622756958008,-0.8052932842283922,-0.49609947204589844,-5.547156234411226,-1.0337162017822266,-10.684382859171725,-3.626254081726074,-35.21595548997178
orig,post,19,4,20480,6.2598419189453125,6.229335784912109,7.72094202041626,8.94331169128418,9.675020217895508,10.29719066619873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,19,4,20480,5.206179618835449,5.131785869598389,6.15561056137085,7.179040908813477,7.814579010009766,8.293512344360352,1.0536623001098633,16.832091189411205,1.0975499153137207,17.6190520660656,1.5653314590454102,20.27384035401704,1.7642707824707031,19.72726483624736,1.8604412078857422,19.229326306156516,2.003678321838379,19.458494911778192
fireq_rpn,post,19,5,20480,8.77277946472168,8.675715446472168,10.26933765411377,11.774740219116211,12.803025245666504,14.201750755310059,-0.024636268615722656,-0.28161711649494886,-0.055542945861816406,-0.6443368257176255,0.0077877044677734375,0.07577706991061071,0.14662551879882812,1.2299389350374201,0.592473030090332,4.42292640328721,0.39116668701171875,2.680524223876394
orig,post,19,5,20480,8.748143196105957,8.620172500610352,10.277125358581543,11.921365737915039,13.395498275756836,14.592917442321777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,19,5,20480,5.409427642822266,5.364161968231201,6.290268421173096,7.2459492683410645,7.793862819671631,8.129191398620605,3.3387155532836914,38.16484799619932,3.2560105323791504,37.771988114490846,3.9868569374084473,38.79350303029403,4.675416469573975,39.21879902320379,5.601635456085205,41.817298175634434,6.463726043701172,44.29358330333138
fireq_rpn,post,19,6,20480,12.444229125976562,12.492843627929688,13.964499473571777,15.377237319946289,16.303993225097656,17.678104400634766,-0.13625335693359375,-1.1070330287478978,-0.13538265228271484,-1.0955539535954464,-0.12131309509277344,-0.8763379454413046,-0.20637798309326172,-1.3603578974061716,-0.24269866943359375,-1.5110778810043388,-0.8414859771728516,-4.997951227547193
orig,post,19,6,20480,12.307975769042969,12.357460975646973,13.843186378479004,15.170859336853027,16.061294555664062,16.836618423461914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,19,6,20480,5.449030876159668,5.384788513183594,6.293004035949707,7.239607810974121,7.8576741218566895,8.249105453491211,6.858944892883301,55.72764377823139,6.972672462463379,56.42479855857547,7.550182342529297,54.54078371918055,7.931251525878906,52.279513966702744,8.203620433807373,51.07695650170579,8.587512969970703,51.004974716324035
fireq_rpn,post,19,7,20480,10.305023193359375,10.319639205932617,11.190317153930664,11.968168258666992,12.61039924621582,13.652305603027344,-0.08900642395019531,-0.8712439100209386,-0.0934133529663086,-0.9134685103714221,-0.09290790557861328,-0.8372035625559179,-0.12992095947265625,-1.0974678614924538,-0.18951892852783203,-1.5258091510466218,-0.6830148696899414,-5.266401098822313
orig,post,19,7,20480,10.21601676940918,10.226225852966309,11.09740924835205,11.838247299194336,12.420880317687988,12.969290733337402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,19,7,20480,5.426281929016113,5.350761890411377,6.276614665985107,7.192061424255371,7.825566291809082,8.309199333190918,4.789734840393066,46.88456321582634,4.875463962554932,47.67608336305923,4.820794582366943,43.44072093297653,4.646185874938965,39.247244609049226,4.595314025878906,36.99668548721895,4.660091400146484,35.93173671531456
fireq_rpn,post,20,0,20480,7.739248752593994,7.649959087371826,8.926243782043457,10.29808235168457,11.658686637878418,13.019901275634766,0.0024709701538085938,0.03191758733589959,0.013397693634033203,0.17482800314400446,-0.018640518188476562,-0.20926524943152247,0.041901588439941406,0.40523842863373766,-0.10239315032958984,-0.8860379882175193,-0.5264444351196289,-4.213761185874656
orig,post,20,0,20480,7.741719722747803,7.663356781005859,8.90760326385498,10.339983940124512,11.556293487548828,12.493456840515137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,20,0,20480,5.588474273681641,5.55884313583374,6.445749282836914,7.256789684295654,7.844557762145996,8.196930885314941,2.153245449066162,27.813528856375353,2.104513645172119,27.462034005623966,2.4618539810180664,27.63766984333157,3.0831942558288574,29.818172578242226,3.711735725402832,32.1187388447861,4.296525955200195,34.390209291530546
fireq_rpn,post,20,1,20480,12.38343334197998,12.306238174438477,14.174168586730957,16.37593650817871,18.27173614501953,20.28352165222168,-0.08062076568603516,-0.655303534749296,-0.061054229736328125,-0.4985978978514496,-0.11823844909667969,-0.8411997494217778,-0.7367782592773438,-4.71111198922168,-1.2111759185791016,-7.099274012713973,-1.8953933715820312,-10.307701483557945
orig,post,20,1,20480,12.302812576293945,12.245183944702148,14.055930137634277,15.639158248901367,17.06056022644043,18.38812828063965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,20,1,20480,5.374649524688721,5.309098243713379,6.385901927947998,7.305890083312988,7.869134902954102,8.720062255859375,6.928163051605225,56.313651928299464,6.9360857009887695,56.64337695792354,7.670028209686279,54.567916420913605,8.333268165588379,53.28463356506915,9.191425323486328,53.87528429014583,9.668066024780273,52.57776037466256
fireq_rpn,post,20,2,20480,9.628426551818848,9.451478958129883,11.896971702575684,13.861050605773926,14.89086627960205,15.73218822479248,0.017442703247070312,0.1808308073210672,0.02170562744140625,0.22912704007125892,0.07983684539794922,0.6665953211004353,-0.15739059448242188,-1.1485296216684857,-0.1444263458251953,-0.9793980545391532,-0.3211708068847656,-2.0840337673719245
orig,post,20,2,20480,9.645869255065918,9.473184585571289,11.976808547973633,13.703660011291504,14.746439933776855,15.411017417907715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,20,2,20480,5.316497802734375,5.2646636962890625,6.238552570343018,7.126331806182861,7.821335315704346,8.292394638061523,4.329371452331543,44.88316540324034,4.208520889282227,44.42561898025581,5.738255977630615,47.91139438061299,6.577328205108643,47.996872366134845,6.92510461807251,46.96119639161513,7.118622779846191,46.19177687499269
fireq_rpn,post,20,3,20480,7.538954257965088,7.421051502227783,9.03029727935791,11.140095710754395,12.331243515014648,13.946300506591797,0.02992105484008789,0.39531705310915677,0.06588029861450195,0.8799372074831825,-0.13026046752929688,-1.4635947050935105,-0.7506847381591797,-7.225479289820249,-0.7354965209960938,-6.342812768987506,-0.714482307434082,-5.399728870818095
orig,post,20,3,20480,7.568875312805176,7.486931800842285,8.900036811828613,10.389410972595215,11.595746994018555,13.231818199157715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,20,3,20480,5.244992733001709,5.187403202056885,6.184422492980957,7.153782844543457,7.7547736167907715,8.04904556274414,2.323882579803467,30.703142590707966,2.2995285987854004,30.713898028651762,2.7156143188476562,30.512394232330177,3.235628128051758,31.143518497695126,3.840973377227783,33.12398398489616,5.182772636413574,39.169013346506595
fireq_rpn,post,20,4,20480,11.507275581359863,11.484764099121094,12.581807136535645,13.66193675994873,14.580151557922363,15.16240406036377,-0.0749654769897461,-0.6557334108798342,-0.054038047790527344,-0.47274379202043054,-0.10725021362304688,-0.859751687260775,-0.2805490493774414,-2.0965616978260617,-0.29546070098876953,-2.068373085199509,0.4325399398803711,2.773590850172977
orig,post,20,4,20480,11.432310104370117,11.430726051330566,12.474556922912598,13.381387710571289,14.284690856933594,15.59494400024414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,20,4,20480,5.08444881439209,4.972720146179199,5.9875078201293945,6.997201442718506,7.839871883392334,8.272364616394043,6.347861289978027,55.52562196114233,6.458005905151367,56.49690033818664,6.487049102783203,52.00224058353639,6.384186267852783,47.709448421476345,6.44481897354126,45.11696499482194,7.322579383850098,46.95482961487686
fireq_rpn,post,20,5,20480,11.75637435913086,11.811687469482422,13.606141090393066,15.037202835083008,16.110424041748047,16.786542892456055,-0.06998634338378906,-0.5988706115994479,-0.10113239288330078,-0.863600335097615,0.029901504516601562,0.21928286237360237,0.11308765411376953,0.7464388500960359,-0.019647598266601562,-0.12210472462664178,0.1287708282470703,0.7612677504731354
orig,post,20,5,20480,11.68638801574707,11.710555076599121,13.636042594909668,15.150290489196777,16.090776443481445,16.915313720703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
