layer,head,pair,dim0,dim1,pre_spread,pre_anisotropy,pre_mean_compactness,pre_balance,pre_mu_norm,pre_mu_angle,pre_pca_angle,pre_lam1,pre_lam2,post_spread,post_anisotropy,post_mean_compactness,post_balance,post_mu_norm,post_mu_angle,post_pca_angle,post_lam1,post_lam2,mu_drift,pca_drift,shape_label,orientation_source,orientation_label,base_angle_rad,base_angle_deg,diag_distance_rad,diag_distance_deg,axis_distance_rad,axis_distance_deg,target_diag_angle_rad,target_diag_angle_deg,suggested_alpha_rad,suggested_alpha_deg
14,0,33,66,67,4.076278597,0.743080154,0.879953889,0.268765628,5.466229208,-1.683904519,1.607463523,3.552640162,0.523638435,5.316896839,0.487035711,0.843417753,0.387472391,5.351545536,-1.395189817,2.18507439,3.953207735,1.363689104,0.288714703,0.577610867,elongated,pca,axis_like,1.607463523,92.1008756,0.748730967,42.8991244,0.036667196,2.100875603,2.35619449,135,0.748730967,42.8991244
14,0,37,74,75,4.426465602,0.637374891,0.924141525,0.338727832,7.343375486,-1.388491361,1.477394466,3.623891817,0.802573785,5.238291202,0.396484365,0.910228874,0.485381722,7.287889632,-1.270718349,1.531113076,3.65759588,1.580695322,0.117773013,0.053718609,elongated,pca,axis_like,1.477394466,84.64846759,0.691996303,39.64846759,0.093401861,5.351532413,0.785398163,45,-0.691996303,-39.64846759
14,0,38,76,77,3.683322452,0.493422285,0.219365022,0.553636134,1.017371475,2.569246832,1.445136607,2.750377917,0.932944535,3.705119577,0.495970534,0.214745356,0.557911813,1.006601906,2.65670014,1.544954625,2.771374857,0.93374472,0.087453308,0.099818018,elongated,pca,axis_like,1.445136607,82.80022837,0.659738443,37.80022837,0.12565972,7.199771626,0.785398163,45,-0.659738443,-37.80022837
14,1,33,66,67,3.19063763,0.539764968,0.880445061,0.469194412,4.847369338,1.278887799,1.507003924,2.456416025,0.734221605,4.373850996,0.342721931,0.83610939,0.387161314,4.723745664,1.563935711,2.218510884,2.936432828,1.437418168,0.285047913,0.711506961,elongated,pca,axis_like,1.507003924,86.34496454,0.72160576,41.34496454,0.063792403,3.655035463,0.785398163,45,-0.72160576,-41.34496454
14,1,38,76,77,6.250819956,0.800668211,0.928286589,0.178797364,8.995169363,0.064708751,3.038382881,5.627826393,0.622993563,6.98471685,0.614731121,0.919866851,0.305662334,8.954282273,0.159290817,3.097880784,5.639219835,1.345497015,0.094582066,0.059497902,elongated,pca,axis_like,3.038382881,174.0865156,0.682188391,39.08651565,0.103209772,5.913484355,2.35619449,135,-0.682188391,-39.08651565
14,1,44,88,89,4.919812509,0.391860286,0.081024921,0.540864706,0.658615153,-1.487895,1.436032312,3.423845823,1.495966686,4.919493408,0.39217871,0.081084534,0.5402987,0.658857394,-1.454735867,1.463862759,3.424406994,1.495086415,0.033159133,0.027830447,elongated,pca,axis_like,1.436032312,82.27859073,0.650634149,37.27859073,0.134764015,7.721409269,0.785398163,45,-0.650634149,-37.27859073
14,1,50,100,101,7.760667172,0.456696353,0.04470096,0.536796212,0.602612702,2.021332771,-3.082527321,5.652467785,2.108199387,7.761474564,0.456695775,0.044601627,0.536685705,0.601942797,2.031202987,-3.074158078,5.653053604,2.10842096,0.009870215,0.008369243,elongated,pca,axis_like,-3.082527321,-176.6158057,0.726332831,41.61580573,0.059065333,3.384194269,-2.35619449,-135,0.726332831,41.61580573
14,1,51,102,103,4.46737657,0.601576757,0.26944246,0.55124259,1.283607022,2.266200658,1.554186998,3.577423239,0.889953331,4.468631199,0.601773635,0.269237316,0.552117229,1.283118307,2.27237116,1.561208946,3.578867819,0.88976338,0.006170502,0.007021948,elongated,pca,axis_like,1.554186998,89.04835557,0.768788835,44.04835557,0.016609329,0.951644431,0.785398163,45,-0.768788835,-44.04835557
14,1,55,110,111,11.6440226,0.510416468,0.101930387,0.539972663,1.149604235,2.288025502,1.610197703,8.793661744,2.850360854,11.64504426,0.510378214,0.101851564,0.540116549,1.14915964,2.291055482,1.613440309,8.79421058,2.850833684,0.00302998,0.003242606,elongated,pca,axis_like,1.610197703,92.25753258,0.745996787,42.74246742,0.039401376,2.257532577,2.35619449,135,0.745996787,42.74246742
14,1,56,112,113,13.94391612,0.722440019,0.073926916,0.489079416,1.055045145,0.718238874,-3.122151134,12.00877957,1.935136551,13.94332127,0.722377785,0.07396639,0.489382625,1.055326765,0.721524345,-3.119490029,12.00783341,1.935487865,0.003285471,0.002661105,elongated,pca,axis_like,-3.122151134,-178.886083,0.765956643,43.88608296,0.01944152,1.11391704,-2.35619449,-135,0.765956643,43.88608296
14,1,59,118,119,8.845272791,0.49975299,0.151761183,0.51302886,1.25798915,-1.316764303,1.575795,6.632862156,2.212410635,8.845280259,0.499695812,0.151760399,0.51314187,1.257985853,-1.315363814,1.577243785,6.63261488,2.212665379,0.001400489,0.001448785,elongated,pca,axis_like,1.575795,90.28640288,0.78039949,44.71359712,0.004998673,0.286402881,2.35619449,135,0.78039949,44.71359712
14,1,62,124,125,7.88188789,0.372243789,0.067016216,0.538089097,0.752433337,-2.593905725,-3.110646909,5.407935851,2.473952039,7.88195761,0.37229265,0.067007876,0.538087249,0.752386485,-2.593089856,-3.109982797,5.408176247,2.473781363,0.000815869,0.000664111,elongated,pca,axis_like,-3.110646909,-178.2269394,0.754452418,43.22693941,0.030945745,1.773060587,-2.35619449,-135,0.754452418,43.22693941
14,2,39,78,79,2.458568829,0.876164918,0.988112853,0.183694422,14.295707,-0.100894718,3.048181651,2.306340292,0.152228537,2.715936637,0.69977738,0.986868482,0.082045496,14.28670237,-0.022763868,-3.12620515,2.30824383,0.407692807,0.07813085,0.108798507,elongated,pca,axis_like,3.048181651,174.6479438,0.69198716,39.64794377,0.093411003,5.352056234,2.35619449,135,-0.69198716,-39.64794377
14,2,40,80,81,1.839812619,0.452765125,0.068009422,0.543585002,0.366408533,-2.470368379,1.559781012,1.336407805,0.503404814,1.839434546,0.452313715,0.068200925,0.541824996,0.366924037,-2.409508801,1.630017553,1.33571801,0.503716537,0.060859578,0.070236542,elongated,pca,axis_like,1.559781012,89.36886894,0.774382848,44.36886894,0.011015315,0.631131057,0.785398163,45,-0.774382848,-44.36886894
14,2,42,84,85,1.475477767,0.300396134,0.075770704,0.540924132,0.347798039,-0.920638208,1.486354067,0.959352792,0.516124975,1.476201809,0.298211097,0.075317159,0.543761015,0.346755558,-0.880523044,1.533964175,0.958210784,0.517991024,0.040115164,0.047610108,elongated,pca,axis_like,1.486354067,85.16181488,0.700955903,40.16181488,0.08444226,4.838185117,0.785398163,45,-0.700955903,-40.16181488
14,2,43,86,87,1.428134593,0.450900499,0.001225111,0.538267851,0.041854152,-0.134624131,3.130541274,1.036040597,0.392093996,1.428062736,0.449987472,0.00127536,0.538007855,0.04270386,-0.135405327,-3.115353978,1.035336539,0.392726198,0.000781196,0.037290055,elongated,pca,axis_like,3.130541274,179.3668026,0.774346784,44.3668026,0.011051379,0.6331974,2.35619449,135,-0.774346784,-44.3668026
14,2,47,94,95,1.457682274,0.254830948,0.021737904,0.542563796,0.179975195,2.936339498,3.110138774,0.914572415,0.543109859,1.457642875,0.254528376,0.021764399,0.542350411,0.18008485,2.950020423,3.124019982,0.914327174,0.543315701,0.013680925,0.013881208,elongated,pca,axis_like,3.110138774,178.1978255,0.753944284,43.19782547,0.031453879,1.802174528,2.35619449,135,-0.753944284,-43.19782547
14,2,55,110,111,1.387069443,0.270851395,0.080541057,0.559756458,0.348571274,-0.06857625,1.438622901,0.881379568,0.505689874,1.386915975,0.270719883,0.080642762,0.559759259,0.348791283,-0.065426443,1.441786524,0.881190853,0.505725122,0.003149807,0.003163622,elongated,pca,axis_like,1.438622901,82.42702056,0.653224738,37.42702056,0.132173425,7.572979444,0.785398163,45,-0.653224738,-37.42702056
14,2,60,120,121,2.409027506,0.403379938,0.514423476,0.620624542,1.597542529,-0.736466897,3.085817131,1.690390436,0.71863707,2.409075468,0.403351481,0.514413768,0.620509624,1.597527386,-0.735441928,3.086966419,1.690389813,0.718685655,0.001024968,0.001149287,elongated,pca,axis_like,3.085817131,176.804298,0.729622641,41.80429796,0.055775522,3.195702039,2.35619449,135,-0.729622641,-41.80429796
14,3,33,66,67,3.683575483,0.704692607,0.85721606,0.447577775,4.702623991,1.305411883,1.517638615,3.139681946,0.543893537,4.622835711,0.515508001,0.820808131,0.364662945,4.601674597,1.599551565,2.089746598,3.502972253,1.119863458,0.294139682,0.572107982,elongated,pca,axis_like,1.517638615,86.95428748,0.732240452,41.95428748,0.053157712,3.04571252,0.785398163,45,-0.732240452,-41.95428748
14,3,39,78,79,5.85746248,0.621155031,0.140833476,0.561416507,0.979871291,-1.814533633,3.072125949,4.747927385,1.109535095,5.8959869,0.627242928,0.135182731,0.561211944,0.960012054,-1.756456219,-3.129430561,4.797101493,1.098885407,0.058077414,0.081628798,elongated,pca,axis_like,3.072125949,176.019851,0.715931458,41.01985099,0.069466705,3.980149013,2.35619449,135,-0.715931458,-41.01985099
14,3,46,92,93,7.484520609,0.418239266,0.010607162,0.547270954,0.283267797,2.40475624,1.665467404,5.307420509,2.1771001,7.486554562,0.416962648,0.01033834,0.548027098,0.27965528,2.412362697,1.683415172,5.304084089,2.182470473,0.007606457,0.017947768,elongated,pca,axis_like,1.665467404,95.42425317,0.690727086,39.57574683,0.094671077,5.424253167,2.35619449,135,0.690727086,39.57574683
14,3,47,94,95,8.462221869,0.445217731,0.023952442,0.546594262,0.455702708,-1.959652973,3.062125242,6.114876544,2.347345325,8.464351207,0.444071237,0.023706884,0.546520472,0.453360791,-1.944851017,3.079356521,6.111563058,2.35278815,0.014801955,0.017231279,elongated,pca,axis_like,3.062125242,175.4468527,0.705930752,40.44685274,0.079467411,4.553147265,2.35619449,135,-0.705930752,-40.44685274
14,3,49,98,99,10.07296425,0.393851724,0.205566594,0.544192135,1.614455829,-1.042611524,1.709167518,7.02010929,3.052854959,10.06958887,0.393490433,0.205832858,0.545974016,1.615501122,-1.030765113,1.72090925,7.015937877,3.053650995,0.011846412,0.011741733,elongated,pca,axis_like,1.709167518,97.92808523,0.647026973,37.07191477,0.138371191,7.928085234,2.35619449,135,0.647026973,37.07191477
14,3,52,104,105,8.830650609,0.554472268,0.103389865,0.521554947,1.009098388,-1.239904034,1.55794652,6.863500738,1.967149871,8.832908781,0.5541862,0.103160609,0.521459222,1.007979001,-1.234460244,1.563298959,6.863992468,1.968916313,0.00544379,0.005352439,elongated,pca,axis_like,1.55794652,89.26376031,0.772548357,44.26376031,0.012849807,0.736239693,0.785398163,45,-0.772548357,-44.26376031
14,3,61,122,123,10.75670542,0.469070509,0.20856777,0.51435864,1.68366766,-0.052270203,3.054767609,7.901179352,2.855526065,10.7563288,0.469116574,0.208595413,0.514350772,1.68377916,-0.051303817,3.055664677,7.90115046,2.855178342,0.000966386,0.000897069,elongated,pca,axis_like,3.054767609,175.0252914,0.698573118,40.02529137,0.086825045,4.974708633,2.35619449,135,-0.698573118,-40.02529137
14,4,35,70,71,3.578339857,0.359177222,0.111419774,0.541426599,0.669843902,-3.075132664,3.082884409,2.431799013,1.146540844,3.607630258,0.349115821,0.104146247,0.544809282,0.647611069,-2.847803399,-3.007336296,2.433555528,1.17407473,0.227329266,0.192964602,elongated,pca,axis_like,3.082884409,176.6362654,0.726689919,41.63626539,0.058708244,3.363734609,2.35619449,135,-0.726689919,-41.63626539
14,4,39,78,79,3.611276609,0.677385417,0.933112098,0.174567401,7.097795774,1.526676517,1.459247921,3.028751361,0.582525249,3.851772586,0.571316051,0.92865764,0.18945086,7.080833813,1.602785302,1.494064188,3.026176045,0.825596541,0.076108784,0.034816267,elongated,pca,axis_like,1.459247921,83.60874714,0.673849758,38.60874714,0.111548406,6.391252864,0.785398163,45,-0.673849758,-38.60874714
14,4,49,98,99,9.426863147,0.302639482,0.834016624,0.43488133,6.882380165,-1.486161228,-3.04173908,6.139902064,3.286961083,9.436871513,0.303559091,0.833840412,0.439192593,6.881653273,-1.475937153,-3.03555709,6.150759828,3.286111685,0.010224075,0.006181989,elongated,pca,axis_like,-3.04173908,-174.2788117,0.68554459,39.27881166,0.099853574,5.721188337,-2.35619449,-135,0.68554459,39.27881166
14,4,56,112,113,8.449205338,0.207838665,0.018408845,0.556710064,0.398066729,1.175286311,-3.106596464,5.102638447,3.34656689,8.449146901,0.207649945,0.018415591,0.556865335,0.398139652,1.178561901,-3.104297306,5.101805896,3.347341005,0.00327559,0.002299158,elongated,pca,axis_like,-3.106596464,-177.9948661,0.750401974,42.99486606,0.034996189,2.005133935,-2.35619449,-135,0.750401974,42.99486606
14,4,58,116,117,10.97674118,0.322001124,0.003337161,0.560224652,0.191712808,-2.150935139,1.442743452,7.25563209,3.721109089,10.9767192,0.322055658,0.003339084,0.560207367,0.191768046,-2.150414889,1.444413052,7.25591686,3.720802335,0.00052025,0.0016696,elongated,pca,axis_like,1.442743452,82.66311075,0.657345289,37.66311075,0.128052874,7.336889254,0.785398163,45,-0.657345289,-37.66311075
14,5,32,64,65,2.268486637,0.51473904,0.426127377,0.478503525,1.297866663,1.718140436,1.535131687,1.718082636,0.550404002,2.324552913,0.427427948,0.411943876,0.571837306,1.276084268,2.084121414,1.940414448,1.659065897,0.665487016,0.365980978,0.405282761,elongated,pca,axis_like,1.535131687,87.95656666,0.749733524,42.95656666,0.03566464,2.043433342,0.785398163,45,-0.749733524,-42.95656666
14,5,33,66,67,3.157114245,0.483758178,0.708824487,0.499582589,2.772279927,-1.930670108,1.68846331,2.342197039,0.814917206,3.646339717,0.466312473,0.663703977,0.461907029,2.682593749,-1.619604547,2.134680633,2.673336705,0.973003013,0.311065561,0.446217323,elongated,pca,axis_like,1.68846331,96.74182152,0.66773118,38.25817848,0.117666983,6.741821524,2.35619449,135,0.66773118,38.25817848
14,5,37,74,75,3.332745548,0.063186591,0.200040374,0.564466894,0.912905603,-1.642643442,2.804114342,1.771665189,1.561080358,3.380258294,0.077117301,0.188635841,0.569019079,0.886500816,-1.530166973,2.984374014,1.820467345,1.559790949,0.112476469,0.180259672,compact_cluster,mean,axis_like,-1.642643442,-94.11653647,0.713551048,40.88346353,0.071847115,4.116536474,-2.35619449,-135,-0.713551048,-40.88346353
14,5,39,78,79,5.1518979,0.886043876,0.938900738,0.134246469,8.897653381,-1.630508507,1.523366166,4.858352743,0.293545157,5.517596538,0.755631163,0.93456371,0.140371799,8.877079173,-1.553740831,1.585948486,4.843432214,0.674164323,0.076767677,0.06258232,elongated,pca,axis_like,1.523366166,87.28245196,0.737968002,42.28245196,0.047430161,2.717548043,0.785398163,45,-0.737968002,-42.28245196
14,5,48,96,97,6.446860646,0.324494949,0.011816392,0.541634321,0.277650057,0.40033539,-3.062847688,4.26941718,2.177443466,6.445889394,0.32449917,0.011965319,0.541473269,0.279394256,0.412872698,-3.05044445,4.268787575,2.177101819,0.012537309,0.012403238,elongated,pca,axis_like,-3.062847688,-175.4882458,0.706653197,40.48824579,0.078744966,4.511754208,-2.35619449,-135,0.706653197,40.48824579
14,5,50,100,101,8.958408209,0.399109628,0.011230439,0.542275965,0.318982053,-0.758432266,-3.087213376,6.26689759,2.691510619,8.958599872,0.39923026,0.011209331,0.542631269,0.318682144,-0.749244981,-3.078905406,6.267572016,2.691027856,0.009187285,0.00830797,elongated,pca,axis_like,-3.087213376,-176.8842969,0.731018886,41.8842969,0.054379278,3.115703101,-2.35619449,-135,0.731018886,41.8842969
14,5,53,106,107,14.44318836,0.506575377,0.131807456,0.556545794,1.480790095,2.355955158,3.014506373,10.87987598,3.563312382,14.44663715,0.50644922,0.13160016,0.555781126,1.479625216,2.361423325,3.019234745,10.88156263,3.565074517,0.005468167,0.004728372,elongated,pca,axis_like,3.014506373,172.7184925,0.658311882,37.71849247,0.127086281,7.28150753,2.35619449,135,-0.658311882,-37.71849247
14,5,55,110,111,10.22596756,0.444298094,0.013913663,0.532324195,0.379852928,-0.342546041,-3.127944327,7.384672727,2.84129483,10.22578348,0.444321655,0.013931387,0.532343984,0.380094786,-0.340686986,-3.124575924,7.384660256,2.84112322,0.001859055,0.003368403,elongated,pca,axis_like,-3.127944327,-179.2180085,0.771749837,44.21800849,0.013648327,0.781991513,-2.35619449,-135,0.771749837,44.21800849
14,5,63,126,127,9.507611863,0.525961197,0.846323165,0.410901427,7.236017883,3.117651666,1.58357672,7.25412339,2.253488473,9.506651077,0.525935375,0.846338679,0.410889089,7.23608386,3.118238304,1.58405286,7.253267591,2.253383487,0.000586638,0.000476141,elongated,pca,axis_like,1.58357672,90.73226258,0.77261777,44.26773742,0.012780393,0.732262582,2.35619449,135,0.77261777,44.26773742
14,6,32,64,65,1.759512966,0.431654261,0.358101911,0.518811584,0.99075555,1.134689196,1.670649045,1.259507118,0.500005849,1.790920376,0.414443249,0.346643902,0.534948707,0.974776268,1.518659378,2.052997405,1.266577618,0.524342759,0.383970182,0.382348361,elongated,pca,axis_like,1.670649045,95.7211393,0.685545446,39.2788607,0.099852718,5.7211393,2.35619449,135,0.685545446,39.2788607
14,6,34,68,69,1.781112212,0.410351755,0.69794338,0.425330937,2.028670703,3.076939177,-3.051866867,1.255997368,0.525114845,1.925556388,0.342268924,0.673447236,0.488030553,1.992751873,-2.963530001,-2.699145381,1.292307251,0.633249138,0.242716129,0.352721487,elongated,pca,axis_like,-3.051866867,-174.8590911,0.695672377,39.85909114,0.089725786,5.140908864,-2.35619449,-135,0.695672377,39.85909114
14,6,37,74,75,2.632173728,0.787708261,0.945769762,0.123675287,6.775310985,0.021482062,-3.129809744,2.352779359,0.279394369,3.154803047,0.513080729,0.935002114,0.277572513,6.736631739,0.142738284,-2.891601907,2.386735848,0.7680672,0.121256222,0.238207837,elongated,pca,axis_like,-3.129809744,-179.324889,0.773615254,44.324889,0.01178291,0.675111002,-2.35619449,-135,0.773615254,44.324889
14,6,38,76,77,2.30274563,0.349223156,0.002166954,0.559849977,0.070716194,0.030112463,3.050493988,1.553458863,0.749286767,2.300964325,0.346444589,0.002938786,0.555472612,0.082352737,0.023644707,-3.132066604,1.549060483,0.751903843,0.006467757,0.100624715,elongated,pca,axis_like,3.050493988,174.780431,0.694299498,39.78043096,0.091098665,5.219569045,2.35619449,135,-0.694299498,-39.78043096
14,6,43,86,87,5.821059044,0.76007798,0.459064935,0.463729501,2.222621422,-0.213243832,3.025761605,5.122758921,0.698300123,5.828401378,0.753230883,0.458382637,0.454289377,2.220969098,-0.182028062,3.057185883,5.109266647,0.719134731,0.03121577,0.031424277,elongated,pca,axis_like,3.025761605,173.3633698,0.669567115,38.36336979,0.115831048,6.636630207,2.35619449,135,-0.669567115,-38.36336979
14,6,51,102,103,3.429579772,0.322518725,0.203131534,0.567953944,0.935009036,-0.441810515,1.552158703,2.267841735,1.161738038,3.428749268,0.322317707,0.203324538,0.568189144,0.935453147,-0.435146534,1.560258716,2.266947935,1.161801333,0.00666398,0.008100013,elongated,pca,axis_like,1.552158703,88.93214281,0.76676054,43.93214281,0.018637624,1.067857185,0.785398163,45,-0.76676054,-43.93214281
14,6,58,116,117,1.741292372,0.38737607,0.809865465,0.709327519,2.72340221,-0.734095628,-3.083976101,1.207913684,0.533378688,1.741660193,0.387072789,0.809825288,0.708846688,2.723334556,-0.732549438,-3.082002618,1.207904731,0.533755462,0.001546189,0.001973483,elongated,pca,axis_like,-3.083976101,-176.6988147,0.727781611,41.6988147,0.057616553,3.301185303,-2.35619449,-135,0.727781611,41.6988147
14,7,32,64,65,3.263670679,0.446542603,0.707304701,0.421634495,2.808332746,3.036715515,-3.13035245,2.36051934,0.903151339,3.613709008,0.360469522,0.675912218,0.528920174,2.745303784,-2.872016772,-2.524573455,2.458170483,1.155538525,0.374453021,0.605778996,elongated,pca,axis_like,-3.13035245,-179.3559838,0.77415796,44.35598379,0.011240203,0.644016211,-2.35619449,-135,0.77415796,44.35598379
14,7,35,70,71,3.830984098,0.310386523,0.819774558,0.392296195,4.174402709,1.47475727,2.432823627,2.510034966,1.320949132,4.730396655,0.395873,0.777462428,0.470227122,4.065245818,1.661616925,2.743969074,3.301516485,1.42888017,0.186859655,0.311145447,compact_cluster,mean,axis_like,1.47475727,84.49736739,0.689359107,39.49736739,0.096039057,5.502632612,0.785398163,45,-0.689359107,-39.49736739
14,7,37,74,75,2.526172849,0.104226103,0.363376431,0.551200628,1.200794119,1.601786167,0.821697486,1.394733,1.131439849,2.553644318,0.095744906,0.356453284,0.545865715,1.189300151,1.720532447,0.86362578,1.399071376,1.154572942,0.11874628,0.041928294,compact_cluster,mean,axis_like,1.601786167,91.77558706,0.754408323,43.22441294,0.03098984,1.775587058,2.35619449,135,0.754408323,43.22441294
14,7,38,76,77,4.748861381,0.547237917,0.828029141,0.338085771,4.781785903,-3.031767614,3.027515224,3.673809196,1.075052185,5.152846014,0.431328067,0.813399609,0.423192859,4.739355509,-2.9383094,3.077054991,3.687706562,1.465139452,0.093458214,0.049539767,elongated,pca,axis_like,3.027515224,173.4638448,0.671320734,38.46384475,0.114077429,6.536155246,2.35619449,135,-0.671320734,-38.46384475
14,7,47,94,95,7.455217935,0.388178736,0.03452957,0.541770697,0.516364374,-2.692490349,1.57248844,5.174587506,2.280630429,7.455133436,0.38908045,0.034540561,0.542043328,0.516446559,-2.672856032,1.589603787,5.177890053,2.277243384,0.019634317,0.017115347,elongated,pca,axis_like,1.57248844,90.09695093,0.78370605,44.90304907,0.001692113,0.096950928,2.35619449,135,0.78370605,44.90304907
14,7,53,106,107,18.13676386,0.387565812,0.479694466,0.587075591,4.0891499,2.062205987,-3.120859595,12.58297673,5.553787122,18.14005654,0.387444013,0.479600012,0.586858392,4.088747316,2.066674298,-3.115744028,12.58415642,5.555900123,0.004468312,0.005115568,elongated,pca,axis_like,-3.120859595,-178.8120833,0.764665105,43.81208325,0.020733059,1.187916749,-2.35619449,-135,0.764665105,43.81208325
14,7,63,126,127,14.25109635,0.333003371,0.544998824,0.475656629,4.131575193,-0.023636445,-3.025091609,9.498379733,4.752716615,14.25210692,0.332899362,0.544966515,0.475713491,4.131452524,-0.023011411,-3.024262808,9.498312108,4.753794809,0.000625034,0.000828801,elongated,pca,axis_like,-3.025091609,-173.3249818,0.668897118,38.32498181,0.116501045,6.675018185,-2.35619449,-135,0.668897118,38.32498181
15,0,32,64,65,1.828878591,0.128716863,0.257765327,0.554638028,0.796955493,1.487316834,2.963545199,1.032143053,0.796735538,1.895924192,0.15870975,0.230555353,0.54997921,0.753718887,1.835665385,-3.030217213,1.098412923,0.797511269,0.34834855,0.289422895,compact_cluster,mean,axis_like,1.487316834,85.2169774,0.701918671,40.2169774,0.083479493,4.783022604,0.785398163,45,-0.701918671,-40.2169774
15,0,33,66,67,2.132240008,0.603785054,0.894620186,0.41806972,4.254599427,1.320164225,1.670706212,1.709827328,0.42241268,3.146292681,0.479577547,0.844503539,0.392073154,4.133710349,1.613245841,2.358651507,2.327592004,0.818700677,0.293081617,0.687945295,elongated,pca,axis_like,1.670706212,95.72441477,0.685488278,39.27558523,0.099909885,5.724414768,2.35619449,135,0.685488278,39.27558523
15,0,36,72,73,2.98905079,0.191819989,0.165350118,0.560942829,0.76951437,-3.117899243,1.658031749,1.781205239,1.207845551,2.992576272,0.193725326,0.164365632,0.563572288,0.767220103,-2.987806935,1.810694076,1.786157043,1.206419229,0.130092308,0.152662327,elongated,pca,axis_like,1.658031749,94.99822154,0.698162741,40.00177846,0.087235423,4.998221535,2.35619449,135,0.698162741,40.00177846
15,0,39,78,79,3.142818914,0.830509771,0.964892209,0.141674519,9.29388568,-0.070953514,3.098936481,2.876480366,0.266338548,3.517070875,0.629011174,0.960711515,0.130316615,9.273729369,0.006289234,-3.121299235,2.864673877,0.652396998,0.077242748,0.062949591,elongated,pca,axis_like,3.098936481,177.5559814,0.742741991,42.55598137,0.042656172,2.444018634,2.35619449,135,-0.742741991,-42.55598137
15,0,59,118,119,7.553052322,0.250722191,0.084602771,0.555924177,0.835504406,2.382099214,1.442974768,4.723385073,2.829667249,7.553066134,0.250825277,0.08460102,0.555923879,0.835495723,2.383074193,1.444333199,4.723783019,2.829283114,0.000974979,0.001358431,elongated,pca,axis_like,1.442974768,82.67636413,0.657576604,37.67636413,0.127821559,7.323635873,0.785398163,45,-0.657576604,-37.67636413
15,0,60,120,121,8.642408767,0.291547054,0.331086844,0.523928642,2.068252202,3.034446196,3.069457862,5.581038793,3.061369974,8.642717882,0.29147062,0.331062865,0.523958325,2.06817722,3.03560779,3.070647111,5.580908111,3.061809771,0.001161593,0.001189249,elongated,pca,axis_like,3.069457862,175.8669809,0.713263372,40.86698089,0.072134792,4.13301911,2.35619449,135,-0.713263372,-40.86698089
15,0,62,124,125,4.332851241,0.284263811,0.855707653,0.404492974,5.069066031,-0.105841427,1.620312601,2.782262025,1.550589217,4.332378778,0.284118332,0.855723374,0.40422374,5.069112365,-0.105129091,1.620719064,2.781643505,1.550735273,0.000712336,0.000406463,elongated,pca,axis_like,1.620312601,92.8370735,0.73588189,42.1629265,0.049516274,2.837073504,2.35619449,135,0.73588189,42.1629265
15,1,33,66,67,2.6024113,0.772139027,0.94303417,0.147931039,6.563635665,-0.047151743,-3.113021143,2.305917315,0.296493985,3.921046873,0.28470438,0.914169711,0.367291331,6.462404567,0.226297947,-2.409031842,2.518693045,1.402353828,0.27344969,0.703989302,elongated,pca,axis_like,-3.113021143,-178.362973,0.756826653,43.36297305,0.02857151,1.637026953,-2.35619449,-135,0.756826653,43.36297305
15,1,39,78,79,4.338294062,0.853899722,0.973249258,0.154818654,12.56329681,1.489164917,1.447742817,4.021381078,0.316912983,4.755908519,0.688242211,0.970674168,0.107310653,12.5466652,1.567711332,1.561435591,4.014562756,0.741345763,0.078546415,0.113692775,elongated,pca,axis_like,1.447742817,82.94955321,0.662344653,37.94955321,0.12305351,7.050446786,0.785398163,45,-0.662344653,-37.94955321
15,1,54,108,109,3.178444699,0.423409871,0.635894634,0.559855759,2.356060131,1.448734627,-3.10867629,2.262114779,0.91632992,3.177013255,0.422917802,0.636058608,0.559597671,2.356363867,1.452466869,-3.105300657,2.260314359,0.916698896,0.003732242,0.003375632,elongated,pca,axis_like,-3.10867629,-178.1140313,0.752481799,43.11403127,0.032916364,1.885968734,-2.35619449,-135,0.752481799,43.11403127
15,1,55,110,111,8.880186967,0.528981937,0.150432025,0.528942466,1.253955542,-0.866873884,1.483577885,6.788822736,2.091364231,8.879987632,0.528899291,0.150451072,0.529214561,1.254034905,-0.863525778,1.486594362,6.788303396,2.091684236,0.003348105,0.003016477,elongated,pca,axis_like,1.483577885,85.00275139,0.698179722,40.00275139,0.087218442,4.997248606,0.785398163,45,-0.698179722,-40.00275139
15,1,56,112,113,3.540447031,0.460303694,0.396538304,0.568668246,1.525270141,-0.846700231,1.435835682,2.585063938,0.955383092,3.539948754,0.46036508,0.396623208,0.569069326,1.52543339,-0.844209849,1.438455947,2.584808773,0.955139981,0.002490382,0.002620266,elongated,pca,axis_like,1.435835682,82.26732464,0.650437518,37.26732464,0.134960645,7.73267536,0.785398163,45,-0.650437518,-37.26732464
15,1,57,114,115,4.494705242,0.403127984,0.013747004,0.533194542,0.250299778,-1.65066913,-3.065766639,3.153323353,1.341381889,4.49495822,0.403045847,0.013691442,0.533238828,0.249793438,-1.648803829,-3.063593482,3.15331623,1.341641989,0.001865301,0.002173156,elongated,pca,axis_like,-3.065766639,-175.6554894,0.709572148,40.65548936,0.075826015,4.344510641,-2.35619449,-135,0.709572148,40.65548936
15,1,61,122,123,6.310217616,0.685677009,0.222503387,0.567580938,1.343820397,0.474731908,1.661948917,5.318494379,0.991723238,6.31018254,0.685720798,0.222507639,0.567486823,1.343833175,0.475605824,1.662906636,5.318602975,0.991579565,0.000873916,0.000957719,elongated,pca,axis_like,1.661948917,95.22265868,0.694245574,39.77734132,0.09115259,5.222658684,2.35619449,135,0.694245574,39.77734132
