layer,head,pair,dim0,dim1,source,n_tokens_used,shape_label,orientation_label,r_mean,r_median,q99,q99_5,q99_9,r_max,ratio_max_q99,ratio_max_q99_5,ratio_max_q99_9,clip_tau,clip_reduction_frac,clip_fraction_at_tau,tail_label,shape_aware_action
15,7,44,88,89,raw_post,20480,isotropic_scatter,intermediate,2.29671431242094,2.173439654745435,5.472225896319319,5.9940449920457235,7.324746730633941,8.889055224141714,1.624394787890718,1.482981064696337,1.2135648577397822,7.324746730633941,0.17598141242944243,0.001025390625,mild_clip,mild_clip
18,6,39,78,79,raw_post,20480,isotropic_scatter,already_diagonal,1.450332657003821,1.3475780391806875,3.6352296446769228,3.8778487499521628,4.351004767661244,5.280047037846928,1.4524658835731372,1.3615917943968452,1.2135236157612999,4.351004767661244,0.1759534079007985,0.001025390625,mild_clip,mild_clip
25,0,44,88,89,raw_post,20480,isotropic_scatter,already_diagonal,1.3397956714315746,1.2449309994171376,3.353210401684729,3.6159768386260502,4.262594809956429,5.172542095418634,1.542564132814282,1.4304688127880891,1.2134726207935083,4.262594809956429,0.17591877817063162,0.001025390625,mild_clip,mild_clip
6,1,40,80,81,raw_post,20480,isotropic_scatter,already_diagonal,1.4963971330649,1.402157829872558,3.725429864416595,4.013570065821966,4.77098942543785,5.789284816029582,1.553991090082215,1.4424277441495108,1.2134348454352901,4.77098942543785,0.1758931237537732,0.001025390625,mild_clip,mild_clip
23,6,35,70,71,raw_post,20480,isotropic_scatter,already_diagonal,1.3982716029540698,1.283407935996326,3.6557705685913615,3.943274576731573,4.686026882421253,5.686159384756801,1.5553928448381231,1.4419892082356176,1.2134286736781976,4.686026882421253,0.17588893217039558,0.001025390625,mild_clip,mild_clip
15,4,48,96,97,raw_post,20480,elongated,intermediate,1.8963542976559515,1.7333660255264842,4.830373554801861,5.234359104073684,5.960520738740369,7.232593392895455,1.4973155410942398,1.381753381663598,1.2134163624139847,5.960520738740369,0.17588057077902897,0.001025390625,mild_clip,mild_clip_check_rotation
18,4,42,84,85,raw_post,20480,isotropic_scatter,intermediate,1.6628219144839627,1.5251999443663453,4.402338443530924,4.85456820862525,5.567877903132767,6.756146695757775,1.5346722616671342,1.3917090883086032,1.213415023335269,5.567877903132767,0.1758796613121395,0.001025390625,mild_clip,mild_clip
27,4,48,96,97,raw_post,20480,isotropic_scatter,intermediate,2.2033239882967246,2.0862948873182177,5.332301828867765,5.690442839269893,6.369935761499054,7.72932689476266,1.4495291419772964,1.358299716398586,1.213407353568617,6.369935761499054,0.1758744521705662,0.001025390625,mild_clip,mild_clip
16,1,57,114,115,raw_post,20480,isotropic_scatter,already_diagonal,1.684340392575051,1.5736151294654224,4.1435789678102966,4.434815760050511,5.018341888926548,6.0892314847779145,1.469558449852788,1.3730517374883147,1.2133951053064733,5.018341888926548,0.17586613327616396,0.001025390625,mild_clip,mild_clip
31,2,42,84,85,raw_post,20480,isotropic_scatter,axis_like,1.8301087965207437,1.6461357696549763,5.0497190090961,5.461472173118372,6.1475896905704746,7.459437288613419,1.477198488703366,1.3658290387945446,1.2133921852421496,6.1475896905704746,0.17586414997354238,0.001025390625,mild_clip,mild_clip
12,2,52,104,105,raw_post,20480,isotropic_scatter,intermediate,1.472938762024277,1.3725331347319982,3.6681594342941306,3.9209827814201845,4.554181220910421,5.525844804931474,1.5064352855738998,1.4093009617680612,1.2133563722848095,4.554181220910421,0.17583982509858087,0.001025390625,mild_clip,mild_clip
30,1,59,118,119,raw_post,20480,isotropic_scatter,axis_like,1.881984931832654,1.7773691087228147,4.41162372587996,4.658878065152389,5.262029745264444,6.384613042555728,1.4472252030701525,1.3704185757321148,1.213336554834482,5.262029745264444,0.17582636407388585,0.001025390625,mild_clip,mild_clip
14,0,59,118,119,raw_post,20480,isotropic_scatter,axis_like,3.4738314049969454,3.237692669338291,8.483974982299259,8.997364786371286,9.96460677474794,12.09033376639497,1.4250789036530545,1.3437638745856724,1.213327734821809,9.96460677474794,0.17582037292928,0.001025390625,mild_clip,mild_clip
17,1,51,102,103,raw_post,20480,isotropic_scatter,axis_like,1.6489465132200753,1.5359141118178412,4.127797443501203,4.421188276367937,5.217682240489956,6.330656986921173,1.5336646416330695,1.4318903858403171,1.2133082650749358,5.217682240489956,0.17580714746203563,0.001025390625,mild_clip,mild_clip
6,3,47,94,95,raw_post,20480,isotropic_scatter,axis_like,0.9143750524189496,0.827439966074033,2.4815963025567886,2.679864910676549,3.1061270144068134,3.768632583871457,1.5186324141394936,1.4062770734663792,1.213289915831457,3.1061270144068134,0.17579468274513044,0.001025390625,mild_clip,mild_clip
17,5,51,102,103,raw_post,20480,elongated,already_diagonal,2.604375923939928,2.4584065589959483,6.118174076144389,6.522128322366022,7.458226013530323,9.048872560329519,1.4790152172381512,1.3874109973118214,1.2132741142348769,7.458226013530323,0.17578394835314948,0.001025390625,mild_clip,mild_clip_check_rotation
29,7,39,78,79,raw_post,20480,compact_cluster,axis_like,1.9062985380931283,1.832789498856465,4.352941702487282,4.657768777208479,5.226740795791291,6.341382379905126,1.4568038842058566,1.3614635425732062,1.2132574825618623,5.226740795791291,0.1757726497689155,0.001025390625,mild_clip,mild_clip
17,1,36,72,73,raw_post,20480,isotropic_scatter,axis_like,1.386579303543647,1.2823714747804316,3.758988990785769,4.167609160115395,5.227842474558078,6.342649230351943,1.6873284933527013,1.521891565805159,1.2132441367962414,5.227842474558078,0.1757635832136355,0.001025390625,mild_clip,mild_clip
7,7,59,118,119,raw_post,20480,isotropic_scatter,already_diagonal,1.1930011563893963,1.0974342273023243,3.131754053720385,3.3873823919262387,3.9429823986985433,4.783737964566439,1.5274947784879755,1.4122225987737278,1.2132283334932976,3.9429823986985433,0.17575284685228254,0.001025390625,mild_clip,mild_clip
6,6,50,100,101,raw_post,20480,isotropic_scatter,intermediate,1.847981967040767,1.646472607399486,5.110318979330475,5.478961089899084,6.199802064187312,7.521722525217381,1.4718694773536103,1.372837368581481,1.2132197846550687,6.199802064187312,0.1757470388728365,0.001025390625,mild_clip,mild_clip
22,5,33,66,67,raw_post,20480,elongated,intermediate,2.0887327455184823,2.043740378414136,4.552564547684671,4.871427379556393,5.709356612307207,6.926436879722525,1.521436282159942,1.4218495607242876,1.2131729282405928,5.709356612307207,0.1757152037259414,0.001025390625,mild_clip,mild_clip_check_rotation
9,7,56,112,113,raw_post,20480,elongated,axis_like,2.4024022887019028,2.1857674573894386,6.32096306218188,6.760586968321709,8.058992985832761,9.776950627459009,1.5467501599485989,1.446168901202095,1.2131727431263828,8.058992985832761,0.17571507795091912,0.001025390625,mild_clip,mild_clip_check_rotation
10,3,60,120,121,raw_post,20480,isotropic_scatter,already_diagonal,2.6166195956078497,2.4537691753379365,6.352276124626782,6.820826282797037,7.455788308951218,9.044775824161556,1.423863768940455,1.3260528049180191,1.2131213292768308,7.455788308951218,0.17568014355487205,0.001025390625,mild_clip,mild_clip
5,7,35,70,71,raw_post,20480,isotropic_scatter,intermediate,1.3016458478176614,1.2088909150882081,3.223715486314826,3.4290688710746795,3.8636758890310547,4.686605046495438,1.453789909931818,1.366728176861214,1.2129912500685351,3.8636758890310547,0.17559174483451623,0.001025390625,mild_clip,mild_clip
22,2,60,120,121,raw_post,20480,isotropic_scatter,intermediate,2.0941342319090253,1.9819928774517317,4.989923160496402,5.355563950640629,6.2700672871213206,7.605528468609572,1.5241774720741326,1.4201171974988374,1.212989928231118,6.2700672871213206,0.17559084644809675,0.001025390625,mild_clip,mild_clip
17,4,56,112,113,raw_post,20480,isotropic_scatter,already_diagonal,1.79796417892398,1.6912632897943287,4.2935687628807795,4.556658917260618,5.013168013035478,6.080832120434392,1.416265222768773,1.3344935907755149,1.2129719380285526,5.013168013035478,0.17557861921743767,0.001025390625,mild_clip,mild_clip
23,0,45,90,91,raw_post,20480,isotropic_scatter,axis_like,1.3837407103785022,1.317217037431448,3.266696500386111,3.5405651424785427,4.165731501031824,5.052871468417702,1.546783261873416,1.4271369866338575,1.2129613891740596,4.165731501031824,0.1755714494086833,0.001025390625,mild_clip,mild_clip
5,3,55,110,111,raw_post,20480,isotropic_scatter,intermediate,1.2880318686790555,1.2079322320321073,3.113365442406248,3.3495059976937696,3.827383810188959,4.6424661613217415,1.4911407758588362,1.3860151809007693,1.2129607041141093,3.827383810188959,0.17557098378520508,0.001025390625,mild_clip,mild_clip
21,0,38,76,77,raw_post,20480,isotropic_scatter,axis_like,1.6841882478545744,1.592240860258419,4.219016076974908,4.628053414880438,5.337819928039533,6.474564831002416,1.5346148753348121,1.3989823043495884,1.2129605191422006,5.337819928039533,0.17557085806288675,0.001025390625,mild_clip,mild_clip
16,5,38,76,77,raw_post,20480,elongated,already_diagonal,1.772412732104074,1.6521147893457238,4.42414308843248,4.736961633227921,5.621123785297336,6.8181259998737325,1.541117876069751,1.439345835534589,1.212947136604123,5.621123785297336,0.1755617620734149,0.001025390625,mild_clip,mild_clip_check_rotation
31,3,40,80,81,raw_post,20480,elongated,already_diagonal,1.286918819800952,1.2034370902524412,3.1253299502531737,3.3634495946518848,3.915211361761406,4.7488978008269385,1.519486862640613,1.411912879080457,1.212935231851817,3.915211361761406,0.1755536703528049,0.001025390625,mild_clip,mild_clip_check_rotation
16,2,35,70,71,raw_post,20480,isotropic_scatter,intermediate,1.6030384631545835,1.4929343184850474,3.9585279600779435,4.196400355143425,4.820625380355985,5.847046140771059,1.4770758725816682,1.3933480235279456,1.2129227391528352,4.820625380355985,0.17554517883105314,0.001025390625,mild_clip,mild_clip
24,3,61,122,123,raw_post,20480,isotropic_scatter,already_diagonal,1.425013440596516,1.3798681248124052,3.219668940880564,3.5359061208785434,4.156428391960479,5.0414126110541515,1.5658170773530986,1.4257767142871838,1.2129193951242951,4.156428391960479,0.17554290580247178,0.001025390625,mild_clip,mild_clip
24,2,38,76,77,raw_post,20480,elongated,axis_like,1.1754223015895253,1.05621133976758,3.5296309737904425,3.8729495135296816,4.580666293395437,5.55590775681308,1.57407609975913,1.434541745872025,1.2129038443214648,4.580666293395437,0.1755323353275129,0.001025390625,mild_clip,mild_clip_check_rotation
15,0,40,80,81,raw_post,20480,elongated,intermediate,1.85804277384577,1.7117925495748332,4.755662349099766,5.104220498991845,5.783224080745886,7.014347373249685,1.4749464655701392,1.3742249917759464,1.2128783659970195,5.783224080745886,0.17551501615087972,0.001025390625,mild_clip,mild_clip_check_rotation
25,3,41,82,83,raw_post,20480,isotropic_scatter,already_diagonal,1.5257807924524693,1.3542763519091336,4.452257550231534,4.880960642344104,5.495049178820519,6.664570844318143,1.4968969717332639,1.3654219594603105,1.2128318832896514,5.495049178820519,0.17548341713475746,0.001025390625,mild_clip,mild_clip
21,3,54,108,109,raw_post,20480,elongated,intermediate,2.3033936825827803,2.1321457606212633,5.789969805680369,6.28787662957207,7.325136281042992,8.88402563275926,1.5343820314992669,1.412881669938851,1.2128136995554033,7.325136281042992,0.1754710551450871,0.001025390625,mild_clip,mild_clip_check_rotation
8,7,40,80,81,raw_post,20480,isotropic_scatter,already_diagonal,2.036608891461759,1.8966945057560376,5.032681193535562,5.407258594467748,6.288888755322257,7.627123156068212,1.515518838321249,1.410534196361839,1.2127934604684194,6.288888755322257,0.17545729541304733,0.001025390625,mild_clip,mild_clip
5,4,46,92,93,raw_post,20480,isotropic_scatter,intermediate,1.6910165268856185,1.6020557130868314,3.8990197208993274,4.109479377430347,4.564381191198698,5.5356184827989425,1.4197462129076193,1.347036442913204,1.2127861918003344,4.564381191198698,0.17545235362917633,0.001025390625,mild_clip,mild_clip
16,5,46,92,93,raw_post,20480,isotropic_scatter,already_diagonal,2.345997874040947,2.1716327803668003,6.17492890468005,6.793328454880151,7.7529870667498875,9.402709696548841,1.5227235554764718,1.3841093889394054,1.2127854226500767,7.7529870667498875,0.17545183069987436,0.001025390625,mild_clip,mild_clip
17,5,62,124,125,raw_post,20480,elongated,axis_like,4.417526293723299,4.320777774102265,8.125039195370634,8.55004801673087,9.693428403423859,11.755981693108883,1.4468830747065236,1.3749608973077803,1.2127785138389737,9.693428403423859,0.17544713351280994,0.001025390625,mild_clip,mild_clip_check_rotation
7,6,54,108,109,raw_post,20480,isotropic_scatter,axis_like,4.896985879228214,4.96582145992376,8.367473641543326,8.764087973146975,9.75844011741742,11.834604641824884,1.4143581621898087,1.3503521048722837,1.2127557785287637,9.75844011741742,0.1754316757714114,0.001025390625,mild_clip,mild_clip
29,3,51,102,103,raw_post,20480,isotropic_scatter,axis_like,1.2938635025485865,1.2201898729167873,3.083692801440425,3.293019155361119,3.7594801538710874,4.559292138876628,1.47851697054484,1.3845325288964638,1.2127453669843116,3.7594801538710874,0.17542459676703392,0.001025390625,mild_clip,mild_clip
18,7,47,94,95,raw_post,20480,isotropic_scatter,already_diagonal,2.2587408331471637,2.004277723021506,6.136729336079303,6.608925045704388,7.332264542984162,8.892074230120517,1.4489924099865186,1.3454645299540975,1.21273232546265,7.332264542984162,0.17541572942033512,0.001025390625,mild_clip,mild_clip
27,4,46,92,93,raw_post,20480,isotropic_scatter,axis_like,2.1505045883073373,2.014444253912872,5.29789539881913,5.732177418620287,6.533308554311339,7.923122308982884,1.4955226014369596,1.3822186108974186,1.2127274019155891,6.533308554311339,0.1754123816939991,0.001025390625,mild_clip,mild_clip
18,3,45,90,91,raw_post,20480,isotropic_scatter,intermediate,1.6169752189596327,1.4917864195421298,4.2002615638074055,4.598182850435447,5.209820517932575,6.317964244633625,1.5041835249199549,1.374013267879357,1.212702860470287,5.209820517932575,0.17539569452965642,0.001025390625,mild_clip,mild_clip
26,2,52,104,105,raw_post,20480,elongated,intermediate,1.6395006833610395,1.5173315520681134,4.050209302368805,4.32465969714389,4.935175902309337,5.984680952086859,1.4776226375724975,1.3838501457211276,1.212658083633133,4.935175902309337,0.1753652463982328,0.001025390625,mild_clip,mild_clip_check_rotation
28,7,54,108,109,raw_post,20480,isotropic_scatter,axis_like,1.4961281863046425,1.3903284721309273,3.668754925646367,3.8992661282480263,4.5621748830678595,5.532228669294909,1.5079308325072251,1.4187871479756082,1.212629680161391,4.5621748830678595,0.17534593094661155,0.001025390625,mild_clip,mild_clip
22,5,59,118,119,raw_post,20480,elongated,intermediate,1.7734288733105648,1.588833681294763,4.884102213587561,5.25859068819693,6.045281676975249,7.330399832583269,1.5008694560466227,1.3939856260417032,1.212582014251324,6.045281676975249,0.17531351426367392,0.001025390625,mild_clip,mild_clip_check_rotation
2,6,38,76,77,raw_post,20480,isotropic_scatter,axis_like,1.7369327751387267,1.6157341770445544,4.262313999913373,4.539946313278339,5.194710758189786,6.298990344882123,1.4778334831760735,1.3874592143213167,1.2125776848983114,5.194710758189786,0.17531056982640947,0.001025390625,mild_clip,mild_clip
25,7,33,66,67,raw_post,20480,compact_cluster,intermediate,1.2559545355555364,1.1952111276198685,2.9476207618144517,3.1571501914381574,3.5837454296981597,4.345420018702103,1.4742127192872718,1.3763741840620702,1.2125359080173546,3.5837454296981597,0.1752821558619876,0.001025390625,mild_clip,mild_clip
23,1,59,118,119,raw_post,20480,isotropic_scatter,already_diagonal,2.0713977279903775,1.9243744832502123,5.116638924141957,5.448541099433184,6.250763208258659,7.579271741239128,1.481298925643878,1.3910644341156948,1.2125354118718192,6.250763208258659,0.17528181840373913,0.001025390625,mild_clip,mild_clip
25,3,55,110,111,raw_post,20480,isotropic_scatter,intermediate,2.3974262885652307,2.236340900430495,5.896022222128844,6.343476397276977,7.366818906272302,8.931011354968268,1.5147519833708494,1.4079048767016813,1.2123294285630086,7.366818906272302,0.17514169297588178,0.001025390625,mild_clip,mild_clip
28,6,58,116,117,raw_post,20480,isotropic_scatter,intermediate,1.9778577915493478,1.8943908260701705,4.468465061443279,4.839511050916671,5.697538867385978,6.907271857357564,1.5457817757058998,1.4272664706591032,1.2123255353107596,5.697538867385978,0.17513904403270153,0.001025390625,mild_clip,mild_clip
22,5,38,76,77,raw_post,20480,isotropic_scatter,already_diagonal,2.4928500152057382,2.4518052446433707,5.137018059456807,5.524406828844247,6.836753405098469,8.28775068648507,1.6133388262531094,1.500206437225576,1.212234842389449,6.836753405098469,0.17507733235179956,0.001025390625,mild_clip,mild_clip
29,4,45,90,91,raw_post,20480,isotropic_scatter,already_diagonal,2.2798150209850734,2.269089957604716,4.5289248919729586,4.766244244448703,5.355447031526812,6.4920331960000155,1.4334601148953605,1.3620857142521299,1.2122299329602684,5.355447031526812,0.17507399148443925,0.001025390625,mild_clip,mild_clip
23,0,43,86,87,raw_post,20480,isotropic_scatter,intermediate,3.7621687318454233,3.868886300179306,5.880220466886637,6.058807064611394,6.453670659740191,7.823324132923369,1.3304474172318803,1.2912317638596318,1.212228597552624,6.453670659740191,0.1750730827346373,0.001025390625,mild_clip,mild_clip
4,2,58,116,117,raw_post,20480,elongated,axis_like,1.3668953379337954,1.259708305011616,3.520769465956772,3.794290031308674,4.4775335170582515,5.427743874142071,1.5416356926019517,1.4305031585237065,1.2122173633014164,4.4775335170582515,0.17506543770619853,0.001025390625,mild_clip,mild_clip_check_rotation
23,7,60,120,121,raw_post,20480,isotropic_scatter,intermediate,2.0226272025515577,2.0364601160764124,3.8203157989260195,4.0227016329190235,4.353917544120562,5.277811806802361,1.3815119180163267,1.3120067776372921,1.2121983830239058,4.353917544120562,0.17505252110183778,0.001025390625,mild_clip,mild_clip
17,7,63,126,127,raw_post,20480,elongated,already_diagonal,3.024081780077298,2.798667430916658,7.777275685251397,8.40936376433481,9.592511568199944,11.6279428496684,1.4951177404858231,1.382737526349377,1.212189609258966,9.592511568199944,0.17504655017516724,0.001025390625,mild_clip,mild_clip_check_rotation
3,1,53,106,107,raw_post,20480,isotropic_scatter,axis_like,1.2989447136236758,1.1908599241145295,3.3361450985552317,3.641029764444871,4.155670837789569,5.037371753950959,1.5099378489660025,1.383501943088065,1.2121681313504542,4.155670837789569,0.17503193316432242,0.001025390625,mild_clip,mild_clip
31,2,63,126,127,raw_post,20480,isotropic_scatter,axis_like,1.7402650401279864,1.6104248003002706,4.357687315954278,4.648844841686002,5.277364613496383,6.397029941815392,1.4679873699048376,1.3760472030499888,1.2121637238131255,5.277364613496383,0.1750289335055485,0.001025390625,mild_clip,mild_clip
4,7,44,88,89,raw_post,20480,isotropic_scatter,axis_like,1.4451062312081742,1.3554463720010501,3.6010664693983543,3.937009936286245,4.7328522555831825,5.7369689118991225,1.5931305241520917,1.4571893403222564,1.2121588847679363,4.7328522555831825,0.1750256401482826,0.001025390625,mild_clip,mild_clip
23,7,45,90,91,raw_post,20480,isotropic_scatter,already_diagonal,1.1779086922166726,1.1118330740979967,2.83108000506413,3.0484606594181214,3.502697431707537,4.245587855760142,1.4996354211699399,1.3926989159737178,1.2120909494858803,3.502697431707537,0.1749794019795632,0.001025390625,mild_clip,mild_clip
25,3,36,72,73,raw_post,20480,isotropic_scatter,intermediate,1.5804613710714497,1.5065280987350065,3.7158460476374873,4.043529622971291,4.6630702557080195,5.651844839646104,1.5210115723818842,1.397750323761195,1.2120436814623874,4.6630702557080195,0.17494722731984935,0.001025390625,mild_clip,mild_clip
19,5,44,88,89,raw_post,20480,isotropic_scatter,already_diagonal,1.4273671610952907,1.3212343727763345,3.6390627108667974,3.971075576444864,4.5592941851288264,5.525973969272356,1.5185157301002132,1.3915559809666294,1.212023998647987,4.5592941851288264,0.17493382877277996,0.001025390625,mild_clip,mild_clip
20,5,51,102,103,raw_post,20480,isotropic_scatter,axis_like,2.075319269953382,1.9673680185636722,4.786593588438577,5.11791879437206,5.772187115221029,6.995961602768832,1.4615741807841613,1.3669543976473344,1.2120122690272388,5.772187115221029,0.17492584394166233,0.001025390625,mild_clip,mild_clip
5,0,47,94,95,raw_post,20480,isotropic_scatter,already_diagonal,1.5042596352446485,1.3746170441819197,3.817168135692581,4.058364518455463,4.65654185085002,5.643629110176599,1.4784858590339847,1.3906166103394917,1.2119786079333517,4.65654185085002,0.17490292860433765,0.001025390625,mild_clip,mild_clip
25,3,60,120,121,raw_post,20480,isotropic_scatter,axis_like,2.760457086498942,2.5997865034451815,6.586524551675665,6.974879489210821,7.774984035107878,9.42300593916249,1.4306491785208941,1.3509919352353805,1.2119646672730107,7.774984035107878,0.17489343790025103,0.001025390625,mild_clip,mild_clip
17,0,35,70,71,raw_post,20480,isotropic_scatter,intermediate,1.4608579285500223,1.367172560183699,3.570902187321322,3.834957005271057,4.400344262679296,5.333009715916355,1.493462838285375,1.3906309010990894,1.2119528376784718,4.400344262679296,0.17488538422375677,0.001025390625,mild_clip,mild_clip
13,2,36,72,73,raw_post,20480,compact_cluster,axis_like,1.8605680312606712,1.7409914958257717,4.589593463557312,5.003778783542422,5.713078302915491,6.923872886556045,1.5086026554494598,1.3837288149765674,1.2119338331180691,5.713078302915491,0.17487244544762381,0.001025390625,mild_clip,mild_clip
23,4,47,94,95,raw_post,20480,isotropic_scatter,axis_like,1.7761967882218646,1.6578354775851722,4.415654182225218,4.724283013236071,5.316896916573047,6.443512896810042,1.459243099866781,1.3639133978123639,1.2118935156943282,5.316896916573047,0.1748449950018326,0.001025390625,mild_clip,mild_clip
10,4,59,118,119,raw_post,20480,isotropic_scatter,already_diagonal,2.59059299657536,2.4305366861364055,6.1862794015868205,6.620197221493904,7.381199773694759,8.945170065470364,1.4459692950783747,1.3511938944096609,1.2118856472831567,7.381199773694759,0.17483963751709475,0.001025390625,mild_clip,mild_clip
11,3,49,98,99,raw_post,20480,isotropic_scatter,already_diagonal,2.2594456162622905,2.0954007539647668,5.619187174193257,6.001878711054136,6.929561260875503,8.397515909219342,1.4944360543435657,1.3991478857699957,1.2118394791647131,6.929561260875503,0.1748082009266838,0.001025390625,mild_clip,mild_clip
2,0,60,120,121,raw_post,20480,isotropic_scatter,intermediate,1.5767184021902216,1.425790358543634,5.191151506572105,5.7381384413018655,6.729470833301521,8.154720124347577,1.5708884847655733,1.4211438444307452,1.2117921789619852,6.729470833301521,0.17477599099822982,0.001025390625,mild_clip,mild_clip
6,2,35,70,71,raw_post,20480,isotropic_scatter,intermediate,1.2119304508685165,1.1133627393182164,3.2132487486367163,3.529406255434925,4.087781967495138,4.953319212723576,1.5415299593052416,1.4034426343229744,1.2117376249787637,4.087781967495138,0.1747388383541152,0.001025390625,mild_clip,mild_clip
22,6,54,108,109,raw_post,20480,isotropic_scatter,already_diagonal,1.7902346281344452,1.684201619907519,4.313324312147586,4.587917203757483,5.331827822567924,6.460760328578645,1.4978610141563549,1.4082120582488524,1.2117346140159122,5.331827822567924,0.17473678771474943,0.001025390625,mild_clip,mild_clip
3,2,46,92,93,raw_post,20480,isotropic_scatter,axis_like,1.3689567209407838,1.304507013197921,3.1845523760327348,3.495576567291148,3.9664020380362732,4.806195893130003,1.5092218075299757,1.3749365235202107,1.2117268615335584,3.9664020380362732,0.17473150778022473,0.001025390625,mild_clip,mild_clip
17,3,35,70,71,raw_post,20480,isotropic_scatter,already_diagonal,1.1526400220397115,1.064601367946336,2.9189667663674856,3.165936112354422,3.656677299419597,4.4307987996691764,1.517933965785809,1.399522492693041,1.211700797434997,3.656677299419597,0.17471375597271066,0.001025390625,mild_clip,mild_clip
13,4,56,112,113,raw_post,20480,elongated,already_diagonal,4.327921984210329,4.082865724983369,10.231216555603222,11.029263247602223,12.256340478085576,14.850899447660407,1.4515282094705708,1.3464996812809789,1.2116911629710287,12.256340478085576,0.17470719391232392,0.001025390625,mild_clip,mild_clip_check_rotation
5,0,55,110,111,raw_post,20480,elongated,intermediate,1.385049017733856,1.2862837784691272,3.510449936454118,3.7544957581579452,4.307873374738654,5.2197674233871005,1.4869226218504492,1.3902712267140918,1.2116807921968618,4.307873374738654,0.17470013023237718,0.001025390625,mild_clip,mild_clip_check_rotation
2,6,56,112,113,raw_post,20480,elongated,axis_like,1.6499891318811362,1.5067648039706816,4.262261904152128,4.52877580071835,5.383093480585062,6.522572312623519,1.5303077237627012,1.440250654843394,1.2116773257139524,5.383093480585062,0.17469776913521629,0.001025390625,mild_clip,mild_clip_check_rotation
0,6,33,66,67,raw_post,20480,isotropic_scatter,axis_like,1.1850745675789465,1.1085447162529998,3.581878660117993,3.810641253609759,4.815554161371418,5.83489158677169,1.6290031406534242,1.5312098931497136,1.2116760379474114,4.815554161371418,0.17469689200588,0.001025390625,mild_clip,mild_clip
6,3,42,84,85,raw_post,20480,isotropic_scatter,already_diagonal,0.8496891771306722,0.7701981036607242,2.3783939323427177,2.5758043377485946,3.0664665975511816,3.7155582683213293,1.562213146356922,1.442484669300987,1.2116741370307114,3.0664665975511816,0.17469559724154293,0.001025390625,mild_clip,mild_clip
10,1,36,72,73,raw_post,20480,compact_cluster,already_diagonal,1.4161583833177491,1.3631814612481306,3.1936059835309627,3.395878222396982,3.946584553863772,4.781775243958372,1.4972965571261467,1.408111519553594,1.2116236656520978,3.946584553863772,0.17466121837278703,0.001025390625,mild_clip,mild_clip
10,4,61,122,123,raw_post,20480,isotropic_scatter,intermediate,2.3547742645724687,2.2208788965657194,5.650219695707643,6.036913346616624,7.0077131173591045,8.490645664427316,1.5027107124484886,1.406454785239858,1.2116143344102908,7.0077131173591045,0.1746548620302404,0.001025390625,mild_clip,mild_clip
14,1,47,94,95,raw_post,20480,isotropic_scatter,axis_like,2.3244290837451915,2.1575938293789783,5.868179852142935,6.332613175030384,7.327928023562564,8.878609116270665,1.5130090317576725,1.4020450753693896,1.211612489604424,7.327928023562564,0.1746536053565384,0.001025390625,mild_clip,mild_clip
29,7,57,114,115,raw_post,20480,isotropic_scatter,axis_like,1.5777179715294012,1.4635568668806984,3.9277266616133,4.238015732755462,4.7949342039347,5.809561006165327,1.479115403559949,1.370821009762529,1.2116039050959302,4.7949342039347,0.1746477575764962,0.001025390625,mild_clip,mild_clip
3,7,61,122,123,raw_post,20480,isotropic_scatter,axis_like,1.1427077845540956,1.052047099092189,3.0024745755185234,3.2437702619043476,4.032681226169967,4.885994311595407,1.6273224597585818,1.5062701477283245,1.2115994390748988,4.032681226169967,0.17464471528351222,0.001025390625,mild_clip,mild_clip
29,1,34,68,69,raw_post,20480,elongated,intermediate,4.852712636974987,4.887662707742061,7.25314989849923,7.528898680878387,8.004071973886836,9.69746509635594,1.3370005076501272,1.2880323547167922,1.2115664536743014,8.004071973886836,0.17462224464261678,0.001025390625,mild_clip,mild_clip_check_rotation
2,4,36,72,73,raw_post,20480,isotropic_scatter,axis_like,1.604239932484139,1.5072833123137959,3.8712946516328564,4.153162437184966,4.642923952316965,5.625154992054842,1.4530423277603612,1.354426916147205,1.2115544105019667,4.642923952316965,0.17461404016870874,0.001025390625,mild_clip,mild_clip
27,0,48,96,97,raw_post,20480,isotropic_scatter,intermediate,1.932510339538446,1.8074287186278335,4.693166249929728,5.045388182927444,5.910930612944174,7.161068388975115,1.5258501420192263,1.419329520215451,1.211495931502444,5.910930612944174,0.17457419872649194,0.001025390625,mild_clip,mild_clip
19,6,43,86,87,raw_post,20480,isotropic_scatter,axis_like,1.8810353230493344,1.7362152268828233,4.848555290026528,5.215430521781082,5.8909972031455,7.136837011236507,1.471951248223769,1.3684080310208524,1.2114819894033884,5.8909972031455,0.17456469947814546,0.001025390625,mild_clip,mild_clip
14,5,59,118,119,raw_post,20480,isotropic_scatter,already_diagonal,3.7043779292848997,3.4873554202274524,9.193922487924867,9.838179606024227,11.256333600854715,13.63673476936181,1.4832336021183616,1.3861034576977644,1.2114721589564783,11.256333600854715,0.1745580015133268,0.001025390625,mild_clip,mild_clip
26,6,32,64,65,raw_post,20480,compact_cluster,axis_like,1.76884299811737,1.6748955825937197,4.296762609366208,4.578949300358877,5.235974134869108,6.342740756455585,1.4761673690395403,1.3851956727187327,1.2113774042953986,5.235974134869108,0.1744934349492403,0.001025390625,mild_clip,mild_clip
