layer,head,pair,dim0,dim1,shape_label,orientation_label,pre_anisotropy,post_anisotropy,post_balance,heuristic_alpha_deg,post_absmax_dim0,post_absmax_dim1,post_residual_gap,criterion1_residual_gap,criterion2_pre_line_like,criterion3_post_directional,criterion4_bucket_consistent,support_count_234,bucket_best_alpha_mean_deg,bucket_best_alpha_std_deg,bucket_best_alpha_range_deg,best_global_alpha_deg,best_global_gap,global_gap_reduction,global_gap_reduction_pct,override_priority
26,3,47,94,95,isotropic_scatter,intermediate,0.2524525436989351,0.2520513366278284,0.5740066766738892,-15.386800191211973,8.26467227935791,7.692084312438965,0.06928138800482844,0,0,0,0,0,,,,,,,,skip
4,4,35,70,71,isotropic_scatter,axis_like,0.13411151108329109,0.09463437145621983,0.5578820705413818,-37.10295704401385,3.97235107421875,4.267891883850098,0.0692474921283006,0,0,0,0,0,,,,,,,,skip
4,0,53,106,107,elongated,already_diagonal,0.7486978580334956,0.7404371696971717,0.9393686652183533,-3.329771024600612,5.0948710441589355,4.742112159729004,0.06923803985860555,0,1,1,0,2,,,,,,,,skip
7,7,33,66,67,isotropic_scatter,axis_like,0.044009707156074156,0.011618976167369762,0.5561309456825256,-43.217721624705305,4.488048553466797,4.1773552894592285,0.06922680543809472,0,0,0,0,0,,,,,,,,skip
20,7,60,120,121,isotropic_scatter,axis_like,0.16847005466662335,0.1686079009628909,0.5566145777702332,-38.15256524289792,6.747522830963135,6.280517101287842,0.06921143379201179,0,0,0,0,0,,,,,,,,skip
26,0,44,88,89,compact_cluster,intermediate,0.1308653808849736,0.12927829120504658,0.5602663159370422,-20.331921963135553,6.5888214111328125,7.078357219696045,0.06915952294708486,0,0,0,0,0,,,,,,,,skip
24,6,41,82,83,elongated,axis_like,0.2023889422027413,0.1947684399007671,0.5584315061569214,35.16381646817216,6.582092761993408,6.12712287902832,0.06912237481552885,0,0,0,0,0,,,,,,,,skip
29,4,53,106,107,elongated,axis_like,0.4459905923110166,0.445849889738746,0.5012955069541931,-38.35018987969269,5.314460277557373,5.708964824676514,0.0691026410626894,0,0,1,0,1,,,,,,,,skip
26,3,61,122,123,elongated,already_diagonal,0.480989556650589,0.4816171254865216,0.8946826457977295,-3.7645848268738673,11.846358299255371,11.027826309204102,0.0690956637790299,0,0,1,0,1,,,,,,,,skip
10,7,60,120,121,isotropic_scatter,already_diagonal,0.023075039858759378,0.022887448813198655,0.5614081621170044,5.8089856549278185,9.550375938415527,10.259230613708496,0.0690943309477603,0,0,0,0,0,,,,,,,,skip
20,1,60,120,121,isotropic_scatter,intermediate,0.07745023372525851,0.07745887956295468,0.5559979677200317,-24.985184150868594,4.691678524017334,4.367598056793213,0.06907559108432293,0,0,0,0,0,,,,,,,,skip
24,2,58,116,117,compact_cluster,intermediate,0.07620045304488468,0.07594201055411419,0.5583776235580444,-17.95664265508887,4.946238994598389,5.312839984893799,0.06900282924721632,0,0,0,0,0,,,,,,,,skip
12,2,62,124,125,isotropic_scatter,axis_like,0.17361461381825571,0.17351915836193146,0.5620270371437073,43.82137590691775,5.976253032684326,5.564268112182617,0.06893699417487006,0,0,0,0,0,,,,,,,,skip
15,5,62,124,125,elongated,axis_like,0.5588466341268956,0.5588328405653191,0.5355387330055237,-30.236616159607312,9.22885513305664,8.592687606811523,0.06893244254820322,0,0,1,0,1,,,,,,,,skip
23,0,40,80,81,isotropic_scatter,axis_like,0.3089384452487528,0.24244633075140715,0.5082015991210938,-36.076758802945584,4.7415852546691895,5.092604160308838,0.06892719217712792,0,0,0,0,0,,,,,,,,skip
27,3,50,100,101,isotropic_scatter,already_diagonal,0.17702532860902953,0.1765364269417857,0.5458486676216125,1.2880627931759356,4.133274555206299,3.8484158515930176,0.06891840834876828,0,0,0,0,0,,,,,,,,skip
31,3,37,74,75,elongated,already_diagonal,0.37298396847333126,0.3115429059021083,0.5519730448722839,10.772625972000794,4.71906852722168,4.3938469886779785,0.06891646871997707,0,0,0,0,0,,,,,,,,skip
5,7,33,66,67,elongated,intermediate,0.5737719226028671,0.7389996899188969,0.5409293174743652,-19.776500116667854,9.977986335754395,10.716179847717285,0.06888588307148816,0,0,1,0,1,,,,,,,,skip
8,7,44,88,89,isotropic_scatter,axis_like,0.06128089563945817,0.06393968773870262,0.5606663227081299,31.23175953026065,7.326990127563477,7.868722915649414,0.06884634188967724,0,0,0,0,0,,,,,,,,skip
29,6,48,96,97,isotropic_scatter,intermediate,0.051128010013626206,0.0520311029168485,0.5628748536109924,21.25575711335323,3.7492947578430176,3.491274118423462,0.06881844615705697,0,0,0,0,0,,,,,,,,skip
9,0,44,88,89,isotropic_scatter,intermediate,0.0629242262692634,0.05948387298501095,0.5610147714614868,19.8340629791693,7.14114236831665,6.650015354156494,0.0687742925192412,0,0,0,0,0,,,,,,,,skip
23,3,49,98,99,isotropic_scatter,already_diagonal,0.11076351508899582,0.11092549255230408,0.5666986107826233,-13.388840077099623,7.553489685058594,8.111286163330078,0.06876794469330888,0,0,0,0,0,,,,,,,,skip
1,7,32,64,65,isotropic_scatter,already_diagonal,0.8959329113107165,0.0772003009957358,0.5691782236099243,-11.823745526839357,6.045053958892822,5.629538059234619,0.06873650797557258,0,1,0,0,1,,,,,,,,skip
16,6,45,90,91,isotropic_scatter,intermediate,0.07147850468540001,0.06994364930271409,0.5552935600280762,-25.0191472292509,7.144498348236084,7.671672344207764,0.06871695926504272,0,0,0,0,0,,,,,,,,skip
11,4,42,84,85,isotropic_scatter,intermediate,0.11312076495038026,0.11356417939081774,0.5580390095710754,-17.16523268073903,4.539305686950684,4.227448463439941,0.06870152508284474,0,0,0,0,0,,,,,,,,skip
8,2,43,86,87,isotropic_scatter,intermediate,0.0680274368906005,0.06717348191886528,0.5595539808273315,23.74185924343439,8.03472900390625,7.483004093170166,0.06866751952279306,0,0,0,0,0,,,,,,,,skip
10,6,33,66,67,isotropic_scatter,axis_like,0.2982140645819059,0.05929050229953286,0.5609986186027527,40.343083576428384,5.381416320800781,5.012001991271973,0.06864630192258345,0,0,0,0,0,,,,,,,,skip
21,0,52,104,105,isotropic_scatter,intermediate,0.05900355742956323,0.05858024367470509,0.5573896169662476,-15.668099334478372,8.289570808410645,8.900025367736816,0.06859020442111438,0,0,0,0,0,,,,,,,,skip
7,7,53,106,107,isotropic_scatter,axis_like,0.1298103440647114,0.12975675850037274,0.559229850769043,34.509004547077744,4.145674228668213,3.8614797592163086,0.0685520505896579,0,0,0,0,0,,,,,,,,skip
17,3,35,70,71,isotropic_scatter,already_diagonal,0.13423968456901314,0.04563575815383434,0.5588235855102539,14.98799678759541,4.049437999725342,4.347414970397949,0.06854118429033507,0,0,0,0,0,,,,,,,,skip
1,3,58,116,117,elongated,axis_like,0.964766005809571,0.9647487388483797,0.6286288499832153,-39.78367375096522,4.020785808563232,3.7454030513763428,0.06848978540473251,0,1,1,0,2,,,,,,,,skip
18,5,37,74,75,isotropic_scatter,already_diagonal,0.08509891688833583,0.09443616450674659,0.5579842925071716,14.37923180428,4.098696231842041,4.400044918060303,0.06848763861054105,0,0,0,0,0,,,,,,,,skip
16,6,61,122,123,elongated,axis_like,0.1969781668078801,0.19703784493146734,0.5475330352783203,30.410290189672306,9.29166316986084,8.655840873718262,0.06842933116699502,0,0,0,0,0,,,,,,,,skip
15,6,57,114,115,elongated,intermediate,0.4337365411924563,0.4345678610916126,0.580619752407074,22.517023598759693,9.264674186706543,8.631111145019531,0.0683848162298122,0,0,1,0,1,,,,,,,,skip
5,3,47,94,95,isotropic_scatter,already_diagonal,0.12627794744276322,0.12464104281923073,0.5626466870307922,-5.690726942655008,3.730772018432617,3.475679397583008,0.0683752905804144,0,0,0,0,0,,,,,,,,skip
25,2,33,66,67,isotropic_scatter,intermediate,0.10422165739615309,0.027119995249527566,0.5653955936431885,-24.16764932431521,3.687009572982788,3.9575841426849365,0.06836862084215423,0,0,0,0,0,,,,,,,,skip
2,1,47,94,95,compact_cluster,axis_like,0.14848483160069245,0.15082244127640163,0.5663634538650513,33.70618745778219,3.424935817718506,3.6759517192840576,0.06828596258452507,0,0,0,0,0,,,,,,,,skip
30,1,45,90,91,isotropic_scatter,axis_like,0.19226911550918657,0.1947240572882057,0.5553630590438843,33.68900149617734,6.215987205505371,5.791531562805176,0.06828451035489001,0,0,0,0,0,,,,,,,,skip
6,3,38,76,77,elongated,intermediate,0.8329743664878302,0.5741443379245276,0.5961499214172363,20.07562423604616,11.641905784606934,10.847235679626465,0.06825945164675624,0,1,1,0,2,,,,,,,,skip
20,5,53,106,107,elongated,intermediate,0.3372818697659775,0.33748826183704506,0.5527997016906738,-21.69774293029372,7.416651248931885,6.910406112670898,0.06825791307551284,0,0,0,0,0,,,,,,,,skip
3,5,52,104,105,isotropic_scatter,already_diagonal,0.09382887239812793,0.09380818739586642,0.5742296576499939,-13.587261426065709,3.515294313430786,3.275408983230591,0.06824046831119436,0,0,0,0,0,,,,,,,,skip
2,5,47,94,95,isotropic_scatter,axis_like,0.03476952437322636,0.03558144433325707,0.568801760673523,-33.250694148175164,8.27057933807373,8.875481605529785,0.0681543035455311,0,0,0,0,0,,,,,,,,skip
4,4,44,88,89,isotropic_scatter,intermediate,0.1322749338897706,0.13250159435218148,0.5538995862007141,-18.35264770348576,6.136071681976318,5.717897415161133,0.06815015998647837,0,0,0,0,0,,,,,,,,skip
31,2,57,114,115,elongated,axis_like,0.3409530390196359,0.34247203824167843,0.3553258180618286,36.11262038971908,8.120157241821289,8.713858604431152,0.06813300393788299,0,0,0,0,0,,,,,,,,skip
2,6,48,96,97,elongated,axis_like,0.20606609726357458,0.20589907366843266,0.5662454962730408,-39.717859855810325,5.493002414703369,5.118873596191406,0.0681100771975842,0,0,0,0,0,,,,,,,,skip
14,5,55,110,111,elongated,axis_like,0.4361150558997842,0.43594558401400246,0.5375441312789917,-37.529309544831975,11.004409790039062,10.254912376403809,0.06810882436545408,0,0,1,0,1,,,,,,,,skip
22,0,44,88,89,isotropic_scatter,axis_like,0.10353122378961094,0.10290429771841264,0.5690405964851379,30.404194572760474,6.798617362976074,6.335733890533447,0.06808494253013837,0,0,0,0,0,,,,,,,,skip
9,4,46,92,93,isotropic_scatter,already_diagonal,0.1863729156487807,0.18602630239604637,0.5663358569145203,-5.676166322419407,5.698293685913086,6.11446475982666,0.06806336944615449,0,0,0,0,0,,,,,,,,skip
27,3,41,82,83,elongated,axis_like,0.3093870850271014,0.2959132712136327,0.5506966710090637,-44.69033621301255,3.885126829147339,3.6208343505859375,0.06802673121984157,0,0,0,0,0,,,,,,,,skip
13,0,33,66,67,elongated,intermediate,0.4693641487538243,0.42246380847226994,0.5582484006881714,-27.745360464443863,10.400533676147461,9.69311809539795,0.06801723861265846,0,0,1,0,1,,,,,,,,skip
13,4,33,66,67,isotropic_scatter,already_diagonal,0.09997834570757426,0.04718335490290232,0.5608059763908386,-14.530110303983932,4.5324907302856445,4.8631510734558105,0.0679930230781819,0,0,0,0,0,,,,,,,,skip
17,5,32,64,65,elongated,axis_like,0.6025896048008624,0.5322402889833474,0.578592836856842,-43.75508962386005,8.630200386047363,8.043734550476074,0.06795506585448947,0,0,1,0,1,,,,,,,,skip
9,3,42,84,85,isotropic_scatter,intermediate,0.1435373149932832,0.13184879499882501,0.5573837757110596,-26.48741959038876,6.314086437225342,5.885091304779053,0.06794254983858067,0,0,0,0,0,,,,,,,,skip
26,4,51,102,103,isotropic_scatter,axis_like,0.11634100852612618,0.11553025511477993,0.5629620552062988,-44.181838777180026,6.218442916870117,5.796101093292236,0.06791761687352676,0,0,0,0,0,,,,,,,,skip
19,0,60,120,121,elongated,axis_like,0.4192716971675426,0.4182556199292461,0.33287304639816284,-42.910590319343,11.987113952636719,11.173369407653809,0.06788494279758779,0,0,1,0,1,,,,,,,,skip
1,1,54,108,109,isotropic_scatter,intermediate,0.15819463633902406,0.15839266918622427,0.5672038197517395,27.817854067571098,3.3636739253997803,3.135424852371216,0.06785707476132263,0,0,0,0,0,,,,,,,,skip
9,6,40,80,81,isotropic_scatter,intermediate,0.15950513139226247,0.1615632596352716,0.5634021162986755,24.54767569781428,5.429622173309326,5.061440944671631,0.0678097327743324,0,0,0,0,0,,,,,,,,skip
28,4,34,68,69,isotropic_scatter,intermediate,0.34263186913379823,0.23253797842906257,0.5496466755867004,19.885019532904412,6.936934947967529,7.440720558166504,0.06770656232292566,0,0,0,0,0,,,,,,,,skip
23,5,62,124,125,isotropic_scatter,axis_like,0.17724473609643593,0.1770299052687077,0.5648692846298218,-39.07048462832873,7.193252086639404,7.715559005737305,0.06769527894343261,0,0,0,0,0,,,,,,,,skip
28,6,54,108,109,elongated,intermediate,0.1623769456748696,0.16222571471779232,0.5572259426116943,19.46271234296723,6.803206920623779,6.342820167541504,0.06767201974801364,0,0,0,0,0,,,,,,,,skip
11,2,35,70,71,isotropic_scatter,intermediate,0.08787524036830449,0.0598382609224972,0.5591590404510498,22.07217900921314,5.399328708648682,5.790424346923828,0.06754179224928768,0,0,0,0,0,,,,,,,,skip
13,4,32,64,65,elongated,axis_like,0.5916282809800654,0.44814886722855757,0.5728132724761963,39.46519682770143,8.988588333129883,8.382078170776367,0.06747557457026458,0,0,1,0,1,,,,,,,,skip
29,5,39,78,79,compact_cluster,intermediate,0.16309020383536796,0.1390846011653876,0.567362904548645,22.006960169998937,5.368109226226807,5.75645112991333,0.06746203431981022,0,0,0,0,0,,,,,,,,skip
22,4,59,118,119,isotropic_scatter,axis_like,0.16498101789251332,0.1648418810790508,0.5584663152694702,37.866219053192474,4.483487606048584,4.807725429534912,0.067441002660939,0,0,0,0,0,,,,,,,,skip
3,2,38,76,77,isotropic_scatter,intermediate,0.050870130959592495,0.04966428697039732,0.5585282444953918,-20.54830673779904,4.192192077636719,3.9094808101654053,0.06743757495736871,0,0,0,0,0,,,,,,,,skip
6,4,48,96,97,elongated,axis_like,0.1936533025631629,0.19439006736754288,0.5535581111907959,44.835848358255305,3.6603758335113525,3.413630485534668,0.0674098396447954,0,0,0,0,0,,,,,,,,skip
3,7,41,82,83,isotropic_scatter,axis_like,0.16194960757620544,0.15389787329552715,0.5582143664360046,-30.324374074647686,3.5250437259674072,3.779810905456543,0.06740209652322907,0,0,0,0,0,,,,,,,,skip
29,0,38,76,77,isotropic_scatter,already_diagonal,0.0384568505901279,0.0453755218874381,0.554370641708374,-12.283208661654703,4.8763747215271,5.228795051574707,0.06739991270865978,0,0,0,0,0,,,,,,,,skip
10,4,50,100,101,isotropic_scatter,axis_like,0.086466529818743,0.08686955534112184,0.5565485954284668,37.19702116476462,7.58916711807251,8.137287139892578,0.06735906112160424,0,0,0,0,0,,,,,,,,skip
24,1,44,88,89,elongated,intermediate,0.7674893439696087,0.25413478424311625,0.4574415683746338,-28.381261608266847,15.00595760345459,13.995966911315918,0.06730598065305458,0,1,0,0,1,,,,,,,,skip
24,5,41,82,83,isotropic_scatter,already_diagonal,0.05113034052435085,0.05080119268845521,0.5631446838378906,3.79148641885218,6.240183353424072,5.8201823234558105,0.06730587968025034,0,0,0,0,0,,,,,,,,skip
13,3,50,100,101,elongated,axis_like,0.31077496315359737,0.3114761785282014,0.5497069954872131,-42.87449858768608,7.839681625366211,8.405387878417969,0.06730281353276858,0,0,0,0,0,,,,,,,,skip
20,3,35,70,71,elongated,axis_like,0.3641988034445468,0.2397112215643796,0.5575586557388306,-44.52177447454877,4.503118515014648,4.827930927276611,0.0672777670506538,0,0,0,0,0,,,,,,,,skip
18,4,62,124,125,isotropic_scatter,intermediate,0.2423653870007771,0.24242234507470872,0.5613507032394409,20.09574093524077,8.166094779968262,7.616756916046143,0.06727057164088587,0,0,0,0,0,,,,,,,,skip
20,0,52,104,105,isotropic_scatter,axis_like,0.1725761706160631,0.17233611862636197,0.5465255975723267,34.773437492747284,7.650307655334473,8.202003479003906,0.06726354421595959,0,0,0,0,0,,,,,,,,skip
11,2,46,92,93,isotropic_scatter,intermediate,0.2920448654296644,0.23343749386455273,0.5375953912734985,-24.68540668768229,12.343405723571777,13.232566833496094,0.06719490792017384,0,0,0,0,0,,,,,,,,skip
24,5,60,120,121,isotropic_scatter,axis_like,0.15892825613524203,0.15899004517305526,0.566207766532898,-38.18955380564405,7.067310333251953,7.5759758949279785,0.06714191923664523,0,0,0,0,0,,,,,,,,skip
4,2,52,104,105,elongated,axis_like,0.689858265529695,0.6907215020876022,0.2948819398880005,-43.177665163407525,5.9059343338012695,6.330960750579834,0.06713458407393183,0,0,1,0,1,,,,,,,,skip
7,2,38,76,77,isotropic_scatter,intermediate,0.13161390620653635,0.10325926527996006,0.5593713521957397,-28.58127067963859,6.858959197998047,6.398499011993408,0.06713266148879193,0,0,0,0,0,,,,,,,,skip
5,4,42,84,85,elongated,axis_like,0.5392806653674849,0.5210045564679776,0.5078348517417908,-42.76247478089631,5.569242477416992,5.970020294189453,0.06713173440340446,0,0,1,0,1,,,,,,,,skip
3,6,45,90,91,elongated,axis_like,0.7127214480011913,0.7118794174960585,0.585250973701477,44.38842203527465,5.266998767852783,4.913511276245117,0.06711364615560249,0,1,1,0,2,,,,,,,,skip
26,3,44,88,89,elongated,already_diagonal,0.28329974149058407,0.2855473985319401,0.5421649813652039,11.617922714388909,8.575087547302246,9.191906929016113,0.06710461566650028,0,0,0,0,0,,,,,,,,skip
14,6,63,126,127,isotropic_scatter,already_diagonal,0.11534080240197346,0.11522733941080272,0.5570122599601746,-5.135005354213088,5.324018478393555,5.706334114074707,0.06699846662293547,0,0,0,0,0,,,,,,,,skip
13,3,38,76,77,isotropic_scatter,already_diagonal,0.7693311561969929,0.13658516154878628,0.6676079034805298,14.228955772502902,16.021577835083008,17.171611785888672,0.06697297639530506,0,1,0,0,1,,,,,,,,skip
11,6,59,118,119,elongated,axis_like,0.38056565069661996,0.3807827468184963,0.5437539219856262,36.84500099215146,6.631810665130615,7.107823371887207,0.06697024980098866,0,0,1,0,1,,,,,,,,skip
20,2,49,98,99,isotropic_scatter,already_diagonal,0.20714643569721922,0.20585199378934918,0.5544736981391907,-1.0730292756546307,6.25534725189209,6.703507900238037,0.06685464610700816,0,0,0,0,0,,,,,,,,skip
25,3,50,100,101,elongated,intermediate,0.1966307632370727,0.1954231800560683,0.5554389953613281,-23.157771125704272,8.676136016845703,9.297503471374512,0.06683164533811653,0,0,0,0,0,,,,,,,,skip
9,7,34,68,69,compact_cluster,intermediate,0.18340657575385044,0.07010940087791584,0.5544224977493286,17.990569743547184,4.383870601654053,4.090936183929443,0.0668209544355812,0,0,0,0,0,,,,,,,,skip
20,5,59,118,119,isotropic_scatter,axis_like,0.06376593077877762,0.06380792637663778,0.5507246255874634,-40.48311018325771,6.051654815673828,6.4849371910095215,0.06681365795437157,0,0,0,0,0,,,,,,,,skip
30,0,62,124,125,isotropic_scatter,axis_like,0.20068243269771924,0.20081517279612915,0.5582612156867981,-41.21047742538528,7.613976001739502,7.105338096618652,0.06680319257699857,0,0,0,0,0,,,,,,,,skip
5,4,43,86,87,isotropic_scatter,already_diagonal,0.10236427830993589,0.10563690053533652,0.5609557628631592,-10.91065602354634,5.147098541259766,5.515437602996826,0.06678328869805773,0,0,0,0,0,,,,,,,,skip
20,3,55,110,111,elongated,axis_like,0.5155405322994623,0.5158549130429294,0.44816768169403076,42.387047967077564,11.720893859863281,10.938202857971191,0.06677741572017099,0,0,1,0,1,,,,,,,,skip
2,2,45,90,91,compact_cluster,already_diagonal,0.031627293603615415,0.03091118677866388,0.5587239861488342,1.3564695680391772,5.696643829345703,6.104260444641113,0.06677575752084003,0,0,0,0,0,,,,,,,,skip
1,6,63,126,127,isotropic_scatter,already_diagonal,0.3512133529499661,0.351166643247477,0.5779944658279419,-9.164818914941732,3.422647714614868,3.667391061782837,0.06673500127062837,0,0,1,0,1,,,,,,,,skip
14,5,60,120,121,isotropic_scatter,intermediate,0.16002906910590767,0.1599347209053469,0.5682445168495178,-26.951174783296793,9.467020988464355,10.143643379211426,0.06670407914120413,0,0,0,0,0,,,,,,,,skip
19,2,57,114,115,elongated,intermediate,0.2698896807525619,0.2700565632216864,0.553847074508667,-28.367053440543874,7.79774284362793,8.35503101348877,0.06670090978251626,0,0,0,0,0,,,,,,,,skip
3,6,32,64,65,isotropic_scatter,intermediate,0.22595565925101865,0.024252948928094934,0.5526102781295776,-15.29028723427245,4.955082416534424,5.308749198913574,0.06661960645108789,0,0,0,0,0,,,,,,,,skip
16,3,56,112,113,isotropic_scatter,axis_like,0.10096042730934131,0.10076006630683773,0.5548305511474609,-42.17529669236857,3.662102460861206,3.418224334716797,0.06659511271212687,0,0,0,0,0,,,,,,,,skip
24,2,51,102,103,isotropic_scatter,already_diagonal,0.12906393788920653,0.12877650990226505,0.5659537315368652,6.835674895850503,6.32907772064209,5.907654762268066,0.06658520829971254,0,0,0,0,0,,,,,,,,skip
17,5,36,72,73,isotropic_scatter,already_diagonal,0.5824728765235893,0.1603821590412006,0.6130143404006958,6.824967281673573,8.420815467834473,9.020895004272461,0.06652106427951768,0,0,0,0,0,,,,,,,,skip
1,2,36,72,73,isotropic_scatter,axis_like,0.06940969980480152,0.05879080397137709,0.5645756721496582,40.84484072867606,2.1336545944213867,2.285545587539673,0.06645721439395685,0,0,0,0,0,,,,,,,,skip
29,3,38,76,77,isotropic_scatter,intermediate,0.10041565027009375,0.08066303217384498,0.5621482729911804,-28.169166066229646,4.554884910583496,4.879103183746338,0.0664503825709003,0,0,0,0,0,,,,,,,,skip
10,3,42,84,85,isotropic_scatter,already_diagonal,0.10159759430392101,0.09799729733210304,0.5567723512649536,2.4628415439412477,5.670665740966797,6.0742363929748535,0.06643973429726995,0,0,0,0,0,,,,,,,,skip
28,1,46,92,93,isotropic_scatter,intermediate,0.0281756451046049,0.0257217784069617,0.5513567924499512,26.076978100473525,4.673352241516113,4.362889289855957,0.0664326024694079,0,0,0,0,0,,,,,,,,skip
12,5,52,104,105,compact_cluster,already_diagonal,0.16688930367781055,0.16562723261915796,0.6043370962142944,-2.317799602763464,4.0323004722595215,4.319056987762451,0.06639331602139567,0,0,0,0,0,,,,,,,,skip
24,7,35,70,71,isotropic_scatter,intermediate,0.06499139376470604,0.04614910023620518,0.560620903968811,16.246090910908933,3.6543993949890137,3.4117820262908936,0.06639049060450315,0,0,0,0,0,,,,,,,,skip
7,6,40,80,81,isotropic_scatter,axis_like,0.14046141436523243,0.12901006705430243,0.5603266358375549,44.88560913724575,6.3707756996154785,6.823756694793701,0.06638293471451467,0,0,0,0,0,,,,,,,,skip
3,2,52,104,105,compact_cluster,axis_like,0.09265975594639149,0.09364170436900326,0.45455998182296753,42.31328279490746,4.571554183959961,4.26831579208374,0.06633157558105332,0,0,0,0,0,,,,,,,,skip
27,5,56,112,113,isotropic_scatter,intermediate,0.18049627771250096,0.18055610834621957,0.5579653382301331,20.72067496970749,7.748758792877197,8.299022674560547,0.0663046605921567,0,0,0,0,0,,,,,,,,skip
19,3,40,80,81,compact_cluster,intermediate,0.2316344880155199,0.13277798731825943,0.5597361326217651,17.906733806724223,7.846688270568848,8.40366268157959,0.06627757825544359,0,0,0,0,0,,,,,,,,skip
30,5,42,84,85,isotropic_scatter,axis_like,0.03446786311327932,0.039423328178761076,0.5600177645683289,36.05197471937635,5.296746253967285,5.672609806060791,0.06625937001553,0,0,0,0,0,,,,,,,,skip
25,7,44,88,89,elongated,intermediate,0.8997184731360571,0.234770356592437,0.42191314697265625,-29.895836722188683,16.107606887817383,15.040419578552246,0.06625362269501867,0,1,0,0,1,,,,,,,,skip
14,1,50,100,101,elongated,axis_like,0.427334212493522,0.42725919029575865,0.5432063341140747,41.44179011013158,8.543828010559082,7.978046894073486,0.06622103298268205,0,0,1,0,1,,,,,,,,skip
4,1,34,68,69,isotropic_scatter,intermediate,0.101201660386417,0.0210675605508572,0.5618869066238403,15.263378747617137,3.726303815841675,3.9904301166534424,0.06618993268657365,0,0,0,0,0,,,,,,,,skip
20,3,34,68,69,isotropic_scatter,axis_like,0.05735665607966328,0.06497041934149399,0.5598171949386597,-44.74199033953956,4.642934799194336,4.335818290710449,0.06614706468356589,0,0,0,0,0,,,,,,,,skip
13,5,46,92,93,isotropic_scatter,intermediate,0.18326602646991672,0.18216943721232692,0.5621174573898315,29.496400065879914,6.530153274536133,6.098269939422607,0.06613678377161891,0,0,0,0,0,,,,,,,,skip
16,1,34,68,69,elongated,already_diagonal,0.6486811548510596,0.4821602106497255,0.512442946434021,-14.538497724520633,8.179040908813477,8.758049964904785,0.06611164110863843,0,0,1,0,1,,,,,,,,skip
21,5,43,86,87,isotropic_scatter,already_diagonal,0.12461261932292815,0.1293777381572557,0.5672467947006226,9.414945490563314,6.077586650848389,5.676008224487305,0.06607531071647106,0,0,0,0,0,,,,,,,,skip
6,6,54,108,109,elongated,intermediate,0.3721188751481599,0.3716764670368031,0.5471199154853821,-17.77486058761983,7.905650615692139,7.383912563323975,0.06599558692013939,0,0,1,0,1,,,,,,,,skip
10,3,49,98,99,isotropic_scatter,already_diagonal,0.0655611543746591,0.06672580344948992,0.557217001914978,-0.42914086378298694,5.79040002822876,6.199219226837158,0.06594688518814941,0,0,0,0,0,,,,,,,,skip
30,0,45,90,91,isotropic_scatter,axis_like,0.21041675705565246,0.20517368232854513,0.550916314125061,33.52564994779438,7.595776081085205,7.09506893157959,0.06591915614159066,0,0,0,0,0,,,,,,,,skip
7,6,33,66,67,isotropic_scatter,already_diagonal,0.04537734916718932,0.0209459585330308,0.5590194463729858,9.904087549438454,5.800189018249512,5.418188095092773,0.06586008179299398,0,0,0,0,0,,,,,,,,skip
16,0,54,108,109,isotropic_scatter,intermediate,0.16770218398332193,0.16822402614257653,0.5615832805633545,24.60670113539231,9.575610160827637,10.25037670135498,0.06582846271768211,0,0,0,0,0,,,,,,,,skip
30,2,62,124,125,isotropic_scatter,intermediate,0.02743689988313251,0.027404887609934776,0.558573842048645,-20.97684986381377,6.049251556396484,5.651057720184326,0.06582530623827466,0,0,0,0,0,,,,,,,,skip
3,1,37,74,75,isotropic_scatter,axis_like,0.08566460238155679,0.06321799928235076,0.5623117089271545,-44.74847881290241,5.442666530609131,5.084650993347168,0.0657794364671272,0,0,0,0,0,,,,,,,,skip
18,5,49,98,99,elongated,axis_like,0.2550498527052161,0.25269570458911333,0.5575443506240845,41.130632114583875,10.261119842529297,9.586352348327637,0.06575963486996313,0,0,0,0,0,,,,,,,,skip
8,3,39,78,79,isotropic_scatter,intermediate,0.13454314000683124,0.12331349384124297,0.5616434812545776,-23.300602580474653,5.370903968811035,5.017821788787842,0.06573980508189121,0,0,0,0,0,,,,,,,,skip
17,7,42,84,85,isotropic_scatter,intermediate,0.1747865545727703,0.1708618882275855,0.5628160238265991,26.684535539956013,8.976271629333496,8.386209487915039,0.0657357715747145,0,0,0,0,0,,,,,,,,skip
7,0,48,96,97,isotropic_scatter,already_diagonal,0.14285555917000828,0.14127087888241058,0.5549484491348267,-8.753262597679111,5.698729991912842,5.324222564697266,0.06571769986418827,0,0,0,0,0,,,,,,,,skip
27,5,43,86,87,isotropic_scatter,already_diagonal,0.08263917880845567,0.08421294685378485,0.5545971989631653,-14.874921406254822,6.560298442840576,6.129441261291504,0.06567646049994538,0,0,0,0,0,,,,,,,,skip
28,3,39,78,79,isotropic_scatter,already_diagonal,0.12760734736683998,0.12062320643812015,0.5518850088119507,-11.025777697029762,5.350059509277344,5.726123809814453,0.06567519547735647,0,0,0,0,0,,,,,,,,skip
31,3,47,94,95,elongated,axis_like,0.23618626629960515,0.23338360780637263,0.5553352236747742,-33.651449133222606,4.072851657867432,3.8055508136749268,0.06562989930560474,0,0,0,0,0,,,,,,,,skip
