layer,head,pair,dim0,dim1,override_priority,search_window_deg,search_step_deg,search_grid_size,search_grid_min_deg,search_grid_max_deg,coarse_best_alpha_deg,coarse_best_alpha_rad,coarse_best_gap_csv,coarse_best_gap_recomputed,refined_best_alpha_deg,refined_best_alpha_rad,refined_best_gap,gap_at_zero_deg,refine_delta_deg,gap_improvement_vs_coarse,gap_improvement_vs_coarse_pct,gap_improvement_vs_zero,gap_improvement_vs_zero_pct,post_residual_gap,support_count_234,criterion1_residual_gap,criterion2_pre_line_like,criterion3_post_directional,criterion4_bucket_consistent
17,1,48,96,97,medium,5.0,0.5,21,20.0,30.0,25.0,0.4363323129985824,0.034070249646902084,0.034070249646902084,27.5,0.4799655442984406,0.0006698250072076917,0.29721876978874207,2.5,0.03340042463969439,98.03398855555906,0.2965489447815344,99.77463569757597,0.29721876844002826,1,1,0,1,0
1,7,55,110,111,medium,5.0,0.5,21,35.0,45.0,40.0,0.6981317007977318,0.004126370884478092,0.004126370884478092,39.5,0.6894050545377601,0.0023914584890007973,0.2986868917942047,-0.5,0.001734912395477295,42.04450942602869,0.2962954333052039,99.19934267130527,0.2986868998106163,1,1,0,1,0
19,2,49,98,99,medium,5.0,0.5,21,-45.0,-35.0,-40.0,-0.6981317007977318,0.006504143588244915,0.006504143588244915,-39.5,-0.6894050545377601,0.001538321259431541,0.29779186844825745,0.5,0.004965822328813374,76.34859626697381,0.2962535471888259,99.4834240211301,0.2977918592184392,1,1,0,1,0
12,2,61,122,123,medium,5.0,0.5,21,15.0,25.0,20.0,0.3490658503988659,0.01112243253737688,0.01112243253737688,21.0,0.3665191429188092,0.003252841765061021,0.2985374927520752,1.0,0.00786959077231586,70.75422346568647,0.2952846509870142,98.91040762248164,0.2985374864054221,1,1,0,1,0
23,0,60,120,121,medium,5.0,0.5,21,10.0,20.0,15.0,0.2617993877991494,0.027201954275369644,0.027201954275369644,16.5,0.2879793265790644,0.0007726590847596526,0.2958827316761017,1.5,0.02642929519060999,97.1595456821304,0.29511007259134203,99.73886306903321,0.29588272277962036,1,1,0,1,0
15,1,55,110,111,medium,5.0,0.5,21,-45.0,44.5,-45.0,-0.7853981633974483,0.01809862069785595,0.01809862069785595,-43.5,-0.7592182246175333,0.0028164638206362724,0.2977561354637146,1.5,0.015282156877219677,84.4382405286281,0.2949396716430783,99.05410385037071,0.2977561312146196,1,1,0,1,0
14,3,46,92,93,medium,5.0,0.5,21,20.0,30.0,25.0,0.4363323129985824,0.0017420124495401978,0.0017420124495401978,25.0,0.4363323129985824,0.0017420124495401978,0.2966363728046417,0.0,0.0,0.0,0.2948943603551015,99.41274482523171,0.2966363642522857,1,1,0,1,0
11,5,53,106,107,medium,5.0,0.5,21,-35.0,-25.0,-30.0,-0.5235987755982988,0.01019700150936842,0.01019700150936842,-29.5,-0.5148721293383273,0.0005946672172285616,0.29427269101142883,0.5,0.009602334292139858,94.16821487490989,0.29367802379420027,99.79791967267344,0.29427269344047713,1,1,0,1,0
15,4,35,70,71,medium,5.0,0.5,21,-45.0,44.5,-45.0,-0.7853981633974483,0.0032412733417004347,0.0032412733417004347,-44.5,-0.7766715171374766,0.0019782159943133593,0.295284628868103,0.5,0.0012630573473870754,38.96793680240652,0.29330641287378967,99.33006468982272,0.29528461861202454,1,1,0,1,0
0,0,59,118,119,medium,5.0,0.5,21,20.0,30.0,25.0,0.4363323129985824,0.009730493649840355,0.009730493649840355,26.0,0.4537856055185257,0.002701480407267809,0.29545706510543823,1.0,0.007029013242572546,72.23696449036652,0.2927555846981704,99.08566058276395,0.2954570674378331,1,1,0,1,0
0,0,56,112,113,medium,5.0,0.5,21,-30.0,-20.0,-25.0,-0.4363323129985824,0.003164398018270731,0.003164398018270731,-25.0,-0.4363323129985824,0.003164398018270731,0.2957320213317871,0.0,0.0,0.0,0.2925676233135164,98.92997788875877,0.29573202760314227,1,1,0,1,0
0,2,58,116,117,medium,5.0,0.5,21,20.0,30.0,25.0,0.4363323129985824,0.021677376702427864,0.021677376702427864,23.5,0.41015237421866746,0.0015088490908965468,0.2918495535850525,-1.5,0.020168527611531317,93.03952174836932,0.29034070449415594,99.48300448900402,0.29184954840658944,1,1,0,1,0
14,3,58,116,117,medium,5.0,0.5,21,-40.0,-30.0,-35.0,-0.6108652381980153,0.00277489866130054,0.00277489866130054,-35.0,-0.6108652381980153,0.00277489866130054,0.29288578033447266,0.0,0.0,0.0,0.2901108816731721,99.05256627408417,0.2928857761203323,1,1,0,1,0
16,4,58,116,117,medium,5.0,0.5,21,10.0,20.0,15.0,0.2617993877991494,0.03089378960430622,0.03089378960430622,16.5,0.2879793265790644,0.0023977223318070173,0.2920607924461365,1.5,0.028496067272499204,92.23882093288806,0.28966307011432946,99.17903313494254,0.29206079986339295,1,1,0,1,0
26,6,50,100,101,medium,5.0,0.5,21,-35.0,-25.0,-30.0,-0.5235987755982988,0.025563668459653854,0.025563668459653854,-28.0,-0.4886921905584123,0.0007593478076159954,0.28958624601364136,2.0,0.02480432065203786,97.02958200692343,0.28882689820602536,99.73778181178528,0.28958625726731596,1,1,0,1,0
22,2,39,78,79,medium,5.0,0.5,21,-45.0,44.5,-45.0,-0.7853981633974483,0.01184703130275011,0.01184703130275011,-44.0,-0.767944870877505,0.002323676133528352,0.2906913161277771,1.0,0.009523355169221759,80.38600494801642,0.28836763999424875,99.20063792600294,0.2906913161486971,1,1,0,1,0
13,3,56,112,113,medium,5.0,0.5,21,-35.0,-25.0,-30.0,-0.5235987755982988,0.0030987223144620657,0.0030987223144620657,-29.5,-0.5148721293383273,0.0025600034277886152,0.2903555929660797,0.5,0.0005387188866734505,17.38519402526623,0.2877955895382911,99.1183212964361,0.29035560432436175,1,1,0,1,0
20,7,39,78,79,medium,5.0,0.5,21,-30.0,-20.0,-25.0,-0.4363323129985824,0.007901770994067192,0.007901770994067192,-24.5,-0.4276056667386107,0.0025890404358506203,0.2900698184967041,0.5,0.005312730558216572,67.23468146831232,0.2874807780608535,99.10744232224214,0.29006983289187244,1,1,0,1,0
21,2,50,100,101,medium,5.0,0.5,21,-45.0,44.5,-45.0,-0.7853981633974483,0.047685809433460236,0.047685809433460236,-42.5,-0.7417649320975901,0.0001878791954368353,0.28762516379356384,2.5,0.0474979302380234,99.60600606832732,0.287437284598127,99.93467915221365,0.28762517105828433,1,1,0,1,0
3,5,51,102,103,medium,5.0,0.5,21,-35.0,-25.0,-30.0,-0.5235987755982988,0.027493542060256004,0.027493542060256004,-31.5,-0.5497787143782138,0.0016355265397578478,0.2889532744884491,-1.5,0.025858015520498157,94.05123379092676,0.28731774794869125,99.43398234795805,0.2889532685213562,1,1,0,1,0
12,6,61,122,123,medium,5.0,0.5,21,5.0,15.0,10.0,0.17453292519943295,0.05507222190499306,0.05507222190499306,12.0,0.20943951023931956,0.000460288516478613,0.28701797127723694,2.0,0.054611933388514444,99.16420928635733,0.2865576827607583,99.83963076791662,0.2870179578112945,1,1,0,1,0
5,5,42,84,85,medium,5.0,0.5,21,15.0,25.0,20.0,0.3490658503988659,0.026568053290247917,0.026568053290247917,21.5,0.3752457891787809,0.003285737708210945,0.2896462678909302,1.5,0.023282315582036972,87.63274948181089,0.28636053018271923,98.86560329876295,0.28964626100185165,1,1,0,1,0
9,2,61,122,123,medium,5.0,0.5,21,-30.0,-20.0,-25.0,-0.4363323129985824,0.019472680985927582,0.019472680985927582,-26.5,-0.4625122517784973,0.0012020798167213798,0.2875356078147888,-1.5,0.018270601169206202,93.82683967559427,0.28633352799806744,99.58193705960214,0.2875355962794311,1,1,0,1,0
26,6,63,126,127,medium,5.0,0.5,21,-45.0,44.5,-45.0,-0.7853981633974483,0.003252816153690219,0.003252816153690219,-44.5,-0.7766715171374766,0.0013597853248938918,0.286056250333786,0.5,0.0018930308287963271,58.19667449230853,0.2846964650088921,99.52464407846107,0.28605625258477113,1,1,0,1,0
1,3,57,114,115,medium,5.0,0.5,21,10.0,20.0,15.0,0.2617993877991494,0.009174064733088017,0.009174064733088017,15.5,0.27052603405912107,0.0014231338864192367,0.28597038984298706,0.5,0.00775093084666878,84.48742266569765,0.2845472559565678,99.50234921622459,0.2859703902179205,1,1,0,1,0
7,4,57,114,115,medium,5.0,0.5,21,20.0,30.0,25.0,0.4363323129985824,0.011071301996707916,0.011071301996707916,23.5,0.41015237421866746,0.0012582861818373203,0.2847876250743866,-1.5,0.009813015814870596,88.63470455226066,0.2835293388925493,99.55816683343996,0.2847876192840237,1,1,0,1,0
14,0,53,106,107,medium,5.0,0.5,21,30.0,40.0,35.0,0.6108652381980153,0.03194040060043335,0.03194040060043335,37.0,0.6457718232379019,0.002407640917226672,0.2857399880886078,2.0,0.029532759683206677,92.46208290451433,0.2833323471713811,99.15740147770984,0.28573999471517086,1,1,0,1,0
7,7,43,86,87,medium,5.0,0.5,21,-30.0,-20.0,-25.0,-0.4363323129985824,0.00019206649449188262,0.00019206649449188262,-25.0,-0.4363323129985824,0.00019206649449188262,0.2825750708580017,0.0,0.0,0.0,0.2823830043635098,99.93202992255874,0.2825750712252883,1,1,0,1,0
14,5,50,100,101,medium,5.0,0.5,21,-40.0,-30.0,-35.0,-0.6108652381980153,0.017912257462739944,0.017912257462739944,-33.5,-0.5846852994181004,0.0018810925539582968,0.28367453813552856,1.5,0.016031164908781648,89.4982943502725,0.28179344558157027,99.33688354043971,0.283674541937447,1,1,0,1,0
1,1,45,90,91,medium,5.0,0.5,21,-25.0,-15.0,-20.0,-0.3490658503988659,0.023157192394137383,0.023157192394137383,-19.0,-0.33161255787892263,0.004635951016098261,0.28592732548713684,1.0,0.01852124137803912,79.98051345260694,0.2812913744710386,98.37862610430817,0.285927334808478,1,1,0,1,0
6,6,56,112,113,medium,5.0,0.5,21,-40.0,-30.0,-35.0,-0.6108652381980153,0.020496485754847527,0.020496485754847527,-36.5,-0.6370451769779303,0.00016859342576935887,0.2812560200691223,-1.5,0.020327892329078168,99.17745203843305,0.28108742664335296,99.9400569538999,0.28125601154486335,1,1,0,1,0
29,2,50,100,101,medium,5.0,0.5,21,-30.0,-20.0,-25.0,-0.4363323129985824,0.02723732590675354,0.02723732590675354,-27.0,-0.47123889803846897,0.0021540792658925056,0.28279873728752136,-2.0,0.025083246640861034,92.09144365615423,0.28064465802162886,99.23829954597625,0.28279873640726566,1,1,0,1,0
12,5,40,80,81,medium,5.0,0.5,21,10.0,20.0,15.0,0.2617993877991494,0.012362931855022907,0.012362931855022907,14.5,0.2530727415391778,0.0011379255447536707,0.2815600037574768,-0.5,0.011225006310269237,90.79566596259005,0.28042207821272314,99.59584971957386,0.28155999005809584,1,1,0,1,0
0,6,46,92,93,medium,5.0,0.5,21,35.0,45.0,40.0,0.6981317007977318,0.023339668288826942,0.023339668288826942,41.5,0.7243116395776468,0.002840325003489852,0.28301429748535156,1.5,0.02049934328533709,87.83048255724543,0.2801739724818617,98.99640229178286,0.2830142951842005,1,1,0,1,0
24,5,45,90,91,medium,5.0,0.5,21,20.0,30.0,25.0,0.4363323129985824,0.02457435615360737,0.02457435615360737,26.5,0.4625122517784973,0.003023267723619938,0.282524436712265,1.5,0.02155108842998743,87.69746924508482,0.2795011689886451,98.9299092995984,0.2825244364101549,1,1,0,1,0
11,6,58,116,117,medium,5.0,0.5,21,35.0,45.0,40.0,0.6981317007977318,0.003049293300136924,0.003049293300136924,40.5,0.7068583470577035,0.0019079387420788407,0.2811972200870514,0.5,0.001141354558058083,37.430133664309444,0.27928928134497255,99.32149445094507,0.2811972257494048,1,1,0,1,0
9,3,60,120,121,medium,5.0,0.5,21,35.0,45.0,40.0,0.6981317007977318,0.012654965743422508,0.012654965743422508,42.0,0.7330382858376184,0.001059415633790195,0.2799561023712158,2.0,0.011595550109632313,91.62845909447971,0.2788966867374256,99.621577945679,0.27995610686541467,1,1,0,1,0
14,5,53,106,107,medium,5.0,0.5,21,-45.0,44.5,-45.0,-0.7853981633974483,0.017931103706359863,0.017931103706359863,-43.5,-0.7592182246175333,0.00020490576571319252,0.27856874465942383,1.5,0.01772619794064667,98.8572607181982,0.27836383889371064,99.92644337541755,0.278568737295397,1,1,0,1,0
13,2,49,98,99,medium,5.0,0.5,21,20.0,30.0,25.0,0.4363323129985824,0.0013114602770656347,0.0013114602770656347,25.0,0.4363323129985824,0.0013114602770656347,0.2796552777290344,0.0,0.0,0.0,0.2783438174519688,99.53104397395413,0.27965526787429146,1,1,0,1,0
14,6,51,102,103,medium,5.0,0.5,21,-45.0,44.5,-45.0,-0.7853981633974483,0.02200991101562977,0.02200991101562977,43.0,0.7504915783575618,4.2602812754921615e-05,0.27776286005973816,-2.0,0.021967308202874847,99.80643805090958,0.27772025724698324,99.98466216370836,0.2777628651195011,1,1,0,1,0
19,2,53,106,107,medium,5.0,0.5,21,25.0,35.0,30.0,0.5235987755982988,0.024925608187913895,0.024925608187913895,32.5,0.5672320068981571,0.0006088109803386033,0.2763201594352722,2.5,0.02431679720757529,97.55748796278597,0.2757113484549336,99.77967189162642,0.2763201602837895,1,1,0,1,0
0,0,43,86,87,medium,5.0,0.5,21,10.0,20.0,15.0,0.2617993877991494,0.0008768843254074454,0.0008768843254074454,15.0,0.2617993877991494,0.0008768843254074454,0.2759609520435333,0.0,0.0,0.0,0.2750840677181259,99.68224333228524,0.2759609573861508,1,1,0,1,0
15,6,61,122,123,medium,5.0,0.5,21,-35.0,-25.0,-30.0,-0.5235987755982988,0.02378043346107006,0.02378043346107006,-31.5,-0.5497787143782138,0.0009489324875175953,0.2750163972377777,-1.5,0.022831500973552465,96.00960811302681,0.2740674647502601,99.65495421471282,0.2750163958488749,1,1,0,1,0
13,2,63,126,127,medium,5.0,0.5,21,25.0,35.0,30.0,0.5235987755982988,0.01785152219235897,0.01785152219235897,31.0,0.5410520681182421,0.00370147661305964,0.2773069441318512,1.0,0.01415004557929933,79.26520454012604,0.27360546751879156,98.66520594186791,0.27730693306994136,1,1,0,1,0
16,7,61,122,123,medium,5.0,0.5,21,-40.0,-30.0,-35.0,-0.6108652381980153,0.013686103746294975,0.013686103746294975,-34.5,-0.6021385919380436,0.0033453484065830708,0.2767726480960846,0.5,0.010340755339711905,75.55660494325345,0.2734272996895015,98.79130093613091,0.2767726336875065,1,1,0,1,0
9,0,50,100,101,medium,5.0,0.5,21,-40.0,-30.0,-35.0,-0.6108652381980153,0.001929708058014512,0.001929708058014512,-35.5,-0.619591884457987,0.000438791437773034,0.27243733406066895,-0.5,0.001490916620241478,77.26125276045595,0.2719985426228959,99.83893858039467,0.2724373269987956,1,1,0,1,0
14,3,60,120,121,medium,5.0,0.5,21,-20.0,-10.0,-15.0,-0.2617993877991494,0.044280003756284714,0.044280003756284714,-17.5,-0.30543261909900765,9.664285607868806e-05,0.2713627219200134,-2.5,0.044183360900206026,99.78174605266385,0.27126607906393474,99.96438609717838,0.2713627196837819,1,1,0,1,0
9,5,54,108,109,medium,5.0,0.5,21,-30.0,-20.0,-25.0,-0.4363323129985824,0.007755018770694733,0.007755018770694733,-25.5,-0.44505895925855404,0.0006976233562454581,0.2702659070491791,-0.5,0.0070573954144492745,91.00423381460156,0.2695682836929336,99.74187519104342,0.2702659065092207,1,1,0,1,0
13,2,61,122,123,medium,5.0,0.5,21,15.0,25.0,20.0,0.3490658503988659,0.005525531247258186,0.005525531247258186,20.5,0.35779249665883756,0.004536314867436886,0.27396148443222046,0.5,0.0009892163798213005,17.902647466018,0.2694251695647836,98.34417787710623,0.2739614896613432,1,1,0,1,0
8,2,63,126,127,medium,5.0,0.5,21,20.0,30.0,25.0,0.4363323129985824,0.008469076827168465,0.008469076827168465,25.5,0.44505895925855404,0.0003717285580933094,0.2695837914943695,0.5,0.008097348269075155,95.61075468224803,0.2692120629362762,99.8621101973406,0.26958379690832796,1,1,0,1,0
0,1,49,98,99,medium,5.0,0.5,21,-15.0,-5.0,-10.0,-0.17453292519943295,0.00542784109711647,0.00542784109711647,-10.0,-0.17453292519943295,0.00542784109711647,0.27296581864356995,0.0,0.0,0.0,0.2675379775464535,98.0115308487749,0.2729658045614079,1,1,0,1,0
11,3,53,106,107,medium,5.0,0.5,21,15.0,25.0,20.0,0.3490658503988659,0.01874392479658127,0.01874392479658127,21.5,0.3752457891787809,0.0026785447262227535,0.2691434919834137,1.5,0.016065380070358515,85.7097979463122,0.26646494725719094,99.00478933877108,0.2691435036015523,1,1,0,1,0
0,0,60,120,121,medium,5.0,0.5,21,30.0,40.0,35.0,0.6108652381980153,0.020750492811203003,0.020750492811203003,36.0,0.6283185307179586,0.006285906303673983,0.2716996371746063,1.0,0.01446458650752902,69.70719509716763,0.26541373087093234,97.6864502400368,0.2716996304823325,1,1,0,1,0
1,0,45,90,91,medium,5.0,0.5,21,35.0,45.0,40.0,0.6981317007977318,0.007543517742305994,0.007543517742305994,40.5,0.7068583470577035,0.0019636035431176424,0.2666339576244354,0.5,0.005579914199188352,73.96965699298025,0.2646703540813178,99.26355834020082,0.26663396994469035,1,1,0,1,0
0,6,48,96,97,medium,5.0,0.5,21,20.0,30.0,25.0,0.4363323129985824,0.04607782140374184,0.04607782140374184,27.5,0.4799655442984406,0.0046846759505569935,0.2688943147659302,2.5,0.04139314545318484,89.83312186244864,0.2642096388153732,98.25780029799627,0.26889430482086213,1,1,0,1,0
0,3,58,116,117,medium,5.0,0.5,21,5.0,15.0,10.0,0.17453292519943295,0.06705541163682938,0.06705541163682938,12.0,0.20943951023931956,0.0003204398963134736,0.26436707377433777,2.0,0.0667349717405159,99.52212671805079,0.2640466338780243,99.87878978583127,0.26436707322288727,1,1,0,1,0
14,3,47,94,95,medium,5.0,0.5,21,25.0,35.0,30.0,0.5235987755982988,0.0066925822757184505,0.0066925822757184505,31.0,0.5410520681182421,0.0009606355451978743,0.2648243308067322,1.0,0.005731946730520576,85.64626469093726,0.2638636952615343,99.63725555643943,0.26482432057641825,1,1,0,1,0
1,7,61,122,123,medium,5.0,0.5,21,35.0,45.0,40.0,0.6981317007977318,0.0325537733733654,0.0325537733733654,37.5,0.6544984694978736,0.0014803510857746005,0.2653087079524994,-2.5,0.0310734222875908,95.45259755667593,0.2638283568667248,99.44202695147132,0.2653087097546235,1,1,0,1,0
1,2,51,102,103,medium,5.0,0.5,21,-20.0,-10.0,-15.0,-0.2617993877991494,0.05506284534931183,0.05506284534931183,-17.0,-0.29670597283903605,0.0022953799925744534,0.2653350532054901,-2.0,0.052767465356737375,95.83134511481772,0.26303967321291566,99.13491264541034,0.26533505637642735,1,1,0,1,0
10,4,36,72,73,medium,5.0,0.5,21,-45.0,-35.0,-40.0,-0.6981317007977318,0.0029886953998357058,0.0029886953998357058,-39.5,-0.6894050545377601,9.038543066708371e-05,0.2626313865184784,0.5,0.002898309969168622,96.97575635603239,0.2625410010878113,99.96558468054208,0.26263139932099755,1,1,0,1,0
9,2,58,116,117,medium,5.0,0.5,21,-40.0,-30.0,-35.0,-0.6108652381980153,0.017893511801958084,0.017893511801958084,-34.0,-0.5934119456780721,0.0015214057639241219,0.26364246010780334,1.0,0.016372106038033962,91.49744454435358,0.2621210543438792,99.42292839958252,0.2636424488612921,1,1,0,1,0
9,4,44,88,89,medium,5.0,0.5,21,35.0,45.0,40.0,0.6981317007977318,0.022268561646342278,0.022268561646342278,38.0,0.6632251157578453,0.002253919607028365,0.26411473751068115,-2.0,0.020014642039313912,89.87846793688813,0.2618608179036528,99.14661346493881,0.2641147297021411,1,1,0,1,0
17,2,35,70,71,medium,5.0,0.5,21,-40.0,-30.0,-35.0,-0.6108652381980153,0.014861769042909145,0.014861769042909145,-34.0,-0.5934119456780721,0.0018703022506088018,0.26297396421432495,1.0,0.012991466792300344,87.41534574242922,0.26110366196371615,99.28878805314564,0.2629739549127753,1,1,0,1,0
1,0,63,126,127,medium,5.0,0.5,21,-20.0,-10.0,-15.0,-0.2617993877991494,0.0027214677538722754,0.0027214677538722754,-15.0,-0.2617993877991494,0.0027214677538722754,0.26379528641700745,0.0,0.0,0.0,0.26107381866313517,98.96834102275422,0.26379529554691084,1,1,0,1,0
5,5,51,102,103,medium,5.0,0.5,21,35.0,45.0,40.0,0.6981317007977318,0.00959948543459177,0.00959948543459177,40.5,0.7068583470577035,0.0016280210111290216,0.26251065731048584,0.5,0.007971464423462749,83.04053876406287,0.2608826362993568,99.37982669815821,0.26251065271622176,1,1,0,1,0
13,4,58,116,117,medium,5.0,0.5,21,30.0,40.0,35.0,0.6108652381980153,0.011790846474468708,0.011790846474468708,34.5,0.6021385919380436,0.0017856147605925798,0.2626030147075653,-0.5,0.010005231713876128,84.85592391980458,0.26081739994697273,99.32003264982276,0.26260302623034987,1,1,0,1,0
11,5,48,96,97,medium,5.0,0.5,21,-25.0,-15.0,-20.0,-0.3490658503988659,0.03743789717555046,0.03743789717555046,-21.5,-0.3752457891787809,0.004243413917720318,0.26418212056159973,-1.5,0.03319448325783014,88.66545869864838,0.2599387066438794,98.39375431285825,0.26418212855065354,1,1,0,1,0
12,3,58,116,117,medium,5.0,0.5,21,-25.0,-15.0,-20.0,-0.3490658503988659,0.028962189331650734,0.028962189331650734,-21.5,-0.3752457891787809,0.00047930923756211996,0.2601255178451538,-1.5,0.028482880094088614,98.3450517774279,0.2596462086075917,99.81573924714013,0.26012551491044283,1,1,0,1,0
13,2,53,106,107,medium,5.0,0.5,21,20.0,30.0,25.0,0.4363323129985824,0.049764107912778854,0.049764107912778854,27.5,0.4799655442984406,0.003030124120414257,0.2622024416923523,2.5,0.0467339837923646,93.91102493844534,0.25917231757193804,98.84435701633566,0.26220245452894125,1,1,0,1,0
13,0,54,108,109,medium,5.0,0.5,21,30.0,40.0,35.0,0.6108652381980153,0.004812992177903652,0.004812992177903652,34.5,0.6021385919380436,0.0002677844022400677,0.2589990198612213,-0.5,0.0045452077756635845,94.43621779670741,0.25873123545898125,99.89660794763488,0.25899901061925107,1,1,0,1,0
15,1,45,90,91,medium,5.0,0.5,21,-20.0,-10.0,-15.0,-0.2617993877991494,0.012739324010908604,0.012739324010908604,-14.5,-0.2530727415391778,0.0018723278772085905,0.26045599579811096,0.5,0.010866996133700013,85.30276900402778,0.25858366792090237,99.28113466097363,0.26045600815637976,1,1,0,1,0
13,0,49,98,99,medium,5.0,0.5,21,30.0,40.0,35.0,0.6108652381980153,0.004671098664402962,0.004671098664402962,35.5,0.619591884457987,0.0014078656677156687,0.2592097520828247,0.5,0.003263232996687293,69.8600742809269,0.25780188641510904,99.45686238407195,0.25920974872161223,1,1,0,1,0
0,1,57,114,115,medium,5.0,0.5,21,35.0,45.0,40.0,0.6981317007977318,0.013989006169140339,0.013989006169140339,41.0,0.7155849933176751,0.0011281537590548396,0.25837528705596924,1.0,0.0128608524100855,91.9354259665455,0.2572471332969144,99.56336622905795,0.25837529843156054,1,1,0,1,0
9,0,63,126,127,medium,5.0,0.5,21,-35.0,-25.0,-30.0,-0.5235987755982988,0.013362722471356392,0.013362722471356392,-31.0,-0.5410520681182421,0.0024693498853594065,0.2596895098686218,-1.0,0.010893372585996985,81.52060786525672,0.2572201599832624,99.0491145034666,0.25968951540693896,1,1,0,1,0
27,7,52,104,105,medium,5.0,0.5,21,-35.0,-25.0,-30.0,-0.5235987755982988,0.009116982109844685,0.009116982109844685,-30.5,-0.5323254218582705,0.0016090819844976068,0.2586430013179779,-0.5,0.007507900125347078,82.35071688075278,0.2570339193334803,99.37787530445512,0.2586430118064784,1,1,0,1,0
0,6,58,116,117,medium,5.0,0.5,21,25.0,35.0,30.0,0.5235987755982988,0.00417381851002574,0.00417381851002574,30.5,0.5323254218582705,0.0012417291291058064,0.2582687735557556,0.5,0.0029320893809199333,70.24956580830946,0.2570270444266498,99.51921050616762,0.25826877328010767,1,1,0,1,0
30,0,47,94,95,medium,5.0,0.5,21,-25.0,-15.0,-20.0,-0.3490658503988659,0.027594715356826782,0.027594715356826782,-17.0,-0.29670597283903605,0.0019018620951101184,0.2562195658683777,3.0,0.025692853261716664,93.10787565475066,0.25431770377326757,99.25772175568859,0.25621956648708216,1,1,0,1,0
1,6,47,94,95,medium,5.0,0.5,21,35.0,45.0,40.0,0.6981317007977318,0.002974604954943061,0.002974604954943061,39.5,0.6894050545377601,0.002900276565924287,0.25721079111099243,-0.5,7.432838901877403e-05,2.498765050977897,0.25431051454506814,98.87241256348659,0.2572107971864953,1,1,0,1,0
13,7,39,78,79,medium,5.0,0.5,21,-20.0,-10.0,-15.0,-0.2617993877991494,0.01897096075117588,0.01897096075117588,-16.0,-0.2792526803190927,0.00048063555732369423,0.2533789277076721,-1.0,0.018490325193852186,97.46646696691994,0.2528982921503484,99.81030957796214,0.25337893021240243,1,1,0,1,0
26,4,49,98,99,medium,5.0,0.5,21,25.0,35.0,30.0,0.5235987755982988,0.02587537094950676,0.02587537094950676,31.0,0.5410520681182421,0.003708933014422655,0.2560572028160095,1.0,0.022166437935084105,85.66616485746128,0.25234826980158687,98.55152170154427,0.25605721723607444,1,1,0,1,0
18,2,46,92,93,medium,5.0,0.5,21,15.0,25.0,20.0,0.3490658503988659,0.03254413232207298,0.03254413232207298,21.5,0.3752457891787809,0.004420393146574497,0.25660598278045654,1.5,0.028123739175498486,86.41723459446366,0.25218558963388205,98.2773616192899,0.25660598888573116,1,1,0,1,0
15,7,56,112,113,medium,5.0,0.5,21,-30.0,-20.0,-25.0,-0.4363323129985824,0.04190022870898247,0.04190022870898247,-22.5,-0.39269908169872414,0.0014465611893683672,0.253620445728302,2.5,0.0404536675196141,96.54760550493545,0.25217388453893363,99.42963542027758,0.25362046047822234,1,1,0,1,0
5,2,57,114,115,medium,5.0,0.5,21,10.0,20.0,15.0,0.2617993877991494,0.013666215352714062,0.013666215352714062,15.5,0.27052603405912107,0.001338869915343821,0.253169983625412,0.5,0.01232734543737024,90.20306733950358,0.25183111371006817,99.47115771934291,0.2531699945801753,1,1,0,1,0
15,6,40,80,81,medium,5.0,0.5,21,30.0,40.0,35.0,0.6108652381980153,0.01758475787937641,0.01758475787937641,36.0,0.6283185307179586,0.0033083867747336626,0.25508543848991394,1.0,0.014276371104642749,81.18605443744111,0.2517770517151803,98.70302797591307,0.25508542456434896,1,1,0,1,0
6,5,52,104,105,medium,5.0,0.5,21,30.0,40.0,35.0,0.6108652381980153,0.004396174103021622,0.004396174103021622,34.5,0.6021385919380436,0.0004977311473339796,0.2518141269683838,-0.5,0.003898442955687642,88.67808381401741,0.2513163958210498,99.80234184899544,0.2518141303956935,1,1,0,1,0
9,5,48,96,97,medium,5.0,0.5,21,-45.0,44.5,-45.0,-0.7853981633974483,0.02928532473742962,0.02928532473742962,43.5,0.7592182246175333,0.0028827921487390995,0.25337284803390503,-1.5,0.02640253258869052,90.15618855318822,0.25049005588516593,98.8622331985812,0.25337285795481257,1,1,0,1,0
9,0,60,120,121,medium,5.0,0.5,21,35.0,45.0,40.0,0.6981317007977318,0.0008630845113657415,0.0008630845113657415,39.5,0.6894050545377601,0.0002839769294951111,0.25076577067375183,-0.5,0.0005791075818706304,67.09743649022884,0.2504817937442567,99.88675610362127,0.25076577853828913,1,1,0,1,0
8,2,51,102,103,medium,5.0,0.5,21,-25.0,-15.0,-20.0,-0.3490658503988659,0.004451547749340534,0.004451547749340534,-19.5,-0.34033920413889424,0.0030090652871876955,0.2531094551086426,0.5,0.0014424824621528387,32.4040658075954,0.2501003898214549,98.81116045787539,0.253109453498051,1,1,0,1,0
0,0,48,96,97,medium,5.0,0.5,21,-30.0,-20.0,-25.0,-0.4363323129985824,0.006286061834543943,0.006286061834543943,-25.5,-0.44505895925855404,0.0023767459206283092,0.25224238634109497,-0.5,0.003909315913915634,62.19022365374579,0.24986564042046666,99.0577531575465,0.2522423993775552,1,1,0,1,0
