layer,head,pair,dim0,dim1,pre_absmax_dim0,pre_absmax_dim1,pre_residual_gap,post_absmax_dim0,post_absmax_dim1,post_residual_gap,residual_improvement
19,6,32,64,65,6.2734375,5.6484375,0.099626400996264,5.825281143188477,6.113699436187744,0.047175739666245935,0.05245066133001807
19,6,33,66,67,5.11328125,5.55078125,0.07881773399014778,4.758448600769043,5.91945743560791,0.1961343328283659,-0.11731659883821811
19,6,34,68,69,3.60546875,12.890625,0.7203030303030303,12.958847999572754,10.846095085144043,0.16303555026637917,0.5572674800366512
19,6,35,70,71,5.01171875,5.49609375,0.08813077469793888,4.861610412597656,5.801882266998291,0.16206324277708956,-0.07393246807915067
19,6,36,72,73,4.5078125,5.40625,0.16618497109826588,6.376619815826416,5.256669044494629,0.17563392575987227,-0.00944895466160639
19,6,37,74,75,5.953125,5.88671875,0.01115485564304462,6.021950721740723,5.308477401733398,0.11847877091247361,-0.10732391526942898
19,6,38,76,77,6.3984375,5.27734375,0.1752136752136752,7.366415023803711,5.937042713165283,0.1940390686676732,-0.018825393453998
19,6,39,78,79,6.9609375,6.078125,0.12682379349046016,5.788080215454102,6.090079307556152,0.04958869611555814,0.07723509737490203
19,6,40,80,81,5.48828125,6.1171875,0.10280970625798212,5.077500343322754,5.491430282592773,0.07537743683683495,0.027432269421147168
19,6,41,82,83,9.34375,14.515625,0.356297093649085,14.331164360046387,13.607024192810059,0.05052905326067897,0.30576804038840605
19,6,42,84,85,5.88671875,6.9375,0.15146396396396397,6.637413024902344,6.470616340637207,0.025129773247400223,0.12633419071656374
19,6,43,86,87,6.44140625,6.2421875,0.030927835051546393,6.828575611114502,6.3546905517578125,0.0693973511233254,-0.03846951607177901
19,6,44,88,89,6.20703125,6.2265625,0.003136762860727729,6.256312847137451,6.247766971588135,0.0013659603920265168,0.0017708024687012123
19,6,45,90,91,5.875,5.79296875,0.013962765957446808,6.19003963470459,5.600071430206299,0.09530927737370559,-0.08134651141625879
19,6,46,92,93,7.33984375,6.3125,0.13996806812134113,7.349510192871094,6.3193535804748535,0.14016670299953804,-0.00019863487819690717
19,6,47,94,95,12.96875,7.5546875,0.4174698795180723,12.807544708251953,7.572447299957275,0.40875105475303813,0.008718824765034161
19,6,48,96,97,9.2734375,6.51953125,0.2969671440606571,9.382559776306152,6.468191146850586,0.31061551420277045,-0.013648370142113342
19,6,49,98,99,6.55078125,7.74609375,0.15431164901664146,6.526759147644043,7.773525238037109,0.16038618930474932,-0.00607454028810786
19,6,50,100,101,7.2109375,8.6875,0.16996402877697842,7.2832512855529785,8.615612983703613,0.15464502649675535,0.015319002280223065
19,6,51,102,103,8.6484375,5.1875,0.4001806684733514,8.67906665802002,5.264416217803955,0.39343521311254204,0.006745455360809338
19,6,52,104,105,6.28125,6.53125,0.03827751196172249,6.3658552169799805,6.516692161560059,0.023146243652541757,0.01513126830918073
19,6,53,106,107,8.34375,7.44921875,0.10720973782771535,8.291010856628418,7.439334392547607,0.10272287406304871,0.004486863764666643
19,6,54,108,109,6.8046875,7.6484375,0.11031664964249234,6.833007335662842,7.668046951293945,0.108898604942709,0.0014180446997833357
19,6,55,110,111,8.3203125,8.09375,0.027230046948356807,8.352522850036621,8.077596664428711,0.03291534672146449,-0.005685299773107683
19,6,56,112,113,9.7109375,9.484375,0.02333065164923572,9.775930404663086,9.488540649414062,0.029397688337873137,-0.006067036688637416
19,6,57,114,115,7.203125,8.1484375,0.11601150527325024,7.1861467361450195,8.13248062133789,0.11636472673662367,-0.00035322146337342375
19,6,58,116,117,7.0234375,6.9140625,0.01557285873192436,7.020812034606934,6.9145684242248535,0.01513266697048502,0.0004401917614393399
19,6,59,118,119,7.71875,6.72265625,0.12904858299595143,7.738895893096924,6.72654914855957,0.13081281341959444,-0.001764230423643015
19,6,60,120,121,8.203125,8.03125,0.02095238095238095,8.204996109008789,8.032439231872559,0.02103070797885806,-7.832702647710826e-05
19,6,61,122,123,7.14453125,5.44140625,0.2383816293056315,7.143875598907471,5.444812774658203,0.23783488398217756,0.0005467453234539454
19,6,62,124,125,7.515625,6.03125,0.19750519750519752,7.52182149887085,6.032916069030762,0.19794479702338022,-0.00043959951818270393
19,6,63,126,127,7.78515625,7.15234375,0.08128449573507275,7.785262107849121,7.148905277252197,0.08173865205583088,-0.0004541563207581256
19,7,32,64,65,4.3671875,4.7890625,0.08809135399673736,4.3542304039001465,4.799219608306885,0.0927211590060422,-0.004629805009304849
19,7,33,66,67,5.9375,4.9296875,0.16973684210526316,6.083624839782715,5.306727409362793,0.12770304725885592,0.042033794846407235
19,7,34,68,69,3.75,6.0,0.375,5.578023910522461,5.255378246307373,0.05784228776905109,0.3171577122309489
19,7,35,70,71,5.26171875,4.2578125,0.19079435783221974,5.2375168800354,4.764665126800537,0.09028166668775821,0.10051269114446153
19,7,36,72,73,4.21875,4.81640625,0.12408759124087591,4.245223522186279,4.938464164733887,0.140375756393681,-0.01628816515280508
19,7,37,74,75,4.109375,4.1796875,0.016822429906542057,4.145262241363525,3.9776861667633057,0.04042592840763144,-0.023603498501089386
19,7,38,76,77,5.390625,13.1015625,0.5885509838998211,13.03598690032959,11.260483741760254,0.13620013368718908,0.452350850212632
19,7,39,78,79,4.0546875,3.89453125,0.0394990366088632,4.707016944885254,4.087418079376221,0.13163302209530023,-0.09213398548643703
19,7,40,80,81,4.43359375,4.57421875,0.030742954739538857,4.032656192779541,4.798243045806885,0.15955566354571785,-0.12881270880617898
19,7,41,82,83,3.734375,4.19921875,0.11069767441860465,3.940553665161133,4.105634689331055,0.0402084054382391,0.07048926898036555
19,7,42,84,85,4.13671875,3.75,0.09348441926345609,4.75350284576416,3.8399157524108887,0.19219239432398103,-0.09870797506052494
19,7,43,86,87,6.421875,7.23828125,0.11279007015650297,6.984760284423828,7.234785079956055,0.034558703924034914,0.07823136623246806
19,7,44,88,89,4.28515625,3.8515625,0.10118505013673655,3.9871740341186523,3.868263006210327,0.02982338540800865,0.0713616647287279
19,7,45,90,91,4.5390625,5.4375,0.16522988505747127,4.8496198654174805,5.154560565948486,0.05915939809602256,0.10607048696144872
19,7,46,92,93,5.421875,4.19921875,0.2255043227665706,5.279844284057617,4.105262279510498,0.22246527385168266,0.003039048914887932
19,7,47,94,95,4.203125,3.93359375,0.06412639405204461,4.189792633056641,4.046215534210205,0.0342683066731371,0.029858087378907508
19,7,48,96,97,11.4140625,9.7578125,0.14510609171800137,10.770838737487793,10.555665016174316,0.019977434121686982,0.1251286575963144
19,7,49,98,99,3.96484375,4.828125,0.17880258899676377,3.9836490154266357,4.902253150939941,0.18738406753579742,-0.008581478539033655
19,7,50,100,101,3.68359375,3.92578125,0.061691542288557215,3.682929277420044,4.018032073974609,0.08339973160619499,-0.021708189317637773
19,7,51,102,103,4.44140625,5.734375,0.22547683923705722,4.3585100173950195,5.733566761016846,0.2398257142431809,-0.014348875006123668
19,7,52,104,105,4.5,4.52734375,0.0060396893874029335,4.500770568847656,4.526020526885986,0.0055788430229905895,0.00046084636441234405
19,7,53,106,107,5.8671875,4.13671875,0.29494007989347537,5.867856979370117,4.109799385070801,0.29960811936626897,-0.004668039472793595
19,7,54,108,109,5.85546875,4.2265625,0.2781854569713142,5.834074974060059,4.231311321258545,0.27472455529417306,0.003460901677141137
19,7,55,110,111,4.44140625,4.5234375,0.018134715025906734,4.416254997253418,4.479689121246338,0.014160385302646024,0.00397432972326071
19,7,56,112,113,3.9375,4.5078125,0.1265164644714038,3.9482476711273193,4.500942707061768,0.12279539463306113,0.0037210698383426666
19,7,57,114,115,5.25390625,4.40625,0.1613382899628253,5.2586989402771,4.402421474456787,0.16283066886791434,-0.001492378905089048
19,7,58,116,117,4.296875,5.03515625,0.1466252909231963,4.287937641143799,5.0402116775512695,0.14925445289491385,-0.0026291619717175585
19,7,59,118,119,4.92578125,4.8046875,0.02458366375892149,4.9135284423828125,4.805116653442383,0.022063938412424343,0.0025197253464971474
19,7,60,120,121,3.48828125,4.37109375,0.20196604110813227,3.491168975830078,4.375161647796631,0.2020480025947702,-8.196148663794367e-05
19,7,61,122,123,4.18359375,6.12109375,0.31652839821314616,4.183594703674316,6.1249494552612305,0.3169584934157003,-0.00043009520255415934
19,7,62,124,125,5.35546875,4.98046875,0.0700218818380744,5.356350898742676,4.979875564575195,0.07028578621610704,-0.0002639043780326422
19,7,63,126,127,4.19140625,4.2421875,0.011970534069981584,4.192765712738037,4.242142677307129,0.01163962844371746,0.000330905626264125
20,0,32,64,65,5.875,5.0390625,0.1422872340425532,4.981408596038818,5.030314922332764,0.009722318989775184,0.132564915052778
20,0,33,66,67,5.0,4.15625,0.16875,4.736130714416504,5.197649002075195,0.08879366180256251,0.0799563381974375
20,0,34,68,69,11.46875,4.375,0.6185286103542235,9.967447280883789,11.890270233154297,0.1617139824887238,0.45681462786549965
20,0,35,70,71,4.390625,5.3984375,0.18668596237337193,4.808250427246094,5.19116735458374,0.0737631636937182,0.11292279867965373
20,0,36,72,73,6.35546875,5.44921875,0.14259373079287033,5.71094274520874,6.104886054992676,0.06452918305686677,0.07806454773600356
20,0,37,74,75,12.453125,5.0234375,0.596612296110414,11.8611478805542,11.617587089538574,0.02053433558609716,0.5760779605243168
20,0,38,76,77,6.98046875,6.46875,0.07330721880246223,7.7664008140563965,7.454080581665039,0.0402142819909693,0.03309293681149293
20,0,39,78,79,6.015625,6.765625,0.11085450346420324,6.070725440979004,6.575524806976318,0.07676944134736537,0.03408506211683787
20,0,40,80,81,5.6875,6.34375,0.10344827586206896,6.112847328186035,6.1441731452941895,0.0050984593642428,0.09834981649782616
20,0,41,82,83,5.83203125,6.58203125,0.11394658753709198,6.588143348693848,5.877717018127441,0.10783407296492023,0.006112514572171754
20,0,42,84,85,6.57421875,6.68359375,0.01636469900642899,5.816999912261963,6.460032939910889,0.09954020879308333,-0.08317550978665433
20,0,43,86,87,6.88671875,6.109375,0.1128757799205899,6.808330059051514,6.17472505569458,0.0930632031440031,0.019812576776586807
20,0,44,88,89,8.53125,5.5703125,0.34706959706959706,8.95217514038086,5.532968044281006,0.3819414882397383,-0.03487189117014122
20,0,45,90,91,8.890625,6.7109375,0.2451669595782074,8.879955291748047,6.406304359436035,0.2785656966776311,-0.0333987370994237
20,0,46,92,93,10.046875,9.453125,0.05909797822706065,10.765809059143066,8.963799476623535,0.16738264375858874,-0.1082846655315281
20,0,47,94,95,9.015625,7.5625,0.1611785095320624,9.009469985961914,7.6991190910339355,0.14544150732170694,0.015737002210355455
20,0,48,96,97,7.99609375,8.7109375,0.08206278026905829,8.073086738586426,8.548484802246094,0.05561196804546675,0.02645081222359154
20,0,49,98,99,9.9453125,7.6875,0.2270227808326787,9.863391876220703,7.587334632873535,0.23075806699259638,-0.0037352861599176668
20,0,50,100,101,11.96875,9.65625,0.19321148825065274,12.212940216064453,9.695847511291504,0.20610046886678918,-0.012888980616136442
20,0,51,102,103,8.71875,8.625,0.010752688172043012,8.790828704833984,8.6481351852417,0.01623208964517981,-0.005479401473136799
20,0,52,104,105,7.671875,8.1640625,0.06028708133971292,7.650307655334473,8.202003479003906,0.06726354421595959,-0.006976462876246675
20,0,53,106,107,9.09375,7.671875,0.1563573883161512,9.035037994384766,7.631898880004883,0.15529974696862672,0.0010576413475244795
20,0,54,108,109,8.5,9.390625,0.09484193011647254,8.509786605834961,9.377253532409668,0.09250756882882258,0.0023343612876499664
20,0,55,110,111,9.453125,9.0,0.047933884297520664,9.431404113769531,9.014920234680176,0.0441592655839339,0.0037746187135867665
20,0,56,112,113,7.98046875,9.703125,0.17753623188405798,7.979729652404785,9.722501754760742,0.17925140527771952,-0.0017151733936615343
20,0,57,114,115,9.9296875,7.9921875,0.1951219512195122,9.93945026397705,7.973372459411621,0.1978054874615115,-0.002683536241999296
20,0,58,116,117,9.3671875,7.9921875,0.14678899082568808,9.361608505249023,7.999894142150879,0.1454573070786538,0.001331683747034268
20,0,59,118,119,7.8125,8.7265625,0.10474485228290063,7.8043437004089355,8.723957061767578,0.10541241260675324,-0.000667560323852609
20,0,60,120,121,10.1015625,10.0859375,0.0015467904098994587,10.097684860229492,10.092794418334961,0.0004843131828952824,0.0010624772270041763
20,0,61,122,123,8.0625,7.50390625,0.0692829457364341,8.06718635559082,7.503232955932617,0.06990707475938811,-0.0006241290229540009
20,0,62,124,125,11.5078125,11.3203125,0.016293279022403257,11.501265525817871,11.317797660827637,0.015951971944164617,0.0003413070782386403
20,0,63,126,127,8.1640625,8.2265625,0.007597340930674264,8.165131568908691,8.207840919494629,0.005203481768816639,0.0023938591618576253
20,1,32,64,65,4.65625,3.46875,0.2550335570469799,4.216493129730225,4.294765472412109,0.018225056335363508,0.23680850071161638
20,1,33,66,67,4.02734375,3.591796875,0.1081474296799224,3.64442777633667,4.220710754394531,0.1365369511421377,-0.02838952146221531
20,1,34,68,69,7.83203125,3.82421875,0.5117206982543641,7.179088115692139,7.93241548538208,0.09496821883298716,0.4167524794213769
20,1,35,70,71,4.43359375,4.66796875,0.0502092050209205,4.455230236053467,5.118342399597168,0.129556038219696,-0.0793468331987755
20,1,36,72,73,4.5546875,6.015625,0.24285714285714285,6.795174598693848,4.881934642791748,0.28155861606114696,-0.038701473204004105
20,1,37,74,75,4.05859375,4.4140625,0.08053097345132744,4.224191665649414,4.502450942993164,0.061801734403521845,0.018729239047805595
20,1,38,76,77,3.845703125,5.08203125,0.24327440430438124,5.052781105041504,4.024366855621338,0.20353429686357224,0.039740107440809
20,1,39,78,79,5.48046875,3.890625,0.2900926585887384,4.486556053161621,5.265920162200928,0.14800150496652537,0.14209115362221303
20,1,40,80,81,4.3515625,3.94921875,0.09245960502692999,4.336349010467529,4.237962245941162,0.022688848219751454,0.06977075680717854
20,1,41,82,83,4.6640625,4.88671875,0.045563549160671464,4.663834095001221,4.331805229187012,0.07119225492392264,-0.02562870576325118
20,1,42,84,85,3.859375,4.6640625,0.17252931323283083,4.550928115844727,4.633209705352783,0.017759090293926492,0.15477022293890433
20,1,43,86,87,15.4140625,11.40625,0.26001013684744045,13.149995803833008,15.008367538452148,0.12382237640822057,0.13618776043921987
20,1,44,88,89,5.09765625,5.23046875,0.02539208364451083,5.0649237632751465,4.878559589385986,0.03679506002448711,-0.011402976379976282
20,1,45,90,91,4.828125,4.8046875,0.0048543689320388345,4.766758441925049,4.837976455688477,0.014720620163351525,-0.00986625123131269
20,1,46,92,93,4.47265625,7.4609375,0.4005235602094241,4.526388168334961,7.589853763580322,0.40362643216464933,-0.0031028719552252393
20,1,47,94,95,4.56640625,5.62890625,0.18875780707841777,4.541626453399658,5.594603061676025,0.1882129253260941,0.0005448817523236726
20,1,48,96,97,5.046875,4.9609375,0.017027863777089782,5.0153584480285645,4.996360778808594,0.003787898595251612,0.01323996518183817
20,1,49,98,99,4.51171875,4.890625,0.07747603833865814,4.568779468536377,4.934001922607422,0.07402154676868053,0.0034544915699776108
20,1,50,100,101,4.30859375,3.951171875,0.0829555757026292,4.313982009887695,3.9559988975524902,0.08298205961793623,-2.6483915307032313e-05
20,1,51,102,103,4.9921875,5.296875,0.05752212389380531,5.004155158996582,5.255138874053955,0.04775967316421411,0.009762450729591199
20,1,52,104,105,4.5859375,4.53125,0.01192504258943782,4.556191921234131,4.527593612670898,0.00627680068303313,0.00564824190640469
20,1,53,106,107,4.40625,4.3125,0.02127659574468085,4.413185119628906,4.317964553833008,0.021576381505588257,-0.00029978576090740686
20,1,54,108,109,3.935546875,4.05078125,0.02844744455159113,3.9351723194122314,4.047245979309082,0.027691338868408247,0.0007561056831828818
20,1,55,110,111,5.09375,4.5546875,0.1058282208588957,5.084631443023682,4.550037860870361,0.10513910165245195,0.0006891192064437529
20,1,56,112,113,4.41015625,5.37109375,0.1789090909090909,4.317660808563232,5.371654510498047,0.19621397837015594,-0.01730488746106504
20,1,57,114,115,4.24609375,3.884765625,0.08509659613615456,4.2710089683532715,3.884300947189331,0.09054254487155512,-0.005445948735400566
20,1,58,116,117,5.3359375,4.62890625,0.13250366032210834,5.353200912475586,4.628930568695068,0.13529668615512117,-0.00279302583301283
20,1,59,118,119,3.720703125,4.8125,0.2268668831168831,3.7220072746276855,4.812972068786621,0.22667174846788052,0.00019513464900258737
20,1,60,120,121,4.69140625,4.36328125,0.06994171523730225,4.691678524017334,4.367598056793213,0.06907559108432293,0.0008661241529793196
20,1,61,122,123,5.63671875,6.08203125,0.07321772639691715,5.629772663116455,6.0849690437316895,0.07480668797882314,-0.0015889615819059955
20,1,62,124,125,4.8203125,4.98828125,0.033672670321064996,4.827394485473633,4.990097999572754,0.03260527430784958,0.0010673960132154131
20,1,63,126,127,4.109375,5.30859375,0.22590139808682855,4.112863540649414,5.307897567749023,0.22514263168164342,0.0007587664051851295
20,2,32,64,65,5.3828125,4.953125,0.07982583454281568,4.287590980529785,5.422961235046387,0.20936352028097982,-0.12953768573816415
20,2,33,66,67,9.421875,4.6171875,0.5099502487562189,9.498834609985352,10.040837287902832,0.053979828810739074,0.45597041994547977
20,2,34,68,69,4.62890625,4.953125,0.06545741324921135,4.576820373535156,4.430894374847412,0.03188370676103905,0.0335737064881723
20,2,35,70,71,5.08203125,5.21875,0.02619760479041916,4.74428653717041,6.042873859405518,0.2148956527056911,-0.18869804791527195
20,2,36,72,73,4.140625,4.921875,0.15873015873015872,5.0544114112854,4.9515700340271,0.020346855230003316,0.1383833035001554
20,2,37,74,75,5.07421875,5.12890625,0.010662604722010662,5.381866455078125,5.1357316970825195,0.04573408873112451,-0.03507148400911385
20,2,38,76,77,5.10546875,5.69140625,0.1029512697323267,6.187709808349609,4.664056301116943,0.24623868190726547,-0.1432874121749388
20,2,39,78,79,8.234375,14.515625,0.4327233584499462,15.15576457977295,12.605096817016602,0.16829687142016556,0.26442648702978067
20,2,40,80,81,4.84375,5.5546875,0.1279887482419128,4.839788436889648,5.015195846557617,0.03497518642036018,0.09301356182155263
20,2,41,82,83,5.03515625,5.3359375,0.05636896046852123,5.7011284828186035,5.125734806060791,0.10092627775217958,-0.044557317283658346
20,2,42,84,85,4.0703125,5.453125,0.25358166189111747,4.234069347381592,5.5204548835754395,0.23302165551993295,0.02056000637118452
20,2,43,86,87,4.8671875,7.09765625,0.31425426527242706,5.282597541809082,7.008098125457764,0.2462152431029172,0.06803902216950986
20,2,44,88,89,6.0,6.30859375,0.04891640866873065,5.993671894073486,6.0561323165893555,0.010313582869511197,0.03860282579921945
20,2,45,90,91,7.84375,9.8515625,0.20380650277557494,9.374300003051758,9.26998519897461,0.011127743302773462,0.19267875947280147
20,2,46,92,93,8.15625,8.1484375,0.0009578544061302681,8.339178085327148,8.106026649475098,0.027958562998226723,-0.027000708592096453
20,2,47,94,95,5.4921875,5.5390625,0.00846262341325811,5.527479648590088,5.394639492034912,0.024032681258095587,-0.015570057844837476
20,2,48,96,97,5.671875,7.08984375,0.2,5.5700483322143555,7.102419853210449,0.21575344075208794,-0.015753440752087927
20,2,49,98,99,6.28515625,6.7734375,0.07208765859284891,6.25534725189209,6.703507900238037,0.06685464610700816,0.005233012485840752
20,2,50,100,101,4.84765625,6.4140625,0.24421437271619975,4.814414024353027,6.494231700897217,0.25866303419881254,-0.014448661482612785
20,2,51,102,103,7.61328125,7.578125,0.004617752693689072,7.676984786987305,7.53286600112915,0.018772837234540245,-0.014155084540851175
20,2,52,104,105,5.81640625,6.44140625,0.09702850212249849,5.774271488189697,6.524375915527344,0.1149695292008658,-0.01794102707836731
20,2,53,106,107,7.8671875,6.296875,0.19960278053624628,7.886210918426514,6.347528457641602,0.19511048800250905,0.00449229253373723
20,2,54,108,109,7.0546875,6.9296875,0.017718715393133997,7.072276592254639,7.012983322143555,0.00838390146901499,0.009334813924119008
20,2,55,110,111,6.92578125,7.703125,0.10091277890466531,6.954273223876953,7.653353214263916,0.0913429670388209,0.009569811865844408
20,2,56,112,113,8.5234375,5.95703125,0.3010999083409716,8.488021850585938,5.936250686645508,0.300632021083249,0.0004678872577226212
20,2,57,114,115,8.625,6.625,0.2318840579710145,8.644508361816406,6.646640300750732,0.23111413367247605,0.0007699242985384491
20,2,58,116,117,6.97265625,7.62109375,0.08508457201435161,6.9898152351379395,7.584233283996582,0.07837549645432432,0.006709075560027297
20,2,59,118,119,7.6484375,7.828125,0.022954091816367265,7.635838508605957,7.816603660583496,0.02312579220167922,-0.00017170038531195628
20,2,60,120,121,6.703125,7.09375,0.05506607929515418,6.697526454925537,7.10015344619751,0.05670680138435596,-0.0016407220892017751
20,2,61,122,123,7.1015625,6.3515625,0.10561056105610561,7.082959175109863,6.372711658477783,0.10027553443029177,0.005335026625813838
20,2,62,124,125,5.69921875,7.8046875,0.2697697697697698,5.704625129699707,7.81805419921875,0.2703267354849287,-0.0005569657151588969
20,2,63,126,127,6.2578125,7.078125,0.11589403973509933,6.254110336303711,7.071711540222168,0.11561574581600806,0.0002782939190912742
20,3,32,64,65,5.328125,3.51953125,0.33944281524926684,4.5277533531188965,4.734782695770264,0.04372520471452962,0.2957176105347372
20,3,33,66,67,10.6328125,5.1796875,0.5128581925055107,9.801712989807129,10.345361709594727,0.05254999632186807,0.4603081961836426
20,3,34,68,69,4.51953125,4.5078125,0.0025929127052722557,4.642934799194336,4.335818290710449,0.06614706468356589,-0.06355415197829363
20,3,35,70,71,4.84765625,3.466796875,0.28485092667203865,4.503118515014648,4.827930927276611,0.0672777670506538,0.21757315962138485
20,3,36,72,73,4.98046875,5.40625,0.078757225433526,6.364993095397949,4.360837459564209,0.31487161192410335,-0.23611438649057734
20,3,37,74,75,12.7578125,5.4375,0.5737905695039804,11.461419105529785,11.790339469909668,0.027897446483142088,0.5458931230208384
20,3,38,76,77,5.21875,5.57421875,0.06377014716187807,5.392966270446777,5.751473903656006,0.062333175671950465,0.0014369714899276007
20,3,39,78,79,6.21875,5.99609375,0.035804020100502515,6.0506272315979,5.989229202270508,0.010147382573290351,0.025656637527212166
20,3,40,80,81,6.484375,6.671875,0.02810304449648712,5.674411773681641,6.984929084777832,0.187620703831079,-0.1595176593345919
20,3,41,82,83,6.9609375,5.98046875,0.14085297418630752,6.735849380493164,6.259281635284424,0.07075095036846688,0.07010202381784064
20,3,42,84,85,5.8125,7.015625,0.1714922048997773,5.884487152099609,6.672779083251953,0.11813547568671684,0.05335672921306045
20,3,43,86,87,5.6484375,5.7890625,0.024291497975708502,5.546119213104248,5.783059597015381,0.040971458090007754,-0.01667996011429925
20,3,44,88,89,6.203125,7.07421875,0.12313638873550524,6.267708778381348,7.070555686950684,0.1135479224145082,0.009588466320997038
20,3,45,90,91,7.75,7.1796875,0.07358870967741936,7.3448872566223145,7.541413307189941,0.026059578299502575,0.04752913137791678
20,3,46,92,93,8.484375,9.078125,0.06540447504302926,8.229354858398438,9.308469772338867,0.11592828255693942,-0.050523807513910154
20,3,47,94,95,7.12109375,8.3984375,0.15209302325581395,7.2282023429870605,8.376943588256836,0.137131309667661,0.014961713588152958
20,3,48,96,97,7.9609375,8.09375,0.016409266409266408,7.9732160568237305,8.160289764404297,0.02292488538784417,-0.006515618978577761
20,3,49,98,99,9.1328125,9.5234375,0.04101722723543889,9.14232349395752,9.459489822387695,0.03352890424170032,0.007488322993738569
20,3,50,100,101,10.6640625,9.1171875,0.14505494505494507,10.587799072265625,9.19486141204834,0.13156064359646163,0.013494301458483432
20,3,51,102,103,11.796875,12.09375,0.02454780361757106,11.852617263793945,12.186707496643066,0.027414314567010746,-0.002866510949439686
20,3,52,104,105,7.55859375,7.58984375,0.004117344312918168,7.498384475708008,7.702690601348877,0.026523994823976382,-0.022406650511058213
20,3,53,106,107,9.2421875,10.9140625,0.15318539727988548,9.28284740447998,10.950874328613281,0.15231906367283868,0.0008663336070467986
20,3,54,108,109,10.453125,9.90625,0.052316890881913304,10.335413932800293,9.911092758178711,0.04105507310887314,0.011261817773040167
20,3,55,110,111,11.6953125,10.921875,0.06613226452905811,11.720893859863281,10.938202857971191,0.06677741572017099,-0.0006451511911128721
20,3,56,112,113,10.953125,8.984375,0.1797432239657632,10.991265296936035,8.999979972839355,0.1811697989540638,-0.001426574988300594
20,3,57,114,115,9.09375,11.1484375,0.18430273300630695,9.10997486114502,11.121787071228027,0.18088929388762978,0.0034134391186771695
20,3,58,116,117,10.3984375,9.15625,0.11945905334335086,10.372858047485352,9.161275863647461,0.11680312005538429,0.0026559332879665665
20,3,59,118,119,9.546875,10.6875,0.1067251461988304,9.5246000289917,10.70954704284668,0.11064398980780914,-0.003918843608978734
20,3,60,120,121,9.6640625,9.34375,0.033144704931285365,9.665932655334473,9.337394714355469,0.033989264429407036,-0.0008445594981216706
20,3,61,122,123,9.4921875,9.234375,0.027160493827160494,9.482686042785645,9.241086959838867,0.025477916473949286,0.0016825773532112079
20,3,62,124,125,8.7890625,10.0859375,0.12858249419054996,8.791910171508789,10.085302352905273,0.1282452559316575,0.00033723825889245274
20,3,63,126,127,9.8515625,9.28125,0.05789056304520222,9.853299140930176,9.266081809997559,0.05959601170468295,-0.0017054486594807253
20,4,32,64,65,5.9609375,4.52734375,0.24049803407601572,5.952357292175293,5.772237300872803,0.030260278820840956,0.21023775525517477
20,4,33,66,67,6.47265625,4.515625,0.3023536511768256,6.471511363983154,5.24618673324585,0.1893413395759115,0.1130123116009141
20,4,34,68,69,4.8203125,5.20703125,0.07426856714178545,4.851716041564941,5.899574279785156,0.1776159072715963,-0.10334734012981084
20,4,35,70,71,7.5,4.1328125,0.44895833333333335,7.498745441436768,4.450327396392822,0.40652374038448025,0.0424345929488531
20,4,36,72,73,3.841796875,5.2421875,0.2671385991058122,4.920931339263916,4.608201503753662,0.0635509447195483,0.20358765438626392
20,4,37,74,75,4.2890625,9.046875,0.5259067357512953,8.877313613891602,8.48840045928955,0.04380977979571013,0.4820969559555852
20,4,38,76,77,4.49609375,4.7890625,0.061174551386623165,6.287237644195557,4.745791912078857,0.24517058513602996,-0.1839960337494068
20,4,39,78,79,5.4453125,5.34765625,0.017934002869440458,4.653324127197266,5.348331451416016,0.12994843915942064,-0.11201443628998019
20,4,40,80,81,11.484375,4.87890625,0.5751700680272109,11.484763145446777,4.7760138511657715,0.5841434611510243,-0.0089733931238134
20,4,41,82,83,7.9609375,4.76171875,0.401864573110893,8.010375022888184,5.980367660522461,0.2534222625738929,0.14844231053700013
20,4,42,84,85,3.59765625,5.578125,0.3550420168067227,3.7324299812316895,5.25426721572876,0.28963834004129413,0.06540367676542858
20,4,43,86,87,4.9765625,5.48046875,0.09194583036350677,5.125113010406494,5.425282955169678,0.055327979617571056,0.036617850745935716
20,4,44,88,89,3.947265625,6.171875,0.3604430379746835,3.9758172035217285,6.109074115753174,0.3491947997046752,0.011248238270008315
20,4,45,90,91,5.171875,6.1875,0.16414141414141414,5.1835856437683105,6.1873931884765625,0.16223432294197,0.0019070911994441553
20,4,46,92,93,10.59375,12.265625,0.13630573248407643,12.281767845153809,11.266456604003906,0.08266816747806613,0.0536375650060103
20,4,47,94,95,5.4296875,4.42578125,0.18489208633093526,5.4297871589660645,4.4305925369262695,0.18402095566303206,0.0008711306679032027
20,4,48,96,97,7.0234375,7.28515625,0.035924932975871314,6.864652156829834,7.34395694732666,0.06526519612445471,-0.029340263148583394
20,4,49,98,99,3.9453125,7.8125,0.495,3.8976128101348877,7.812593936920166,0.5011115589003233,-0.006111558900323333
20,4,50,100,101,6.53125,8.21875,0.20532319391634982,6.385831832885742,8.331018447875977,0.23348725334849868,-0.028164059432148864
20,4,51,102,103,5.515625,4.3828125,0.20538243626062322,5.485684871673584,4.322474479675293,0.21204469801113757,-0.006662261750514348
20,4,52,104,105,7.2890625,6.0390625,0.1714898177920686,7.287217617034912,6.060613632202148,0.16832267805004225,0.0031671397420263425
20,4,53,106,107,6.68359375,5.546875,0.17007597895967272,6.665604114532471,5.549047470092773,0.16751019491322028,0.0025657840464524406
