method,layer,head,mean_logit_mse,sink_mse,local_mse,long_mse,top1_match_rate,mean_attention_kl,mean_attention_l1,mean_margin_drop,query_count,logit_count
fireq,12,15,2.370430506809735,0.3117468367611564,1.7024896391145476,2.3807115209826217,1.0,0.04476008378651386,0.12307958171732025,-0.3099405765533447,8,75384
fireq,12,14,2.364379948110177,0.30666653821064194,4.310856309827868,2.3528631703722445,1.0,0.02825713130329177,0.04657550539195654,-0.06817436218261719,8,75384
fireq,17,20,2.3604838054255843,0.22091539067646251,2.2641254466968577,2.370953363357237,1.0,0.08202911443436278,0.0978282108426356,-0.09588789939880371,8,75384
fireq,11,17,2.3352811243194633,0.4259229829888482,2.347454783680675,2.3284100921156283,0.875,0.0281603834064299,0.0860084049490979,-0.08341622352600098,8,75384
fireq,10,21,2.332517118509852,0.5876868486017005,1.8060212942270133,2.3454866204650617,1.0,0.09335293071990236,0.17551789026038023,0.3820526599884033,8,75384
fireq,30,1,2.319618384639083,0.8751148199439348,1.4303053132780306,2.3242590466069775,0.875,0.31006799181068345,0.24536330319097033,-0.012889385223388672,8,75384
fireq,21,29,2.3152211606319417,0.6431876797939586,1.8961773631336925,2.3423923258332,1.0,1.2959631931153126e-05,0.003561247489415109,0.011701107025146484,8,75384
fireq,11,30,2.314209814896954,0.41264602554894797,3.3974276364504634,2.2924305138849213,1.0,5.373104522732319e-05,0.005554878211114556,0.003386974334716797,8,75384
fireq,19,24,2.301568399055669,0.8451977906826932,1.7862918979519016,2.319877347674539,0.875,0.040012144180309406,0.09423897955275606,-0.014670848846435547,8,75384
fireq,20,29,2.2986422245965366,0.2801141184272951,2.3677250369564518,2.3244113810491247,1.0,0.024333085604556715,0.07887854262298788,0.33124279975891113,8,75384
fireq,16,7,2.2939717721073456,0.8914421864646384,2.4494632092151014,2.2966371054341312,1.0,0.04001997120121814,0.097893300888245,0.2800154685974121,8,75384
fireq,12,11,2.2825202297692813,0.31630705993929636,2.447958474630838,2.2849726342323016,1.0,0.14581124020696734,0.24618580214155372,-0.21018290519714355,8,75384
fireq,29,21,2.282202965992619,0.6730194478615321,1.3400164006830573,2.310201404312769,1.0,0.00042865366026489937,0.003981238201959059,0.00031566619873046875,8,75384
fireq,17,6,2.268264037030703,0.41197345445238925,1.5949435223589887,2.285876952009146,1.0,0.08837252896714176,0.19190040387002227,0.3820366859436035,8,75384
fireq,19,21,2.2515318898020893,0.7508914660590233,0.9497655847570399,2.2908741599254587,1.0,1.0615539395075757e-05,0.0006884943577460945,0.0006740093231201172,8,75384
fireq,12,28,2.248641014182468,0.36291648994675,3.4431592668805804,2.2410866626960417,0.875,0.09940685695742069,0.1696219346978367,-0.16913068294525146,8,75384
fireq,19,14,2.2389472994652655,0.6189470330487532,1.4741815923334478,2.253012917258523,0.875,0.0012271133641661436,0.004723525606095791,0.0015180110931396484,8,75384
fireq,17,22,2.2097353153510118,0.5495322342086607,1.4284782996544472,2.221832396161376,1.0,1.1827133263864198e-06,0.00044712995941154077,-0.00029540061950683594,8,75384
fireq,21,27,2.2075584078910566,0.330163088708481,1.2538296584244613,2.2258261250091445,1.0,0.02054609820652331,0.02957322659494821,0.21719956398010254,8,75384
fireq,16,13,2.2018541370437337,0.9733981664262972,2.315810855404361,2.207605807493246,1.0,0.026201166990119873,0.0992282546194474,0.14882075786590576,8,75384
fireq,21,28,2.198875050138204,0.5363197182004084,1.438503659426511,2.221047249348505,1.0,2.0196081095491536e-05,0.004522853181697428,0.01474905014038086,8,75384
fireq,21,31,2.1870263249726083,0.325579107314015,1.4309912629179902,2.2046320726889963,1.0,2.8557378186633287e-06,0.0015286194829968736,-0.00018787384033203125,8,75384
fireq,13,19,2.1786494001875196,0.3706970936623763,1.6387767414470296,2.1847180032217146,0.875,0.020264956028000825,0.07485776229805197,-0.05044293403625488,8,75384
fireq,27,18,2.1689314579693595,0.521594745858175,1.3654202890920115,2.187232449410731,1.0,1.6595411977959884e-06,0.0011353585869073868,0.0019631385803222656,8,75384
fireq,12,29,2.151349770249189,0.37042840244936903,1.7023371350634229,2.1445295353955327,1.0,0.027416499225182633,0.08517069683148293,0.16075992584228516,8,75384
fireq,19,25,2.1451040644419415,0.19592502655717092,2.4717590164352248,2.1546974681796627,1.0,2.512949322408531e-06,0.0006565118364960654,6.389617919921875e-05,8,75384
fireq,12,31,2.1408788377900727,0.28956058413025637,2.5415518037565463,2.142333984375,0.875,0.040200495612225495,0.10845850757323205,0.2715468406677246,8,75384
fireq,17,8,2.113355550571815,0.5840880140339154,2.7502762679215316,2.1198113619380887,0.875,0.09103873953798924,0.14447756386653055,0.19393563270568848,8,75384
fireq,12,9,2.102790643528702,0.2852993858034787,1.8141692528357873,2.1012391235562484,0.875,0.24763526081142118,0.2949844458817097,0.5913228988647461,8,75384
fireq,16,6,2.101466487701335,0.3125241295510462,2.8358394413203984,2.0940361433314623,1.0,0.1171963972128367,0.21692360781889874,-0.3417673110961914,8,75384
fireq,20,28,2.0965515528592666,0.2710777598472148,1.5703819945618347,2.1380648965135505,0.875,0.1433060281921925,0.15298444790096255,0.08649730682373047,8,75384
fireq,22,24,2.0881508551222026,0.3594572390755839,1.3966090862567608,2.107549432727194,1.0,1.4183284102742277e-06,0.0006037448983988725,-0.00011491775512695312,8,75384
fireq,27,17,2.087273707130652,0.18821042573986704,1.8245463360796919,2.1263936366347074,1.0,9.300381407228997e-07,0.0008232994005084038,-0.0014257431030273438,8,75384
fireq,18,30,2.081208230866699,0.47307287771778206,1.3142909039507855,2.082429412455671,1.0,7.145107474570978e-07,0.0007173348385549616,0.0003769397735595703,8,75384
fireq,12,6,2.0775066069288477,0.513505266973082,2.144712443928142,2.087243582943093,1.0,0.11009478732561728,0.1530414134995226,-0.529979944229126,8,75384
fireq,18,2,2.071271434655634,0.5372903974644816,1.4668361370380107,2.07976960505964,1.0,7.6017730634703184e-06,0.0006966159307921771,4.649162292480469e-05,8,75384
fireq,17,7,2.0710258628907066,0.8800992936645845,1.5745856148856028,2.0696817432835406,1.0,0.037225441801375325,0.0875739191978937,0.07988810539245605,8,75384
fireq,12,0,2.0691045311590273,0.25091490907113345,1.0026438031877791,2.1083207665980246,1.0,0.0753685584137429,0.17352231332915835,-0.23771286010742188,8,75384
fireq,12,4,2.050625627516292,0.23020258445395203,2.711016594184624,2.0431259339831556,0.875,0.059746357325174415,0.14404437437769957,0.1441516876220703,8,75384
fireq,12,24,2.013145824889366,0.5983776039047547,2.17679200224824,1.9976191254112874,1.0,0.07073216628077716,0.2257798646496667,0.5516157150268555,8,75384
fireq,22,23,2.0078810520195116,0.5313227729887738,1.526980959714114,2.0253389172580327,1.0,5.780071660410613e-06,0.0023382091894745827,0.0013093948364257812,8,75384
fireq,26,10,2.0037189748027973,0.714183449971517,2.799346123160897,2.021516711793877,1.0,0.002118725629317808,0.00856447377736913,-6.532669067382812e-05,8,75384
fireq,29,26,2.0019945756782946,1.9965357075349763,1.1142845237648094,2.0585441944438485,1.0,0.04030364072789183,0.05356776174448896,-0.2831893563270569,8,75384
fireq,12,25,2.000148724209145,0.27244000807996827,2.642063945728344,1.988459679429384,0.875,0.10010380346989223,0.21268456808502378,-0.20180726051330566,8,75384
fireq,25,19,1.9861826135241134,0.21880639817354205,1.576334230192415,1.9941328761104649,0.875,0.01511319036990244,0.04870671528624371,-0.25141477584838867,8,75384
fireq,12,7,1.9841883126229134,0.15645560569226424,2.357023461310418,1.9692905018424105,1.0,0.005424357107770561,0.02891739817096095,0.15014910697937012,8,75384
fireq,11,3,1.9781909656437815,0.44387666900974937,2.6759280529651015,1.9604599248219423,1.0,0.00030228308196456055,0.003431409044424072,0.0004181861877441406,8,75384
fireq,17,4,1.9646087552581204,0.33942179207156625,1.7373021555470896,1.9697858898557685,1.0,0.0024427352706766214,0.005639673030600534,-0.11034178733825684,8,75384
fireq,22,20,1.9392592802682038,0.46754188401785635,1.5689198504437456,1.9647204039401285,0.875,4.0690329115022905e-06,0.001895541325211525,0.0004761219024658203,8,75384
fireq,12,26,1.935027172597904,0.6162413977198556,2.347801719917046,1.9230381022806744,0.875,0.03950974788062922,0.13911457762696955,0.13492441177368164,8,75384
fireq,18,12,1.9331000991148908,0.30654601759734673,1.3863868545699904,1.9458013595888084,1.0,0.008631928483055162,0.023919111947179772,0.0007302761077880859,8,75384
